OID,Cid,TargetCid,SpawnerCid,Kind,Zone,Location
992,992,100002,0,Doodad,1000,"(X=387445.000000,Y=-169625.000000,Z=1355.000000)"
994,994,100002,0,Doodad,1000,"(X=385330.000000,Y=-167464.000000,Z=1378.000000)"
995,995,100002,0,Doodad,1000,"(X=385601.000000,Y=-167176.000000,Z=1359.000000)"
1005,1005,100002,0,Doodad,1000,"(X=388985.000000,Y=-161030.000000,Z=1350.000000)"
1017,1017,100002,0,Doodad,1000,"(X=389630.000000,Y=-161160.000000,Z=1335.000000)"
1023,1023,100002,0,Doodad,1000,"(X=387665.000000,Y=-165920.000000,Z=1350.000000)"
1025,1025,100002,0,Doodad,1000,"(X=392055.000000,Y=-165760.000000,Z=1360.000000)"
1036,1036,100002,0,Doodad,1000,"(X=387578.000000,Y=-161232.000000,Z=1358.000000)"
1044,1044,100002,0,Doodad,1000,"(X=387950.000000,Y=-161507.000000,Z=1354.000000)"
1050,1050,100002,0,Doodad,1000,"(X=391740.000000,Y=-166300.000000,Z=1350.000000)"
1051,1051,100002,0,Doodad,1000,"(X=387381.000000,Y=-160060.000000,Z=1360.000000)"
1067,1067,100002,0,Doodad,1000,"(X=391910.000000,Y=-165355.000000,Z=1360.000000)"
1080,1080,100002,0,Doodad,1000,"(X=388520.000000,Y=-160915.000000,Z=1355.000000)"
1093,1093,100002,0,Doodad,1000,"(X=368425.000000,Y=-150125.000000,Z=1445.000000)"
1105,1105,100002,0,Doodad,1000,"(X=365260.000000,Y=-142540.000000,Z=1440.000000)"
1128,1128,100002,0,Doodad,1000,"(X=362170.000000,Y=-150858.000000,Z=1446.000000)"
1145,1145,100002,0,Doodad,1000,"(X=366320.000000,Y=-144285.000000,Z=1445.000000)"
1148,1148,100002,0,Doodad,1000,"(X=368695.000000,Y=-151784.000000,Z=1465.000000)"
1155,1155,100002,0,Doodad,1000,"(X=367409.000000,Y=-152810.000000,Z=1444.000000)"
1178,1178,100002,0,Doodad,1000,"(X=361413.000000,Y=-145038.000000,Z=1446.000000)"
1182,1182,100002,0,Doodad,1000,"(X=369020.000000,Y=-149780.000000,Z=1445.000000)"
1184,1184,100002,0,Doodad,1000,"(X=367640.000000,Y=-145140.000000,Z=1445.000000)"
1217,1217,100002,0,Doodad,1000,"(X=364910.000000,Y=-142175.000000,Z=1435.000000)"
1228,1228,100002,0,Doodad,1000,"(X=382575.000000,Y=-151426.000000,Z=1853.000000)"
1234,1234,100002,0,Doodad,1000,"(X=378032.000000,Y=-147026.000000,Z=165.000000)"
1257,1257,100002,0,Doodad,1000,"(X=384830.000000,Y=-147159.000000,Z=157.000000)"
471,471,100003,0,Doodad,1000,"(X=356123.000000,Y=-157124.000000,Z=2432.000000)"
476,476,100003,0,Doodad,1000,"(X=351653.000000,Y=-159075.000000,Z=2430.000000)"
485,485,100003,0,Doodad,1000,"(X=352049.000000,Y=-155525.000000,Z=2430.000000)"
494,494,100003,0,Doodad,1000,"(X=351024.000000,Y=-161598.000000,Z=2426.000000)"
506,506,100003,0,Doodad,1000,"(X=350880.000000,Y=-161117.000000,Z=2430.000000)"
510,510,100003,0,Doodad,1000,"(X=351422.000000,Y=-154754.000000,Z=2426.000000)"
511,511,100003,0,Doodad,1000,"(X=351975.000000,Y=-159518.000000,Z=2430.000000)"
517,517,100003,0,Doodad,1000,"(X=353814.000000,Y=-161614.000000,Z=2430.000000)"
519,519,100003,0,Doodad,1000,"(X=351177.000000,Y=-160784.000000,Z=2431.000000)"
520,520,100003,0,Doodad,1000,"(X=353266.000000,Y=-161454.000000,Z=2430.000000)"
535,535,100003,0,Doodad,1000,"(X=353669.000000,Y=-161414.000000,Z=2430.000000)"
553,553,100003,0,Doodad,1000,"(X=357232.000000,Y=-151126.000000,Z=2434.000000)"
561,561,100003,0,Doodad,1000,"(X=357234.000000,Y=-151589.000000,Z=2434.000000)"
562,562,100003,0,Doodad,1000,"(X=355402.000000,Y=-152240.000000,Z=2438.000000)"
566,566,100003,0,Doodad,1000,"(X=355063.000000,Y=-152209.000000,Z=2439.000000)"
570,570,100003,0,Doodad,1000,"(X=382639.000000,Y=-179784.000000,Z=1862.000000)"
575,575,100003,0,Doodad,1000,"(X=378454.000000,Y=-182623.000000,Z=1868.000000)"
588,588,100003,0,Doodad,1000,"(X=375171.000000,Y=-179863.000000,Z=1868.000000)"
596,596,100003,0,Doodad,1000,"(X=374906.000000,Y=-180045.000000,Z=1868.000000)"
602,602,100003,0,Doodad,1000,"(X=374498.000000,Y=-181932.000000,Z=1867.000000)"
605,605,100003,0,Doodad,1000,"(X=374445.000000,Y=-181210.000000,Z=1863.000000)"
616,616,100003,0,Doodad,1000,"(X=378120.000000,Y=-182810.000000,Z=1864.000000)"
617,617,100003,0,Doodad,1000,"(X=382872.000000,Y=-179388.000000,Z=1862.000000)"
634,634,100003,0,Doodad,1000,"(X=368594.000000,Y=-172494.000000,Z=1871.000000)"
657,657,100003,0,Doodad,1000,"(X=365850.000000,Y=-153990.000000,Z=1447.000000)"
659,659,100003,0,Doodad,1000,"(X=366715.000000,Y=-157961.000000,Z=1483.000000)"
671,671,100003,0,Doodad,1000,"(X=359609.000000,Y=-160072.000000,Z=2435.000000)"
693,693,100003,0,Doodad,1000,"(X=358545.000000,Y=-154036.000000,Z=2436.000000)"
696,696,100003,0,Doodad,1000,"(X=366452.000000,Y=-155497.000000,Z=1448.000000)"
711,711,100003,0,Doodad,1000,"(X=370381.000000,Y=-156665.000000,Z=1447.000000)"
720,720,100003,0,Doodad,1000,"(X=362902.000000,Y=-158678.000000,Z=2369.000000)"
728,728,100003,0,Doodad,1000,"(X=366382.000000,Y=-159011.000000,Z=1477.000000)"
729,729,100003,0,Doodad,1000,"(X=365283.000000,Y=-154510.000000,Z=1469.000000)"
745,745,100003,0,Doodad,1000,"(X=371723.000000,Y=-174000.000000,Z=1864.000000)"
766,766,100003,0,Doodad,1000,"(X=373862.000000,Y=-176985.000000,Z=1862.000000)"
777,777,100003,0,Doodad,1000,"(X=371960.000000,Y=-174412.000000,Z=1874.000000)"
779,779,100003,0,Doodad,1000,"(X=373613.000000,Y=-166584.000000,Z=1350.000000)"
810,810,100003,0,Doodad,1000,"(X=375266.000000,Y=-174267.000000,Z=1867.000000)"
812,812,100003,0,Doodad,1000,"(X=374442.000000,Y=-177140.000000,Z=1867.000000)"
825,825,100003,0,Doodad,1000,"(X=378379.000000,Y=-167632.000000,Z=1380.000000)"
829,829,100003,0,Doodad,1000,"(X=380565.000000,Y=-176160.000000,Z=1875.000000)"
830,830,100003,0,Doodad,1000,"(X=379585.000000,Y=-178200.000000,Z=1867.000000)"
843,843,100003,0,Doodad,1000,"(X=372042.000000,Y=-169238.000000,Z=1869.000000)"
845,845,100003,0,Doodad,1000,"(X=380240.000000,Y=-175687.000000,Z=1864.000000)"
927,927,100003,0,Doodad,1000,"(X=378539.000000,Y=-165193.000000,Z=1365.000000)"
959,959,100003,0,Doodad,1000,"(X=385053.000000,Y=-168155.000000,Z=1357.000000)"
963,963,100003,0,Doodad,1000,"(X=387190.000000,Y=-169600.000000,Z=1350.000000)"
987,987,100003,0,Doodad,1000,"(X=388165.000000,Y=-171045.000000,Z=1350.000000)"
1040,1040,100003,0,Doodad,1000,"(X=390600.000000,Y=-161585.000000,Z=1325.000000)"
1052,1052,100003,0,Doodad,1000,"(X=392115.000000,Y=-165470.000000,Z=1360.000000)"
1065,1065,100003,0,Doodad,1000,"(X=388053.000000,Y=-161210.000000,Z=1353.000000)"
1068,1068,100003,0,Doodad,1000,"(X=388655.000000,Y=-164715.000000,Z=1355.000000)"
1091,1091,100003,0,Doodad,1000,"(X=387225.000000,Y=-165116.000000,Z=1356.000000)"
1095,1095,100003,0,Doodad,1000,"(X=365140.000000,Y=-142300.000000,Z=1440.000000)"
1102,1102,100003,0,Doodad,1000,"(X=363063.000000,Y=-151743.000000,Z=1448.000000)"
1103,1103,100003,0,Doodad,1000,"(X=367413.000000,Y=-151013.000000,Z=1447.000000)"
1110,1110,100003,0,Doodad,1000,"(X=365673.000000,Y=-147995.000000,Z=1445.000000)"
1120,1120,100003,0,Doodad,1000,"(X=367959.000000,Y=-151500.000000,Z=1482.000000)"
1126,1126,100003,0,Doodad,1000,"(X=360858.000000,Y=-146179.000000,Z=1456.000000)"
1127,1127,100003,0,Doodad,1000,"(X=367264.000000,Y=-151415.000000,Z=1444.000000)"
1129,1129,100003,0,Doodad,1000,"(X=366193.000000,Y=-143810.000000,Z=1444.000000)"
1131,1131,100003,0,Doodad,1000,"(X=366270.000000,Y=-144585.000000,Z=1445.000000)"
1132,1132,100003,0,Doodad,1000,"(X=368053.000000,Y=-145414.000000,Z=1448.000000)"
1140,1140,100003,0,Doodad,1000,"(X=369249.000000,Y=-149475.000000,Z=1447.000000)"
1142,1142,100003,0,Doodad,1000,"(X=364772.000000,Y=-143718.000000,Z=1441.000000)"
1151,1151,100003,0,Doodad,1000,"(X=367727.000000,Y=-144872.000000,Z=1441.000000)"
1157,1157,100003,0,Doodad,1000,"(X=364862.000000,Y=-143542.000000,Z=1441.000000)"
1163,1163,100003,0,Doodad,1000,"(X=363333.000000,Y=-152406.000000,Z=1458.000000)"
1164,1164,100003,0,Doodad,1000,"(X=368697.000000,Y=-150267.000000,Z=1446.000000)"
1167,1167,100003,0,Doodad,1000,"(X=362105.000000,Y=-150629.000000,Z=1451.000000)"
1169,1169,100003,0,Doodad,1000,"(X=364570.000000,Y=-143314.000000,Z=1441.000000)"
1171,1171,100003,0,Doodad,1000,"(X=358720.000000,Y=-153374.000000,Z=2429.000000)"
1173,1173,100003,0,Doodad,1000,"(X=365490.000000,Y=-142550.000000,Z=1440.000000)"
1176,1176,100003,0,Doodad,1000,"(X=368905.000000,Y=-150021.000000,Z=1444.000000)"
1183,1183,100003,0,Doodad,1000,"(X=362345.000000,Y=-148350.000000,Z=1448.000000)"
1191,1191,100003,0,Doodad,1000,"(X=360711.000000,Y=-144987.000000,Z=1444.000000)"
196,196,101001,0,Doodad,1000,"(X=358188.000000,Y=-134052.000000,Z=-521.000000)"
210,210,101001,0,Doodad,1000,"(X=358412.000000,Y=-132786.000000,Z=-521.000000)"
211,211,101001,0,Doodad,1000,"(X=357947.000000,Y=-130217.000000,Z=-798.000000)"
217,217,101001,0,Doodad,1000,"(X=358112.000000,Y=-131690.000000,Z=-523.000000)"
229,229,101001,0,Doodad,1000,"(X=351890.000000,Y=-126042.000000,Z=-1986.000000)"
258,258,101001,0,Doodad,1000,"(X=353321.000000,Y=-122956.000000,Z=-1986.000000)"
262,262,101001,0,Doodad,1000,"(X=354275.000000,Y=-126909.000000,Z=-1986.000000)"
279,279,101001,0,Doodad,1000,"(X=363175.000000,Y=-133730.000000,Z=-518.000000)"
280,280,101001,0,Doodad,1000,"(X=358983.000000,Y=-134026.000000,Z=-525.000000)"
286,286,101001,0,Doodad,1000,"(X=362558.000000,Y=-131937.000000,Z=-514.000000)"
289,289,101001,0,Doodad,1000,"(X=359862.000000,Y=-132173.000000,Z=-522.000000)"
293,293,101001,0,Doodad,1000,"(X=359351.000000,Y=-132767.000000,Z=-521.000000)"
294,294,101001,0,Doodad,1000,"(X=359559.000000,Y=-130983.000000,Z=-517.000000)"
298,298,101001,0,Doodad,1000,"(X=360235.000000,Y=-133934.000000,Z=-522.000000)"
299,299,101001,0,Doodad,1000,"(X=361232.000000,Y=-132677.000000,Z=-516.000000)"
300,300,101001,0,Doodad,1000,"(X=360445.000000,Y=-132423.000000,Z=-521.000000)"
302,302,101001,0,Doodad,1000,"(X=360868.000000,Y=-131398.000000,Z=-526.000000)"
303,303,101001,0,Doodad,1000,"(X=361401.000000,Y=-133793.000000,Z=-515.000000)"
319,319,101001,0,Doodad,1000,"(X=358940.000000,Y=-131561.000000,Z=-525.000000)"
321,321,101001,0,Doodad,1000,"(X=359006.000000,Y=-132569.000000,Z=-521.000000)"
330,330,101001,0,Doodad,1000,"(X=376482.000000,Y=-141256.000000,Z=-345.000000)"
334,334,101001,0,Doodad,1000,"(X=379341.000000,Y=-141030.000000,Z=-335.000000)"
344,344,101001,0,Doodad,1000,"(X=378737.000000,Y=-131819.000000,Z=-344.000000)"
345,345,101001,0,Doodad,1000,"(X=376598.000000,Y=-131504.000000,Z=-337.000000)"
349,349,101001,0,Doodad,1000,"(X=383043.000000,Y=-138007.000000,Z=-349.000000)"
352,352,101001,0,Doodad,1000,"(X=377278.000000,Y=-134864.000000,Z=-346.000000)"
355,355,101001,0,Doodad,1000,"(X=378024.000000,Y=-140279.000000,Z=-338.000000)"
370,370,101001,0,Doodad,1000,"(X=382795.000000,Y=-128385.000000,Z=-355.000000)"
372,372,101001,0,Doodad,1000,"(X=379413.000000,Y=-131828.000000,Z=-345.000000)"
373,373,101001,0,Doodad,1000,"(X=383101.000000,Y=-137513.000000,Z=-347.000000)"
376,376,101001,0,Doodad,1000,"(X=383510.000000,Y=-138445.000000,Z=-349.000000)"
386,386,101001,0,Doodad,1000,"(X=379552.000000,Y=-129168.000000,Z=-351.000000)"
389,389,101001,0,Doodad,1000,"(X=379574.000000,Y=-131276.000000,Z=-346.000000)"
392,392,101001,0,Doodad,1000,"(X=383525.000000,Y=-128515.000000,Z=-365.000000)"
396,396,101001,0,Doodad,1000,"(X=374691.000000,Y=-135150.000000,Z=-354.000000)"
397,397,101001,0,Doodad,1000,"(X=383055.000000,Y=-128560.000000,Z=-360.000000)"
398,398,101001,0,Doodad,1000,"(X=375250.000000,Y=-135098.000000,Z=-345.000000)"
400,400,101001,0,Doodad,1000,"(X=377407.529558,Y=-130150.114172,Z=-347.000020)"
406,406,101001,0,Doodad,1000,"(X=377251.000000,Y=-134571.000000,Z=-346.000000)"
412,412,101001,0,Doodad,1000,"(X=377520.000000,Y=-140469.000000,Z=-345.000000)"
413,413,101001,0,Doodad,1000,"(X=383005.000000,Y=-128975.000000,Z=-355.000000)"
436,436,101001,0,Doodad,1000,"(X=386475.000000,Y=-135295.000000,Z=-335.000000)"
437,437,101001,0,Doodad,1000,"(X=385604.000000,Y=-137741.000000,Z=-349.000000)"
440,440,101001,0,Doodad,1000,"(X=386704.000000,Y=-140000.000000,Z=-349.000000)"
446,446,101001,0,Doodad,1000,"(X=390100.000000,Y=-139720.000000,Z=-360.000000)"
447,447,101001,0,Doodad,1000,"(X=386984.000000,Y=-140210.000000,Z=-349.000000)"
449,449,101001,0,Doodad,1000,"(X=386615.000000,Y=-134620.000000,Z=-345.000000)"
451,451,101001,0,Doodad,1000,"(X=390210.000000,Y=-139240.000000,Z=-360.000000)"
460,460,101001,0,Doodad,1000,"(X=390305.000000,Y=-140140.000000,Z=-360.000000)"
465,465,101001,0,Doodad,1000,"(X=385633.000000,Y=-137468.000000,Z=-351.000000)"
468,468,101001,0,Doodad,1000,"(X=386940.000000,Y=-135255.000000,Z=-345.000000)"
474,474,101001,0,Doodad,1000,"(X=350780.000000,Y=-155690.000000,Z=2430.000000)"
482,482,101001,0,Doodad,1000,"(X=351230.000000,Y=-158235.000000,Z=2425.000000)"
503,503,101001,0,Doodad,1000,"(X=356180.000000,Y=-160090.000000,Z=2435.000000)"
529,529,101001,0,Doodad,1000,"(X=355156.000000,Y=-154253.000000,Z=2435.000000)"
545,545,101001,0,Doodad,1000,"(X=355869.000000,Y=-153198.000000,Z=2438.000000)"
574,574,101001,0,Doodad,1000,"(X=382715.000000,Y=-180350.000000,Z=1870.000000)"
587,587,101001,0,Doodad,1000,"(X=378075.000000,Y=-180590.000000,Z=1870.000000)"
591,591,101001,0,Doodad,1000,"(X=375000.000000,Y=-182100.000000,Z=1870.000000)"
604,604,101001,0,Doodad,1000,"(X=380315.000000,Y=-179930.000000,Z=1865.000000)"
651,651,101001,0,Doodad,1000,"(X=369612.000000,Y=-169778.000000,Z=1867.000000)"
654,654,101001,0,Doodad,1000,"(X=370775.000000,Y=-163708.000000,Z=1360.000000)"
674,674,101001,0,Doodad,1000,"(X=366645.000000,Y=-154646.000000,Z=1447.000000)"
717,717,101001,0,Doodad,1000,"(X=370957.000000,Y=-163972.000000,Z=1359.000000)"
721,721,101001,0,Doodad,1000,"(X=371154.000000,Y=-164609.000000,Z=1357.000000)"
767,767,101001,0,Doodad,1000,"(X=378142.000000,Y=-168654.000000,Z=1366.000000)"
781,781,101001,0,Doodad,1000,"(X=375199.000000,Y=-176766.000000,Z=1869.000000)"
783,783,101001,0,Doodad,1000,"(X=383844.000000,Y=-169167.000000,Z=1357.000000)"
790,790,101001,0,Doodad,1000,"(X=378040.000000,Y=-175352.000000,Z=1883.000000)"
794,794,101001,0,Doodad,1000,"(X=380403.000000,Y=-175912.000000,Z=1885.000000)"
800,800,101001,0,Doodad,1000,"(X=377232.000000,Y=-168458.000000,Z=1362.000000)"
821,821,101001,0,Doodad,1000,"(X=383534.000000,Y=-168517.000000,Z=1366.000000)"
844,844,101001,0,Doodad,1000,"(X=373529.000000,Y=-175382.000000,Z=1881.000000)"
852,852,101001,0,Doodad,1000,"(X=382160.000000,Y=-160977.000000,Z=1362.000000)"
862,862,101001,0,Doodad,1000,"(X=380988.000000,Y=-163547.000000,Z=1359.000000)"
866,866,101001,0,Doodad,1000,"(X=373704.000000,Y=-163118.000000,Z=1357.000000)"
877,877,101001,0,Doodad,1000,"(X=382545.000000,Y=-161316.000000,Z=1357.000000)"
889,889,101001,0,Doodad,1000,"(X=377472.000000,Y=-164977.000000,Z=1357.000000)"
890,890,101001,0,Doodad,1000,"(X=374597.000000,Y=-163065.000000,Z=1358.000000)"
898,898,101001,0,Doodad,1000,"(X=380311.000000,Y=-163416.000000,Z=1358.000000)"
906,906,101001,0,Doodad,1000,"(X=383079.000000,Y=-160911.000000,Z=1357.000000)"
913,913,101001,0,Doodad,1000,"(X=374226.000000,Y=-163235.000000,Z=1357.000000)"
919,919,101001,0,Doodad,1000,"(X=373940.000000,Y=-163511.000000,Z=1357.000000)"
924,924,101001,0,Doodad,1000,"(X=380555.000000,Y=-162719.000000,Z=1361.000000)"
925,925,101001,0,Doodad,1000,"(X=378712.000000,Y=-164326.000000,Z=1358.000000)"
945,945,101001,0,Doodad,1000,"(X=379814.000000,Y=-162930.000000,Z=1362.000000)"
956,956,101001,0,Doodad,1000,"(X=380359.000000,Y=-163760.000000,Z=1360.000000)"
974,974,101001,0,Doodad,1000,"(X=386820.000000,Y=-167730.000000,Z=1355.000000)"
975,975,101001,0,Doodad,1000,"(X=384070.000000,Y=-168572.000000,Z=1357.000000)"
977,977,101001,0,Doodad,1000,"(X=387760.000000,Y=-167435.000000,Z=1355.000000)"
980,980,101001,0,Doodad,1000,"(X=387520.000000,Y=-166945.000000,Z=1360.000000)"
999,999,101001,0,Doodad,1000,"(X=384470.000000,Y=-169023.000000,Z=1358.000000)"
1002,1002,101001,0,Doodad,1000,"(X=390830.000000,Y=-165120.000000,Z=1350.000000)"
1019,1019,101001,0,Doodad,1000,"(X=390265.000000,Y=-162425.000000,Z=1355.000000)"
1024,1024,101001,0,Doodad,1000,"(X=391950.000000,Y=-163335.000000,Z=1355.000000)"
1032,1032,101001,0,Doodad,1000,"(X=390510.000000,Y=-162185.000000,Z=1370.000000)"
1037,1037,101001,0,Doodad,1000,"(X=390135.000000,Y=-162150.000000,Z=1355.000000)"
1055,1055,101001,0,Doodad,1000,"(X=392275.000000,Y=-163360.000000,Z=1355.000000)"
1064,1064,101001,0,Doodad,1000,"(X=391305.000000,Y=-165375.000000,Z=1360.000000)"
1084,1084,101001,0,Doodad,1000,"(X=392270.000000,Y=-163725.000000,Z=1355.000000)"
1090,1090,101001,0,Doodad,1000,"(X=391035.000000,Y=-165590.000000,Z=1355.000000)"
1092,1092,101001,0,Doodad,1000,"(X=368615.000000,Y=-149645.000000,Z=1445.000000)"
1099,1099,101001,0,Doodad,1000,"(X=363515.000000,Y=-141760.000000,Z=1450.000000)"
1107,1107,101001,0,Doodad,1000,"(X=359749.000000,Y=-153119.000000,Z=2435.000000)"
1117,1117,101001,0,Doodad,1000,"(X=366165.000000,Y=-146165.000000,Z=1445.000000)"
1198,1198,101001,0,Doodad,1000,"(X=361984.000000,Y=-148186.000000,Z=1447.000000)"
1201,1201,101001,0,Doodad,1000,"(X=366627.000000,Y=-152434.000000,Z=1447.000000)"
1211,1211,101001,0,Doodad,1000,"(X=362205.000000,Y=-149064.000000,Z=1457.000000)"
1223,1223,101001,0,Doodad,1000,"(X=378106.000000,Y=-146513.000000,Z=153.000000)"
1230,1230,101001,0,Doodad,1000,"(X=383890.000000,Y=-145861.000000,Z=141.000000)"
1236,1236,101001,0,Doodad,1000,"(X=379131.000000,Y=-144162.000000,Z=148.000000)"
1238,1238,101001,0,Doodad,1000,"(X=379598.000000,Y=-147718.000000,Z=147.000000)"
1239,1239,101001,0,Doodad,1000,"(X=377798.000000,Y=-146306.000000,Z=144.000000)"
1246,1246,101001,0,Doodad,1000,"(X=380184.000000,Y=-146684.000000,Z=147.000000)"
1247,1247,101001,0,Doodad,1000,"(X=379970.000000,Y=-147819.000000,Z=153.000000)"
1249,1249,101001,0,Doodad,1000,"(X=383682.000000,Y=-145048.000000,Z=139.000000)"
1251,1251,101001,0,Doodad,1000,"(X=384155.000000,Y=-145251.000000,Z=139.000000)"
356,356,101002,0,Doodad,1000,"(X=382795.000000,Y=-139407.000000,Z=-351.000000)"
408,408,101002,0,Doodad,1000,"(X=383005.000000,Y=-129695.000000,Z=-360.000000)"
410,410,101002,0,Doodad,1000,"(X=383980.000000,Y=-133425.000000,Z=-350.000000)"
435,435,101002,0,Doodad,1000,"(X=390085.000000,Y=-140000.000000,Z=-360.000000)"
450,450,101002,0,Doodad,1000,"(X=388580.000000,Y=-139980.000000,Z=-360.000000)"
454,454,101002,0,Doodad,1000,"(X=386408.000000,Y=-140069.000000,Z=-346.000000)"
458,458,101002,0,Doodad,1000,"(X=384385.000000,Y=-132225.000000,Z=-355.000000)"
473,473,101002,0,Doodad,1000,"(X=356410.000000,Y=-159770.000000,Z=2430.000000)"
486,486,101002,0,Doodad,1000,"(X=351475.000000,Y=-158425.000000,Z=2425.000000)"
507,507,101002,0,Doodad,1000,"(X=350690.000000,Y=-155375.000000,Z=2430.000000)"
509,509,101002,0,Doodad,1000,"(X=353915.000000,Y=-159985.000000,Z=2430.000000)"
516,516,101002,0,Doodad,1000,"(X=351405.000000,Y=-157805.000000,Z=2425.000000)"
526,526,101002,0,Doodad,1000,"(X=355438.000000,Y=-154694.000000,Z=2430.000000)"
530,530,101002,0,Doodad,1000,"(X=356050.000000,Y=-160220.000000,Z=2430.000000)"
531,531,101002,0,Doodad,1000,"(X=350555.000000,Y=-155625.000000,Z=2430.000000)"
536,536,101002,0,Doodad,1000,"(X=355841.000000,Y=-154342.000000,Z=2436.000000)"
551,551,101002,0,Doodad,1000,"(X=355559.000000,Y=-153103.000000,Z=2436.000000)"
560,560,101002,0,Doodad,1000,"(X=356258.000000,Y=-149111.000000,Z=2424.000000)"
577,577,101002,0,Doodad,1000,"(X=378385.000000,Y=-180860.000000,Z=1870.000000)"
578,578,101002,0,Doodad,1000,"(X=375225.000000,Y=-182275.000000,Z=1870.000000)"
593,593,101002,0,Doodad,1000,"(X=378120.000000,Y=-180230.000000,Z=1865.000000)"
603,603,101002,0,Doodad,1000,"(X=382915.000000,Y=-180490.000000,Z=1870.000000)"
606,606,101002,0,Doodad,1000,"(X=380285.000000,Y=-179730.000000,Z=1865.000000)"
612,612,101002,0,Doodad,1000,"(X=374800.000000,Y=-182120.000000,Z=1870.000000)"
618,618,101002,0,Doodad,1000,"(X=383090.000000,Y=-180255.000000,Z=1860.000000)"
626,626,101002,0,Doodad,1000,"(X=369912.000000,Y=-170385.000000,Z=1867.000000)"
628,628,101002,0,Doodad,1000,"(X=369490.000000,Y=-172932.000000,Z=1874.000000)"
629,629,101002,0,Doodad,1000,"(X=369281.000000,Y=-170138.000000,Z=1867.000000)"
645,645,101002,0,Doodad,1000,"(X=369098.000000,Y=-173478.000000,Z=1867.000000)"
695,695,101002,0,Doodad,1000,"(X=369819.000000,Y=-159925.000000,Z=863.000000)"
697,697,101002,0,Doodad,1000,"(X=359269.000000,Y=-155574.000000,Z=2436.000000)"
699,699,101002,0,Doodad,1000,"(X=359455.000000,Y=-155172.000000,Z=2436.000000)"
707,707,101002,0,Doodad,1000,"(X=366602.000000,Y=-155186.000000,Z=1451.000000)"
713,713,101002,0,Doodad,1000,"(X=367523.000000,Y=-154772.000000,Z=1447.000000)"
748,748,101002,0,Doodad,1000,"(X=383499.000000,Y=-167904.000000,Z=1361.000000)"
760,760,101002,0,Doodad,1000,"(X=377177.000000,Y=-178542.000000,Z=1867.000000)"
764,764,101002,0,Doodad,1000,"(X=373422.000000,Y=-174892.000000,Z=1881.000000)"
782,782,101002,0,Doodad,1000,"(X=381199.000000,Y=-167775.000000,Z=1361.000000)"
799,799,101002,0,Doodad,1000,"(X=376766.000000,Y=-173845.000000,Z=1867.000000)"
803,803,101002,0,Doodad,1000,"(X=377236.000000,Y=-174248.000000,Z=1867.000000)"
804,804,101002,0,Doodad,1000,"(X=374183.000000,Y=-174487.000000,Z=1881.000000)"
809,809,101002,0,Doodad,1000,"(X=374048.000000,Y=-173881.000000,Z=1867.000000)"
817,817,101002,0,Doodad,1000,"(X=382217.000000,Y=-167147.000000,Z=1357.000000)"
823,823,101002,0,Doodad,1000,"(X=381761.000000,Y=-167079.000000,Z=1357.000000)"
826,826,101002,0,Doodad,1000,"(X=377025.000000,Y=-178847.000000,Z=1867.000000)"
836,836,101002,0,Doodad,1000,"(X=376496.000000,Y=-174169.000000,Z=1867.000000)"
842,842,101002,0,Doodad,1000,"(X=381177.000000,Y=-167345.000000,Z=1357.000000)"
847,847,101002,0,Doodad,1000,"(X=378394.000000,Y=-164521.000000,Z=1357.000000)"
848,848,101002,0,Doodad,1000,"(X=374279.000000,Y=-163749.000000,Z=1357.000000)"
864,864,101002,0,Doodad,1000,"(X=377601.000000,Y=-164440.000000,Z=1357.000000)"
865,865,101002,0,Doodad,1000,"(X=377090.000000,Y=-165293.000000,Z=1357.000000)"
903,903,101002,0,Doodad,1000,"(X=379457.000000,Y=-159905.000000,Z=1357.000000)"
912,912,101002,0,Doodad,1000,"(X=378113.000000,Y=-164871.000000,Z=1365.000000)"
914,914,101002,0,Doodad,1000,"(X=373235.000000,Y=-164662.000000,Z=1357.000000)"
917,917,101002,0,Doodad,1000,"(X=372237.000000,Y=-164685.000000,Z=1361.000000)"
931,931,101002,0,Doodad,1000,"(X=379659.000000,Y=-160545.000000,Z=1357.000000)"
933,933,101002,0,Doodad,1000,"(X=373873.000000,Y=-164316.000000,Z=1357.000000)"
942,942,101002,0,Doodad,1000,"(X=379457.000000,Y=-160854.000000,Z=1357.000000)"
947,947,101002,0,Doodad,1000,"(X=373345.000000,Y=-163977.000000,Z=1357.000000)"
950,950,101002,0,Doodad,1000,"(X=382758.000000,Y=-160741.000000,Z=1357.000000)"
953,953,101002,0,Doodad,1000,"(X=380190.000000,Y=-160653.000000,Z=1357.000000)"
966,966,101002,0,Doodad,1000,"(X=388965.000000,Y=-168300.000000,Z=1355.000000)"
968,968,101002,0,Doodad,1000,"(X=391055.000000,Y=-166625.000000,Z=1350.000000)"
970,970,101002,0,Doodad,1000,"(X=387350.000000,Y=-167550.000000,Z=1350.000000)"
973,973,101002,0,Doodad,1000,"(X=389340.000000,Y=-168310.000000,Z=1355.000000)"
1009,1009,101002,0,Doodad,1000,"(X=390645.000000,Y=-162365.000000,Z=1355.000000)"
1013,1013,101002,0,Doodad,1000,"(X=390565.000000,Y=-165155.000000,Z=1350.000000)"
1022,1022,101002,0,Doodad,1000,"(X=390925.000000,Y=-164785.000000,Z=1355.000000)"
