OID,Cid,Comment,DescName,Description,StatusTagConditionCids,ConditionStatType,ConditionStatValue,LevelConditionKind,MinLevel,MaxLevel,ConditionComparisonOperators,Chance,DurationMin,DurationMax,OverlapKind,IngradualStackDecay,NeedWeapon,RemainOnChange,FrameHold,Negative,TagCids,StatusVisible,StatusChangeEffectCids,RemovalEffectCids,FullStackCount,FullStackSwitchStatusChangeCid
1100102,1100102,물러서기 Lv.2,물러서기 Lv.2,5초 동안 이동 속도 +35%,,None,0,None,0,999,None,1000,3500,3500,Overwrite,FALSE,None,TRUE,FALSE,None,[100],TRUE,[1100102],,,
1100103,1100103,물러서기 Lv.3,물러서기 Lv.3,5초 동안 이동 속도 +40%,,None,0,None,0,999,None,1000,4000,4000,Overwrite,FALSE,None,TRUE,FALSE,None,[100],TRUE,[1100103],,,
1100104,1100104,물러서기 Lv.4,물러서기 Lv.4,5초 동안 이동 속도 +45%,,None,0,None,0,999,None,1000,4500,4500,Overwrite,FALSE,None,TRUE,FALSE,None,[100],TRUE,[1100104],,,
1100105,1100105,물러서기 Lv.5,물러서기 Lv.5,5초 동안 이동 속도 +50%,,None,0,None,0,999,None,1000,5000,5000,Overwrite,FALSE,None,TRUE,FALSE,None,[100],TRUE,[1100105],,,
1110001,1110001,1T 가죽 투구_공격 속도향상  Lv.1,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110001],,,
1110002,1110002,1T 가죽 투구_공격 속도향상  Lv.2,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110002],,,
1110003,1110003,1T 가죽 투구_공격 속도향상  Lv.3,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110003],,,
1110004,1110004,1T 가죽 투구_공격 속도향상  Lv.4,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110004],,,
1110005,1110005,1T 가죽 투구_공격 속도향상  Lv.5,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110005],,,
1110011,1110011,1T 가죽 갑옷_공격 속도향상  Lv.1,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110011],,,
1110012,1110012,1T 가죽 갑옷_공격 속도향상  Lv.2,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110012],,,
1110013,1110013,1T 가죽 갑옷_공격 속도향상  Lv.3,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110013],,,
1110014,1110014,1T 가죽 갑옷_공격 속도향상  Lv.4,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110014],,,
1110015,1110015,1T 가죽 갑옷_공격 속도향상  Lv.5,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110015],,,
1110021,1110021,1T 가죽 장갑_공격 속도향상  Lv.1,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110021],,,
1110022,1110022,1T 가죽 장갑_공격 속도향상  Lv.2,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110022],,,
1110023,1110023,1T 가죽 장갑_공격 속도향상  Lv.3,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110023],,,
1110024,1110024,1T 가죽 장갑_공격 속도향상  Lv.4,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110024],,,
1110025,1110025,1T 가죽 장갑_공격 속도향상  Lv.5,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110025],,,
1110031,1110031,1T 가죽 신발_공격 속도향상  Lv.1,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110031],,,
1110032,1110032,1T 가죽 신발_공격 속도향상  Lv.2,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110032],,,
1110033,1110033,1T 가죽 신발_공격 속도향상  Lv.3,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110033],,,
1110034,1110034,1T 가죽 신발_공격 속도향상  Lv.4,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110034],,,
1110035,1110035,1T 가죽 신발_공격 속도향상  Lv.5,,공격 속도이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110035],,,
1110101,1110101,1T 가죽 투구_치명타 피해 증가 향상  Lv.1,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110101],,,
1110102,1110102,1T 가죽 투구_치명타 피해 증가 향상  Lv.2,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110102],,,
1110103,1110103,1T 가죽 투구_치명타 피해 증가 향상  Lv.3,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110103],,,
1110104,1110104,1T 가죽 투구_치명타 피해 증가 향상  Lv.4,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110104],,,
1110105,1110105,1T 가죽 투구_치명타 피해 증가 향상  Lv.5,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110105],,,
1110111,1110111,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.1,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110111],,,
1110112,1110112,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.2,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110112],,,
1110113,1110113,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.3,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110113],,,
1110114,1110114,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.4,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110114],,,
1110115,1110115,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.5,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110115],,,
1110121,1110121,1T 가죽 장갑_치명타 피해 증가 향상  Lv.1,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110121],,,
1110122,1110122,1T 가죽 장갑_치명타 피해 증가 향상  Lv.2,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110122],,,
1110123,1110123,1T 가죽 장갑_치명타 피해 증가 향상  Lv.3,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110123],,,
1110124,1110124,1T 가죽 장갑_치명타 피해 증가 향상  Lv.4,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110124],,,
1110125,1110125,1T 가죽 장갑_치명타 피해 증가 향상  Lv.5,,치명타 피해 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110125],,,
1110131,1110131,1T 가죽 신발_치명타 피해 증가 향상  Lv.1,,치명타 피해가 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110131],,,
1110132,1110132,1T 가죽 신발_치명타 피해 증가 향상  Lv.2,,치명타 피해가 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110132],,,
1110133,1110133,1T 가죽 신발_치명타 피해 증가 향상  Lv.3,,치명타 피해가 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110133],,,
1110134,1110134,1T 가죽 신발_치명타 피해 증가 향상  Lv.4,,치명타 피해가 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110134],,,
1110135,1110135,1T 가죽 신발_치명타 피해 증가 향상  Lv.5,,치명타 피해가 증가가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110135],,,
1110201,1110201,1T 가죽 투구_마력 자연 회복력 향상  Lv.1,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110201],,,
1110202,1110202,1T 가죽 투구_마력 자연 회복력 향상  Lv.2,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110202],,,
1110203,1110203,1T 가죽 투구_마력 자연 회복력 향상  Lv.3,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110203],,,
1110204,1110204,1T 가죽 투구_마력 자연 회복력 향상  Lv.4,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110204],,,
1110205,1110205,1T 가죽 투구_마력 자연 회복력 향상  Lv.5,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110205],,,
1110211,1110211,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.1,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110211],,,
1110212,1110212,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.2,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110212],,,
1110213,1110213,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.3,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110213],,,
1110214,1110214,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.4,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110214],,,
1110215,1110215,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.5,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110215],,,
1110221,1110221,1T 가죽 장갑_마력 자연 회복력 향상  Lv.1,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110221],,,
1110222,1110222,1T 가죽 장갑_마력 자연 회복력 향상  Lv.2,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110222],,,
1110223,1110223,1T 가죽 장갑_마력 자연 회복력 향상  Lv.3,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110223],,,
1110224,1110224,1T 가죽 장갑_마력 자연 회복력 향상  Lv.4,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110224],,,
1110225,1110225,1T 가죽 장갑_마력 자연 회복력 향상  Lv.5,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110225],,,
1110231,1110231,1T 가죽 신발_마력 자연 회복력 향상  Lv.1,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110231],,,
1110232,1110232,1T 가죽 신발_마력 자연 회복력 향상  Lv.2,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110232],,,
1110233,1110233,1T 가죽 신발_마력 자연 회복력 향상  Lv.3,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110233],,,
1110234,1110234,1T 가죽 신발_마력 자연 회복력 향상  Lv.4,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110234],,,
1110235,1110235,1T 가죽 신발_마력 자연 회복력 향상  Lv.5,,마력 자연 회복이 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110235],,,
1110301,1110301,1T 가죽 투구_치명타 확률  Lv.1,,치명타 확률 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110301],,,
1110302,1110302,1T 가죽 투구_치명타 확률  Lv.2,,치명타 확률 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110302],,,
1110303,1110303,1T 가죽 투구_치명타 확률  Lv.3,,치명타 확률 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110303],,,
1110304,1110304,1T 가죽 투구_치명타 확률  Lv.4,,치명타 확률 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110304],,,
1110305,1110305,1T 가죽 투구_치명타 확률  Lv.5,,치명타 확률 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110305],,,
1110311,1110311,1T 가죽 갑옷_마법 피해 감소  Lv.1,,피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110311],,,
1110312,1110312,1T 가죽 갑옷_마법 피해 감소  Lv.2,,피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110312],,,
1110313,1110313,1T 가죽 갑옷_마법 피해 감소  Lv.3,,피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110313],,,
1110314,1110314,1T 가죽 갑옷_마법 피해 감소  Lv.4,,피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110314],,,
1110315,1110315,1T 가죽 갑옷_마법 피해 감소  Lv.5,,피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110315],,,
1110321,1110321,1T 가죽 장갑_물리 피해 증가 Lv.1,,물리 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110321],,,
1110322,1110322,1T 가죽 장갑_물리 피해 증가 Lv.2,,물리 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110322],,,
1110323,1110323,1T 가죽 장갑_물리 피해 증가 Lv.3,,물리 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110323],,,
1110324,1110324,1T 가죽 장갑_물리 피해 증가 Lv.4,,물리 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110324],,,
1110325,1110325,1T 가죽 장갑_물리 피해 증가 Lv.5,,물리 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110325],,,
1110331,1110331,1T 가죽 신발_이동 속도  Lv.1,,이동 속도 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110331],,,
1110332,1110332,1T 가죽 신발_이동 속도  Lv.2,,이동 속도 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110332],,,
1110333,1110333,1T 가죽 신발_이동 속도  Lv.3,,이동 속도 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110333],,,
1110334,1110334,1T 가죽 신발_이동 속도  Lv.4,,이동 속도 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110334],,,
1110335,1110335,1T 가죽 신발_이동 속도  Lv.5,,이동 속도 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110335],,,
1110401,1110401,1T 가죽 투구_PVE 피해 증가  Lv.1,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110401],,,
1110402,1110402,1T 가죽 투구_PVE 피해 증가  Lv.2,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110402],,,
1110403,1110403,1T 가죽 투구_PVE 피해 증가  Lv.3,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110403],,,
1110404,1110404,1T 가죽 투구_PVE 피해 증가  Lv.4,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110404],,,
1110405,1110405,1T 가죽 투구_PVE 피해 증가  Lv.5,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110405],,,
1110411,1110411,1T 가죽 갑옷_PVE 피해 감소  Lv.1,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110411],,,
1110412,1110412,1T 가죽 갑옷_PVE 피해 감소  Lv.2,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110412],,,
1110413,1110413,1T 가죽 갑옷_PVE 피해 감소  Lv.3,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110413],,,
1110414,1110414,1T 가죽 갑옷_PVE 피해 감소  Lv.4,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110414],,,
1110415,1110415,1T 가죽 갑옷_PVE 피해 감소  Lv.5,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110415],,,
1110421,1110421,1T 가죽 장갑_PVE 피해 증가  Lv.1,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110421],,,
1110422,1110422,1T 가죽 장갑_PVE 피해 증가  Lv.2,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110422],,,
1110423,1110423,1T 가죽 장갑_PVE 피해 증가  Lv.3,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110423],,,
1110424,1110424,1T 가죽 장갑_PVE 피해 증가  Lv.4,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110424],,,
1110425,1110425,1T 가죽 장갑_PVE 피해 증가  Lv.5,,PVE 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110425],,,
1110431,1110431,1T 가죽 신발_PVE 피해 감소  Lv.1,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110431],,,
1110432,1110432,1T 가죽 신발_PVE 피해 감소  Lv.2,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110432],,,
1110433,1110433,1T 가죽 신발_PVE 피해 감소  Lv.3,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110433],,,
1110434,1110434,1T 가죽 신발_PVE 피해 감소  Lv.4,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110434],,,
1110435,1110435,1T 가죽 신발_PVE 피해 감소  Lv.5,,PVE 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110435],,,
1110501,1110501,1T 가죽 투구_PVP 피해 증가  Lv.1,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110501],,,
1110502,1110502,1T 가죽 투구_PVP 피해 증가  Lv.2,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110502],,,
1110503,1110503,1T 가죽 투구_PVP 피해 증가  Lv.3,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110503],,,
1110504,1110504,1T 가죽 투구_PVP 피해 증가  Lv.4,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110504],,,
1110505,1110505,1T 가죽 투구_PVP 피해 증가  Lv.5,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110505],,,
1110511,1110511,1T 가죽 갑옷_PVP 피해 감소  Lv.1,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110511],,,
1110512,1110512,1T 가죽 갑옷_PVP 피해 감소  Lv.2,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110512],,,
1110513,1110513,1T 가죽 갑옷_PVP 피해 감소  Lv.3,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110513],,,
1110514,1110514,1T 가죽 갑옷_PVP 피해 감소  Lv.4,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110514],,,
1110515,1110515,1T 가죽 갑옷_PVP 피해 감소  Lv.5,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110515],,,
1110521,1110521,1T 가죽 장갑_PVP 피해 증가  Lv.1,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110521],,,
1110522,1110522,1T 가죽 장갑_PVP 피해 증가  Lv.2,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110522],,,
1110523,1110523,1T 가죽 장갑_PVP 피해 증가  Lv.3,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110523],,,
1110524,1110524,1T 가죽 장갑_PVP 피해 증가  Lv.4,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110524],,,
1110525,1110525,1T 가죽 장갑_PVP 피해 증가  Lv.5,,PVP 피해 증가 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110525],,,
1110531,1110531,1T 가죽 신발_PVP 피해 감소  Lv.1,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110531],,,
1110532,1110532,1T 가죽 신발_PVP 피해 감소  Lv.2,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110532],,,
1110533,1110533,1T 가죽 신발_PVP 피해 감소  Lv.3,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110533],,,
1110534,1110534,1T 가죽 신발_PVP 피해 감소  Lv.4,,PVP 피해 감소 수치가 증가한다.,,None,0,None,0,999,None,1000,0,0,Overwrite,FALSE,None,TRUE,TRUE,None,,TRUE,[1110534],,,
