root_id,root_type,root_name,nodeId,comment,range,range_offset,angle,angle_offset,angle_mirror,indicator_asset_name,indicator_start_mode,apply_target,tag_condition_cids,apply_selected_target,max_target_count,homing_effect,skill_effects,self_skill_effects,delay
1210606,skill_root,1T 판금 투구(시작템)_프록  Lv.1,12106060020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12106060020005""]",[],0
1210607,skill_root,1T 판금 투구(시작템)_프록  Lv.2,12106070020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12106070020005""]",[],0
1210608,skill_root,1T 판금 투구(시작템)_프록  Lv.3,12106080020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12106080020005""]",[],0
1210609,skill_root,1T 판금 투구(시작템)_프록  Lv.4,12106090020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12106090020005""]",[],0
1210610,skill_root,1T 판금 투구(시작템)_프록  Lv.5,12106100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12106100020005""]",[],0
1210616,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12106160020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106160020005""]",[],0
1210617,skill_root,1T 판금 갑옷(시작템)_프록  Lv.2,12106170020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106170020005""]",[],0
1210618,skill_root,1T 판금 갑옷(시작템)_프록  Lv.3,12106180020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106180020005""]",[],0
1210619,skill_root,1T 판금 갑옷(시작템)_프록  Lv.4,12106190020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106190020005""]",[],0
1210620,skill_root,1T 판금 갑옷(시작템)_프록  Lv.5,12106200020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106200020005""]",[],0
1210626,skill_root,1T 판금 장갑(시작템)_프록  Lv.5,12106260020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12106260020005""]",[],0
1210627,skill_root,1T 판금 장갑(시작템)_프록  Lv.1,12106270020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12106270020005""]",[],0
1210628,skill_root,1T 판금 장갑(시작템)_프록  Lv.2,12106280020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12106280020005""]",[],0
1210629,skill_root,1T 판금 장갑(시작템)_프록  Lv.3,12106290020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12106290020005""]",[],0
1210630,skill_root,1T 판금 장갑(시작템)_프록  Lv.4,12106300020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12106300020005""]",[],0
1210636,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12106360020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106360020005""]",[],0
1210637,skill_root,1T 판금 신발(시작템)_프록  Lv.2,12106370020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106370020005""]",[],0
1210638,skill_root,1T 판금 신발(시작템)_프록  Lv.3,12106380020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106380020005""]",[],0
1210639,skill_root,1T 판금 신발(시작템)_프록  Lv.4,12106390020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106390020005""]",[],0
1210640,skill_root,1T 판금 신발(시작템)_프록  Lv.5,12106400020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12106400020005""]",[],0
1220606,skill_root,2T 판금 투구(시작템)_프록 Lv.1,12206060020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12206060020005""]",[],0
1220607,skill_root,2T 판금 투구(시작템)_프록 Lv.2,12206070020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12206070020005""]",[],0
1220608,skill_root,2T 판금 투구(시작템)_프록 Lv.3,12206080020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12206080020005""]",[],0
1220609,skill_root,2T 판금 투구(시작템)_프록 Lv.4,12206090020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12206090020005""]",[],0
1220610,skill_root,2T 판금 투구(시작템)_프록 Lv.5,12206100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12206100020005""]",[],0
1220616,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206160020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206160020005""]",[],0
1220617,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206170020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206170020005""]",[],0
1220618,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206180020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206180020005""]",[],0
1220619,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206190020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206190020005""]",[],0
1220620,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206200020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206200020005""]",[],0
1220626,skill_root,2T 판금 장갑(시작템)_프록  Lv.1,12206260020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12206260020005""]",[],0
1220627,skill_root,2T 판금 장갑(시작템)_프록  Lv.2,12206270020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12206270020005""]",[],0
1220628,skill_root,2T 판금 장갑(시작템)_프록  Lv.3,12206280020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12206280020005""]",[],0
1220629,skill_root,2T 판금 장갑(시작템)_프록  Lv.4,12206290020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12206290020005""]",[],0
1220630,skill_root,2T 판금 장갑(시작템)_프록  Lv.5,12206300020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12206300020005""]",[],0
1220636,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206360020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206360020005""]",[],0
1220637,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206370020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206370020005""]",[],0
1220638,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206380020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206380020005""]",[],0
1220639,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206390020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206390020005""]",[],0
1220640,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206400020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12206400020005""]",[],0
1230606,skill_root,3T 판금 투구(시작템)_프록  Lv.1,12306060020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12306060020005""]",[],0
1230607,skill_root,3T 판금 투구(시작템)_프록  Lv.2,12306070020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12306070020005""]",[],0
1230608,skill_root,3T 판금 투구(시작템)_프록  Lv.3,12306080020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12306080020005""]",[],0
1230609,skill_root,3T 판금 투구(시작템)_프록  Lv.4,12306090020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12306090020005""]",[],0
1230610,skill_root,3T 판금 투구(시작템)_프록  Lv.5,12306100020004,,[0],[],0,0,false,,Relative,All,[],Always,1,,"[""12306100020005""]",[],0
1230616,skill_root,3T 판금 갑옷(시작템)_프록  Lv.1,12306160020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306160020005""]",[],0
1230617,skill_root,3T 판금 갑옷(시작템)_프록  Lv.2,12306170020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306170020005""]",[],0
1230618,skill_root,3T 판금 갑옷(시작템)_프록  Lv.3,12306180020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306180020005""]",[],0
1230619,skill_root,3T 판금 갑옷(시작템)_프록  Lv.4,12306190020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306190020005""]",[],0
1230620,skill_root,3T 판금 갑옷(시작템)_프록  Lv.5,12306200020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306200020005""]",[],0
1230626,skill_root,3T 판금 장갑(시작템)_프록  Lv.1,12306260020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12306260020005""]",[],0
1230627,skill_root,3T 판금 장갑(시작템)_프록  Lv.2,12306270020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12306270020005""]",[],0
1230628,skill_root,3T 판금 장갑(시작템)_프록  Lv.3,12306280020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12306280020005""]",[],0
1230629,skill_root,3T 판금 장갑(시작템)_프록  Lv.4,12306290020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12306290020005""]",[],0
1230630,skill_root,3T 판금 장갑(시작템)_프록  Lv.5,12306300020004,,[300],[],0,0,false,,Relative,Hostile,[],RangeIn,5,,"[""12306300020005""]",[],0
1230636,skill_root,3T 판금 신발(시작템)_프록  Lv.1,12306360020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306360020005""]",[],0
1230637,skill_root,3T 판금 신발(시작템)_프록  Lv.2,12306370020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306370020005""]",[],0
1230638,skill_root,3T 판금 신발(시작템)_프록  Lv.3,12306380020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306380020005""]",[],0
1230639,skill_root,3T 판금 신발(시작템)_프록  Lv.4,12306390020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306390020005""]",[],0
1230640,skill_root,3T 판금 신발(시작템)_프록  Lv.5,12306400020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""12306400020005""]",[],0
10010001,skill_root,캐릭터_누이신관 변신_평타,100100010020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""100100010020005""]",[],0
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""100100020020005""]","[""100100020020005""]",0
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020006,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100020020007""]",[],0
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020008,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100020020009""]",[],0
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""100100030020005""]","[""100100030020005""]",0
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020006,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100030020007""]",[],0
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020008,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100030020009""]",[],0
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""100100040020005""]","[""100100040020005""]",0
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020006,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100040020007""]",[],0
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020008,,[0],[],0,0,false,,Relative,All,[],Always,0,,"[""100100040020009""]",[],0
20150011,skill_root,몬스터_근접공격1 (물리/1Hit),201500110020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500110020005""]",[],0
20150012,skill_root,몬스터_근접공격2 (물리/1Hit),201500120020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500120020005""]",[],0
20150013,skill_root,몬스터_근접공격3 (물리/1Hit),201500130020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500130020005""]",[],0
20150014,skill_root,몬스터_근접공격1 (물리/1Hit/숏),201500140020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500140020005""]",[],0
20150015,skill_root,몬스터_근접공격2 (물리/1Hit/숏),201500150020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500150020005""]",[],0
20150016,skill_root,몬스터_근접공격3 (물리/1Hit/숏),201500160020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500160020005""]",[],0
20150021,skill_root,몬스터_근접공격1 (마법/1Hit),201500210020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500210020005""]",[],0
20150022,skill_root,몬스터_근접공격2 (마법/1Hit),201500220020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500220020005""]",[],0
20150023,skill_root,몬스터_근접공격3 (마법/1Hit),201500230020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500230020005""]",[],0
20150024,skill_root,몬스터_근접공격1 (마법/1Hit/숏),201500240020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500240020005""]",[],0
20150025,skill_root,몬스터_근접공격2 (마법/1Hit/숏),201500250020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500250020005""]",[],0
20150026,skill_root,몬스터_근접공격3 (마법/1Hit/숏),201500260020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""201500260020005""]",[],0
20250011,skill_root,몬스터_원거리 공격_1(화살투사체/물리/1Hit),202500110020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500110020005,"[""202500110020006""]",[],0
20250012,skill_root,몬스터_원거리 공격_2(화살투사체/물리/1Hit),202500120020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500120020005,"[""202500120020006""]",[],0
20250013,skill_root,몬스터_원거리 공격_3(화살투사체/물리/1Hit),202500130020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500130020005,"[""202500130020006""]",[],0
20250014,skill_root,몬스터_원거리 공격_1(마법투사체/물리/1Hit),202500140020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500140020005,"[""202500140020006""]",[],0
20250015,skill_root,몬스터_원거리 공격_2(마법투사체/물리/1Hit),202500150020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500150020005,"[""202500150020006""]",[],0
20250016,skill_root,몬스터_원거리 공격_3(마법투사체/물리/1Hit),202500160020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500160020005,"[""202500160020006""]",[],0
20250021,skill_root,몬스터_원거리 공격_1(화살투사체/마법/1Hit),202500210020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500210020005,"[""202500210020006""]",[],0
20250022,skill_root,몬스터_원거리 공격_2(화살투사체/마법/1Hit),202500220020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500220020005,"[""202500220020006""]",[],0
20250023,skill_root,몬스터_원거리 공격_3(화살투사체/마법/1Hit),202500230020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500230020005,"[""202500230020006""]",[],0
20250024,skill_root,몬스터_원거리 공격_1(마법투사체/마법/1Hit),202500240020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500240020005,"[""202500240020006""]",[],0
20250025,skill_root,몬스터_원거리 공격_2(마법투사체/마법/1Hit),202500250020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500250020005,"[""202500250020006""]",[],0
20250026,skill_root,몬스터_원거리 공격_3(마법투사체/마법/1Hit),202500260020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,202500260020005,"[""202500260020006""]",[],0
20310001,skill_root,토템_폭발,203100010020004,,[800],[0],0,0,false,Damage_O,Relative,All,[],RangeIn,30,,"[""203100010020005"",""203100010020008""]","[""203100010020008""]",0
20310002,skill_root,접근 시 영역 회복 구슬,203100020020004,,[],[],0,0,false,,Relative,All,[],Always,1,,"[""203100020020005""]",[],0
20310003,skill_root,스폰 시 지속 회복 영역,203100030020004,,[],[],0,0,false,,Relative,All,[],Always,1,,"[""203100030020005""]",[],0
20310004,skill_root,접근 시 창꽂힘 영역,203100040020004,,[],[],0,0,false,,Relative,All,[],Always,1,,"[""203100040020005""]",[],0
20410003,skill_root,몬스터 광폭화 광역 5M,204100030020004,,[500],[],0,0,false,SC_I,Relative,Friendly,[],RangeIn,5,,"[""204100030020005""]",[],0
20410004,skill_root,몬스터 광폭화 솔로,204100040020004,,[0],[],0,0,false,,Relative,Self,[],Always,1,,"[""204100040020005""]","[""204100040020005""]",0
20450001,skill_root,토템_투사체 이속증가 버프,204500010020004,,[0],[],0,0,false,,Relative,Friendly,[],Always,1,204500010020005,"[""204500010020006"",""204500010020007""]","[""204500010020007""]",0
20450002,skill_root,토템_투사체 공속증가 버프,204500020020004,,[0],[],0,0,false,,Relative,Friendly,[],Always,1,204500020020005,"[""204500020020006"",""204500020020007""]","[""204500020020007""]",0
20450003,skill_root,토템_투사체 시전감소 버프,204500030020004,,[0],[],0,0,false,,Relative,Friendly,[],Always,1,204500030020005,"[""204500030020006"",""204500030020007""]","[""204500030020007""]",0
20550001,skill_root,원거리 투사체 필드 오브젝트 스폰,205500010020004,,[150],[],0,0,false,CC_I,Relative,Hostile,[],Always,1,205500010020005,"[""205500010020006""]",[],0
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020004,활 : 평타 (1타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500010020005,"[""209500010020006""]",[],0
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020009,충격 사격,[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500010020010,"[""209500010020011"",""209500010020013""]","[""209500010020013""]",0
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500020020005,"[""209500020020006""]",[],0
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020009,충격 사격,[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500020020010,"[""209500020020011"",""209500020020013""]","[""209500020020013""]",0
20950011,skill_root,몬스터 PC타입 힐러 지팡이 : 평타 (1타),209500110020004,힐러 지팡이 : 평타 (1타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500110020005,"[""209500110020006""]",[],0
20950012,skill_root,몬스터 PC타입 힐러 지팡이 : 평타 (2타),209500120020004,힐러 지팡이 : 평타 (2타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500120020005,"[""209500120020006""]",[],0
20950021,skill_root,몬스터 PC타입 지팡이 : 평타 (1타),209500210020004,지팡이 : 평타 (1타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500210020005,"[""209500210020006""]",[],0
20950022,skill_root,몬스터 PC타입 지팡이 : 평타 (2타),209500220020004,지팡이 : 평타 (2타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,209500220020005,"[""209500220020006""]",[],0
20950031,skill_root,몬스터 PC타입 양손검 : 평타 (1타),209500310020004,양손검 : 평타 (1타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500310020005""]",[],0
20950031,skill_root,몬스터 PC타입 양손검 : 평타 (1타),209500310020008,가벼운 손놀림 (강화 평타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500310020009"",""209500310020011""]","[""209500310020011""]",0
20950032,skill_root,몬스터 PC타입 양손검 : 평타 (2타),209500320020004,양손검 : 평타 (2타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500320020005""]",[],0
20950032,skill_root,몬스터 PC타입 양손검 : 평타 (2타),209500320020008,가벼운 손놀림 (강화 평타),[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500320020009"",""209500320020011""]","[""209500320020011""]",0
20950041,skill_root,몬스터 PC타입 한손검 : 평타 (1타),209500410020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500410020005""]",[],0
20950042,skill_root,몬스터 PC타입 한손검 : 평타 (2타),209500420020004,,[0],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""209500420020005""]",[],0
21110001,skill_root,몬스터 놀 추적꾼 양손타격,211100010020004,,[300],[],70,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100010020005""]",[],0
21110001,skill_root,몬스터 놀 추적꾼 양손타격,211100010020007,,[300],[],70,0,false,Damage_O,Absolute,Hostile,[],RangeIn,3,,"[""211100010020008""]",[],0
21110002,skill_root,몬스터 놀 전사 머리 박치기,211100020020004,,[300],[],70,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100020020005""]",[],0
21110003,skill_root,몬스터 오크 탐색꾼 방패 강타,211100030020004,,[350],[],60,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100030020005""]",[],0
21110004,skill_root,몬스터 바다 게 평타1,211100040020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""211100040020005""]",[],0
21110005,skill_root,몬스터 바다 게 평타2,211100050020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""211100050020005""]",[],0
21110006,skill_root,몬스터 바다 게 기술,211100060020004,,[200],"[0,50]",60,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100060020005""]",[],0
21110007,skill_root,몬스터 바다 거북 평타,211100070020004,,[],[],0,0,false,,Relative,Hostile,[],Always,1,,"[""211100070020005""]",[],0
21110008,skill_root,몬스터 바다 거북 기술,211100080020004,,"[75,150]","[0,100]",0,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100080020005""]",[],0
21110009,skill_root,몬스터_오크 사냥꾼_근거리 밀치기,211100090020004,,[300],[],70,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100090020005""]",[],0
21110010,skill_root,몬스터_오크 주술사 근거리 밀치기,211100100020004,,[300],[],70,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100100020005""]",[],0
21110011,skill_root,몬스터 스켈레톤 궁병 근거리 공격,211100110020004,,[300],[],70,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100110020005""]",[],0
21110012,skill_root,몬스터 스켈레톤 창병 평타1,211100120020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100120020005""]",[],0
21110013,skill_root,몬스터 스켈레톤 창병 평타2,211100130020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100130020005""]",[],0
21110014,skill_root,몬스터 스켈레톤 창병 내려치기,211100140020004,,"[75,200]","[0,180]",0,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100140020005""]",[],0
21110015,skill_root,몬스터 스켈레톤 창병 찌르기,211100150020004,,"[75,200]","[0,180]",0,0,false,SC_O,Relative,Hostile,[],RangeIn,3,,"[""211100150020005""]",[],0
21110016,skill_root,몬스터 스켈레톤 마법병 근거리 공격,211100160020004,,[380],[],50,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100160020005""]",[],0
21110017,skill_root,몬스터 스켈레톤 전사 평타1,211100170020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100170020005""]",[],0
21110018,skill_root,몬스터 스켈레톤 전사 평타2,211100180020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100180020005""]",[],0
21110019,skill_root,몬스터 스켈레톤 전사 3연타,211100190020004,,[200],"[0,50]",120,30,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100190020005""]",[],0
21110019,skill_root,몬스터 스켈레톤 전사 3연타,211100190020007,,[200],"[0,50]",120,-30,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100190020008""]",[],0
21110019,skill_root,몬스터 스켈레톤 전사 3연타,211100190020010,,"[75,200]","[0,180]",0,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100190020011""]",[],0
21110022,skill_root,몬스터 도바비안 투사 평타1,211100220020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100220020005""]",[],0
21110022,skill_root,몬스터 도바비안 투사 평타1,211100220020007,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100220020008""]",[],0
21110023,skill_root,몬스터 도바비안 투사 평타2,211100230020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100230020005""]",[],0
21110023,skill_root,몬스터 도바비안 투사 평타2,211100230020007,,[200],"[0,50]",0,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100230020008""]",[],0
21110024,skill_root,몬스터 도바비안 투사 빠른3연타,211100240020004,1타,[200],"[0,50]",120,30,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100240020005""]",[],0
21110024,skill_root,몬스터 도바비안 투사 빠른3연타,211100240020007,2타,[200],"[0,50]",120,-30,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100240020008""]",[],0
21110024,skill_root,몬스터 도바비안 투사 빠른3연타,211100240020010,3타_1,[225],"[0,50]",180,0,false,Damage_O,Relative,Hostile,[],RangeIn,3,,"[""211100240020011""]",[],0
21110024,skill_root,몬스터 도바비안 투사 빠른3연타,211100240020013,3타_2,[225],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,3,,"[""211100240020014""]",[],0
21110027,skill_root,몬스터 도바비안 전사 평타1,211100270020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100270020005""]",[],0
21110028,skill_root,몬스터 도바비안 전사 평타2,211100280020004,,[200],"[0,50]",180,0,false,,Relative,Hostile,[],RangeIn,1,,"[""211100280020005""]",[],0
21110029,skill_root,몬스터 도바비안 전사 기술1 찌르기,211100290020004,,"[100,200]","[0,200]",0,0,false,Damage_O,Relative,Hostile,[],RangeIn,1,,"[""211100290020005""]",[],0
21110030,skill_root,몬스터 도바비안 전사 방패강타,211100300020004,,[200],"[0,50]",180,0,false,CC_O,Relative,Hostile,[],RangeIn,3,,"[""211100300020005""]",[],0
21110031,skill_root,몬스터 팬텀 대검병_평타1_종배기,211100310020004,,[300],[],120,-15,false,,Relative,Hostile,[],RangeIn,10,,"[""211100310020005""]",[],0
21110032,skill_root,몬스터 팬텀 대검병_평타2_횡배기,211100320020004,,[300],[],120,15,false,,Relative,Hostile,[],RangeIn,10,,"[""211100320020005""]",[],0
21110033,skill_root,몬스터 팬텀 대검병_기술1_내려치기,211100330020004,,[300],"[0,50]",60,0,false,Damage_O,Relative,Hostile,[],RangeIn,10,,"[""211100330020005""]",[],0
21110034,skill_root,몬스터 팬텀 대검병_기술2_올려배기,211100340020004,,[300],"[0,50]",60,0,false,Damage_O,Relative,Hostile,[],RangeIn,10,,"[""211100340020005""]",[],0
21110035,skill_root,몬스터 팬텀 창병_평타1_2회 찌르기,211100350020004,1타,"[50,200]","[0,150]",0,0,false,,Relative,Hostile,[],RangeIn,3,,"[""211100350020005"",""211100350020007""]","[""211100350020007""]",0
21110035,skill_root,몬스터 팬텀 창병_평타1_2회 찌르기,211100350020009,2타,"[50,200]","[0,150]",0,0,false,,Relative,Hostile,[],RangeIn,3,,"[""211100350020010""]",[],0
21110036,skill_root,몬스터 팬텀 창병_기술1_강한 찌르기,211100360020004,,"[75,200]","[0,200]",0,0,false,SC_O,Relative,Hostile,[],RangeIn,10,,"[""211100360020005""]",[],0
21110037,skill_root,몬스터 팬텀 창병_기술2_휘두르고 찌르기,211100370020004,휘두르기,[150],"[0,150]",215,0,false,Damage_O,Relative,Hostile,[],RangeIn,10,,"[""211100370020005"",""211100370020007""]","[""211100370020007""]",0
