root_id,root_type,root_name,nodeId,comment,status_change_cids
1020601,skill_root,2T 천 투구(시작템)_프록  Lv.1,10206010020004,,[1020601]
1020602,skill_root,2T 천 투구(시작템)_프록  Lv.2,10206020020004,,[1020602]
1020603,skill_root,2T 천 투구(시작템)_프록  Lv.3,10206030020004,,[1020603]
1020604,skill_root,2T 천 투구(시작템)_프록  Lv.4,10206040020004,,[1020604]
1020605,skill_root,2T 천 투구(시작템)_프록  Lv.5,10206050020004,,[1020605]
1020611,skill_root,2T 천 갑옷(시작템)_프록  Lv.1,10206110020004,,[1020611]
1020612,skill_root,2T 천 갑옷(시작템)_프록  Lv.2,10206120020004,,[1020612]
1020613,skill_root,2T 천 갑옷(시작템)_프록  Lv.3,10206130020004,,[1020613]
1020614,skill_root,2T 천 갑옷(시작템)_프록  Lv.4,10206140020004,,[1020614]
1020615,skill_root,2T 천 갑옷(시작템)_프록  Lv.5,10206150020004,,[1020615]
1020621,skill_root,2T 천 장갑(시작템)_프록  Lv.1,10206210020004,,[1020621]
1020622,skill_root,2T 천 장갑(시작템)_프록  Lv.2,10206220020004,,[1020622]
1020623,skill_root,2T 천 장갑(시작템)_프록  Lv.3,10206230020004,,[1020623]
1020624,skill_root,2T 천 장갑(시작템)_프록  Lv.4,10206240020004,,[1020624]
1020625,skill_root,2T 천 장갑(시작템)_프록  Lv.5,10206250020004,,[1020625]
1020631,skill_root,2T 천 신발(시작템)_프록  Lv.1,10206310020004,,[1020631]
1020632,skill_root,2T 천 신발(시작템)_프록  Lv.2,10206320020004,,[1020632]
1020633,skill_root,2T 천 신발(시작템)_프록  Lv.3,10206330020004,,[1020633]
1020634,skill_root,2T 천 신발(시작템)_프록  Lv.4,10206340020004,,[1020634]
1020635,skill_root,2T 천 신발(시작템)_프록  Lv.5,10206350020004,,[1020635]
1030001,skill_root,3T 천 투구(시작템)_최대 마력 향상  Lv.1,10300010020004,,[1030001]
1030002,skill_root,3T 천 투구(시작템)_최대 마력 향상  Lv.2,10300020020004,,[1030002]
1030003,skill_root,3T 천 투구(시작템)_최대 마력 향상  Lv.3,10300030020004,,[1030003]
1030004,skill_root,3T 천 투구(시작템)_최대 마력 향상  Lv.4,10300040020004,,[1030004]
1030005,skill_root,3T 천 투구(시작템)_최대 마력 향상  Lv.5,10300050020004,,[1030005]
1030011,skill_root,3T 천 갑옷(시작템)_최대 마력 향상  Lv.1,10300110020004,,[1030011]
1030012,skill_root,3T 천 갑옷(시작템)_최대 마력 향상  Lv.2,10300120020004,,[1030012]
1030013,skill_root,3T 천 갑옷(시작템)_최대 마력 향상  Lv.3,10300130020004,,[1030013]
1030014,skill_root,3T 천 갑옷(시작템)_최대 마력 향상  Lv.4,10300140020004,,[1030014]
1030015,skill_root,3T 천 갑옷(시작템)_최대 마력 향상  Lv.5,10300150020004,,[1030015]
1030021,skill_root,3T 천 장갑(시작템)_최대 마력 향상  Lv.1,10300210020004,,[1030021]
1030022,skill_root,3T 천 장갑(시작템)_최대 마력 향상  Lv.2,10300220020004,,[1030022]
1030023,skill_root,3T 천 장갑(시작템)_최대 마력 향상  Lv.3,10300230020004,,[1030023]
1030024,skill_root,3T 천 장갑(시작템)_최대 마력 향상  Lv.4,10300240020004,,[1030024]
1030025,skill_root,3T 천 장갑(시작템)_최대 마력 향상  Lv.5,10300250020004,,[1030025]
1030031,skill_root,3T 천 신발(시작템)_최대 마력 향상  Lv.1,10300310020004,,[1030031]
1030032,skill_root,3T 천 신발(시작템)_최대 마력 향상  Lv.2,10300320020004,,[1030032]
1030033,skill_root,3T 천 신발(시작템)_최대 마력 향상  Lv.3,10300330020004,,[1030033]
1030034,skill_root,3T 천 신발(시작템)_최대 마력 향상  Lv.4,10300340020004,,[1030034]
1030035,skill_root,3T 천 신발(시작템)_최대 마력 향상  Lv.5,10300350020004,,[1030035]
1030101,skill_root,3T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,10301010020004,,[1030101]
1030102,skill_root,3T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,10301020020004,,[1030102]
1030103,skill_root,3T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,10301030020004,,[1030103]
1030104,skill_root,3T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,10301040020004,,[1030104]
1030105,skill_root,3T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,10301050020004,,[1030105]
1030111,skill_root,3T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,10301110020004,,[1030111]
1030112,skill_root,3T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,10301120020004,,[1030112]
1030113,skill_root,3T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,10301130020004,,[1030113]
1030114,skill_root,3T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,10301140020004,,[1030114]
1030115,skill_root,3T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,10301150020004,,[1030115]
1030121,skill_root,3T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,10301210020004,,[1030121]
1030122,skill_root,3T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,10301220020004,,[1030122]
1030123,skill_root,3T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,10301230020004,,[1030123]
1030124,skill_root,3T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,10301240020004,,[1030124]
1030125,skill_root,3T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,10301250020004,,[1030125]
1030131,skill_root,3T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,10301310020004,,[1030131]
1030132,skill_root,3T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,10301320020004,,[1030132]
1030133,skill_root,3T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,10301330020004,,[1030133]
1030134,skill_root,3T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,10301340020004,,[1030134]
1030135,skill_root,3T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,10301350020004,,[1030135]
1030201,skill_root,3T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,10302010020004,,[1030201]
1030202,skill_root,3T 천 투구(시작템)_마력 자연 회복력 향상  Lv.2,10302020020004,,[1030202]
1030203,skill_root,3T 천 투구(시작템)_마력 자연 회복력 향상  Lv.3,10302030020004,,[1030203]
1030204,skill_root,3T 천 투구(시작템)_마력 자연 회복력 향상  Lv.4,10302040020004,,[1030204]
1030205,skill_root,3T 천 투구(시작템)_마력 자연 회복력 향상  Lv.5,10302050020004,,[1030205]
1030211,skill_root,3T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,10302110020004,,[1030211]
1030212,skill_root,3T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,10302120020004,,[1030212]
1030213,skill_root,3T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,10302130020004,,[1030213]
1030214,skill_root,3T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,10302140020004,,[1030214]
1030215,skill_root,3T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,10302150020004,,[1030215]
1030221,skill_root,3T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.1,10302210020004,,[1030221]
1030222,skill_root,3T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.2,10302220020004,,[1030222]
1030223,skill_root,3T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.3,10302230020004,,[1030223]
1030224,skill_root,3T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.4,10302240020004,,[1030224]
1030225,skill_root,3T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.5,10302250020004,,[1030225]
1030231,skill_root,3T 천 신발(시작템)_마력 자연 회복력 향상  Lv.1,10302310020004,,[1030231]
1030232,skill_root,3T 천 신발(시작템)_마력 자연 회복력 향상  Lv.2,10302320020004,,[1030232]
1030233,skill_root,3T 천 신발(시작템)_마력 자연 회복력 향상  Lv.3,10302330020004,,[1030233]
1030234,skill_root,3T 천 신발(시작템)_마력 자연 회복력 향상  Lv.4,10302340020004,,[1030234]
1030235,skill_root,3T 천 신발(시작템)_마력 자연 회복력 향상  Lv.5,10302350020004,,[1030235]
1030301,skill_root,3T 천 투구(시작템)_마나 소모량 감소  Lv.1,10303010020004,,[1030301]
1030302,skill_root,3T 천 투구(시작템)_마나 소모량 감소  Lv.2,10303020020004,,[1030302]
1030303,skill_root,3T 천 투구(시작템)_마나 소모량 감소  Lv.3,10303030020004,,[1030303]
1030304,skill_root,3T 천 투구(시작템)_마나 소모량 감소  Lv.4,10303040020004,,[1030304]
1030305,skill_root,3T 천 투구(시작템)_마나 소모량 감소  Lv.5,10303050020004,,[1030305]
1030311,skill_root,3T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.1,10303110020004,,[1030311]
1030312,skill_root,3T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.2,10303120020004,,[1030312]
1030313,skill_root,3T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.3,10303130020004,,[1030313]
1030314,skill_root,3T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.4,10303140020004,,[1030314]
1030315,skill_root,3T 천 갑옷(시작템)_마법 피해 감소 향상  Lv.5,10303150020004,,[1030315]
1030321,skill_root,3T 천 장갑(시작템)_마법 피해 증가 향상  Lv.1,10303210020004,,[1030321]
1030322,skill_root,3T 천 장갑(시작템)_마법 피해 증가 향상  Lv.2,10303220020004,,[1030322]
1030323,skill_root,3T 천 장갑(시작템)_마법 피해 증가 향상  Lv.3,10303230020004,,[1030323]
1030324,skill_root,3T 천 장갑(시작템)_마법 피해 증가 향상  Lv.4,10303240020004,,[1030324]
1030325,skill_root,3T 천 장갑(시작템)_마법 피해 증가 향상  Lv.5,10303250020004,,[1030325]
1030331,skill_root,3T 천 신발(시작템)_치유력 향상  Lv.1,10303310020004,,[1030331]
1030332,skill_root,3T 천 신발(시작템)_치유력 향상  Lv.2,10303320020004,,[1030332]
1030333,skill_root,3T 천 신발(시작템)_치유력 향상  Lv.3,10303330020004,,[1030333]
1030334,skill_root,3T 천 신발(시작템)_치유력 향상  Lv.4,10303340020004,,[1030334]
1030335,skill_root,3T 천 신발(시작템)_치유력 향상  Lv.5,10303350020004,,[1030335]
1030401,skill_root,3T 천 투구(시작템)_PVE 피해 증가  Lv.1,10304010020004,,[1030401]
1030402,skill_root,3T 천 투구(시작템)_PVE 피해 증가  Lv.2,10304020020004,,[1030402]
1030403,skill_root,3T 천 투구(시작템)_PVE 피해 증가  Lv.3,10304030020004,,[1030403]
1030404,skill_root,3T 천 투구(시작템)_PVE 피해 증가  Lv.4,10304040020004,,[1030404]
1030405,skill_root,3T 천 투구(시작템)_PVE 피해 증가  Lv.5,10304050020004,,[1030405]
1030411,skill_root,3T 천 갑옷(시작템)_PVE 피해 감소  Lv.1,10304110020004,,[1030411]
1030412,skill_root,3T 천 갑옷(시작템)_PVE 피해 감소  Lv.2,10304120020004,,[1030412]
1030413,skill_root,3T 천 갑옷(시작템)_PVE 피해 감소  Lv.3,10304130020004,,[1030413]
1030414,skill_root,3T 천 갑옷(시작템)_PVE 피해 감소  Lv.4,10304140020004,,[1030414]
1030415,skill_root,3T 천 갑옷(시작템)_PVE 피해 감소  Lv.5,10304150020004,,[1030415]
1030421,skill_root,3T 천 장갑(시작템)_PVE 피해 증가  Lv.1,10304210020004,,[1030421]
1030422,skill_root,3T 천 장갑(시작템)_PVE 피해 증가  Lv.2,10304220020004,,[1030422]
1030423,skill_root,3T 천 장갑(시작템)_PVE 피해 증가  Lv.3,10304230020004,,[1030423]
1030424,skill_root,3T 천 장갑(시작템)_PVE 피해 증가  Lv.4,10304240020004,,[1030424]
1030425,skill_root,3T 천 장갑(시작템)_PVE 피해 증가  Lv.5,10304250020004,,[1030425]
1030431,skill_root,3T 천 신발(시작템)_PVE 피해 감소  Lv.1,10304310020004,,[1030431]
1030432,skill_root,3T 천 신발(시작템)_PVE 피해 감소  Lv.2,10304320020004,,[1030432]
1030433,skill_root,3T 천 신발(시작템)_PVE 피해 감소  Lv.3,10304330020004,,[1030433]
1030434,skill_root,3T 천 신발(시작템)_PVE 피해 감소  Lv.4,10304340020004,,[1030434]
1030435,skill_root,3T 천 신발(시작템)_PVE 피해 감소  Lv.5,10304350020004,,[1030435]
1030501,skill_root,3T 천 투구(시작템)_PVP 피해 증가  Lv.1,10305010020004,,[1030501]
1030502,skill_root,3T 천 투구(시작템)_PVP 피해 증가  Lv.2,10305020020004,,[1030502]
1030503,skill_root,3T 천 투구(시작템)_PVP 피해 증가  Lv.3,10305030020004,,[1030503]
1030504,skill_root,3T 천 투구(시작템)_PVP 피해 증가  Lv.4,10305040020004,,[1030504]
1030505,skill_root,3T 천 투구(시작템)_PVP 피해 증가  Lv.5,10305050020004,,[1030505]
1030511,skill_root,3T 천 갑옷(시작템)_PVP 피해 감소  Lv.1,10305110020004,,[1030511]
1030512,skill_root,3T 천 갑옷(시작템)_PVP 피해 감소  Lv.2,10305120020004,,[1030512]
1030513,skill_root,3T 천 갑옷(시작템)_PVP 피해 감소  Lv.3,10305130020004,,[1030513]
1030514,skill_root,3T 천 갑옷(시작템)_PVP 피해 감소  Lv.4,10305140020004,,[1030514]
1030515,skill_root,3T 천 갑옷(시작템)_PVP 피해 감소  Lv.5,10305150020004,,[1030515]
1030521,skill_root,3T 천 장갑(시작템)_PVP 피해 증가  Lv.1,10305210020004,,[1030521]
1030522,skill_root,3T 천 장갑(시작템)_PVP 피해 증가  Lv.2,10305220020004,,[1030522]
1030523,skill_root,3T 천 장갑(시작템)_PVP 피해 증가  Lv.3,10305230020004,,[1030523]
1030524,skill_root,3T 천 장갑(시작템)_PVP 피해 증가  Lv.4,10305240020004,,[1030524]
1030525,skill_root,3T 천 장갑(시작템)_PVP 피해 증가  Lv.5,10305250020004,,[1030525]
1030531,skill_root,3T 천 신발(시작템)_PVP 피해 감소  Lv.1,10305310020004,,[1030531]
1030532,skill_root,3T 천 신발(시작템)_PVP 피해 감소  Lv.2,10305320020004,,[1030532]
1030533,skill_root,3T 천 신발(시작템)_PVP 피해 감소  Lv.3,10305330020004,,[1030533]
1030534,skill_root,3T 천 신발(시작템)_PVP 피해 감소  Lv.4,10305340020004,,[1030534]
1030535,skill_root,3T 천 신발(시작템)_PVP 피해 감소  Lv.5,10305350020004,,[1030535]
1030601,skill_root,3T 천 투구(시작템)_프록  Lv.1,10306010020004,,[1030601]
1030602,skill_root,3T 천 투구(시작템)_프록  Lv.2,10306020020004,,[1030602]
1030603,skill_root,3T 천 투구(시작템)_프록  Lv.3,10306030020004,,[1030603]
1030604,skill_root,3T 천 투구(시작템)_프록  Lv.4,10306040020004,,[1030604]
1030605,skill_root,3T 천 투구(시작템)_프록  Lv.5,10306050020004,,[1030605]
1030611,skill_root,3T 천 갑옷(시작템)_프록  Lv.1,10306110020004,,[1030611]
1030612,skill_root,3T 천 갑옷(시작템)_프록  Lv.2,10306120020004,,[1030612]
1030613,skill_root,3T 천 갑옷(시작템)_프록  Lv.3,10306130020004,,[1030613]
1030614,skill_root,3T 천 갑옷(시작템)_프록  Lv.4,10306140020004,,[1030614]
1030615,skill_root,3T 천 갑옷(시작템)_프록  Lv.5,10306150020004,,[1030615]
1030621,skill_root,3T 천 장갑(시작템)_프록  Lv.1,10306210020004,,[1030621]
1030622,skill_root,3T 천 장갑(시작템)_프록  Lv.2,10306220020004,,[1030622]
1030623,skill_root,3T 천 장갑(시작템)_프록  Lv.3,10306230020004,,[1030623]
1030624,skill_root,3T 천 장갑(시작템)_프록  Lv.4,10306240020004,,[1030624]
1030625,skill_root,3T 천 장갑(시작템)_프록  Lv.5,10306250020004,,[1030625]
1030631,skill_root,3T 천 신발(시작템)_프록  Lv.1,10306310020004,,[1030631]
1030632,skill_root,3T 천 신발(시작템)_프록  Lv.2,10306320020004,,[1030632]
1030633,skill_root,3T 천 신발(시작템)_프록  Lv.3,10306330020004,,[1030633]
1030634,skill_root,3T 천 신발(시작템)_프록  Lv.4,10306340020004,,[1030634]
1030635,skill_root,3T 천 신발(시작템)_프록  Lv.5,10306350020004,,[1030635]
1110001,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.1,11100010020004,,[1110001]
1110002,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.2,11100020020004,,[1110002]
1110003,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.3,11100030020004,,[1110003]
1110004,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.4,11100040020004,,[1110004]
1110005,skill_root,1T 가죽 투구(시작템)_최대 마력 향상  Lv.5,11100050020004,,[1110005]
1110011,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,11100110020004,,[1110011]
1110012,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,11100120020004,,[1110012]
1110013,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,11100130020004,,[1110013]
1110014,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,11100140020004,,[1110014]
1110015,skill_root,1T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,11100150020004,,[1110015]
1110021,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,11100210020004,,[1110021]
1110022,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,11100220020004,,[1110022]
1110023,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,11100230020004,,[1110023]
1110024,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,11100240020004,,[1110024]
1110025,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,11100250020004,,[1110025]
1110031,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.1,11100310020004,,[1110031]
1110032,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.2,11100320020004,,[1110032]
1110033,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.3,11100330020004,,[1110033]
1110034,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.4,11100340020004,,[1110034]
1110035,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.5,11100350020004,,[1110035]
1110101,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,11101010020004,,[1110101]
1110102,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,11101020020004,,[1110102]
1110103,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,11101030020004,,[1110103]
1110104,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.4,11101040020004,,[1110104]
1110105,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,11101050020004,,[1110105]
1110111,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,11101110020004,,[1110111]
1110112,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,11101120020004,,[1110112]
1110113,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,11101130020004,,[1110113]
1110114,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,11101140020004,,[1110114]
1110115,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,11101150020004,,[1110115]
1110121,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,11101210020004,,[1110121]
1110122,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,11101220020004,,[1110122]
1110123,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,11101230020004,,[1110123]
1110124,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,11101240020004,,[1110124]
1110125,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,11101250020004,,[1110125]
1110131,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,11101310020004,,[1110131]
1110132,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,11101320020004,,[1110132]
1110133,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,11101330020004,,[1110133]
1110134,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,11101340020004,,[1110134]
1110135,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,11101350020004,,[1110135]
1110201,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,11102010020004,,[1110201]
1110202,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,11102020020004,,[1110202]
1110203,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,11102030020004,,[1110203]
1110204,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,11102040020004,,[1110204]
1110205,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,11102050020004,,[1110205]
1110211,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,11102110020004,,[1110211]
1110212,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,11102120020004,,[1110212]
1110213,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,11102130020004,,[1110213]
1110214,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,11102140020004,,[1110214]
1110215,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,11102150020004,,[1110215]
1110221,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,11102210020004,,[1110221]
1110222,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,11102220020004,,[1110222]
1110223,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,11102230020004,,[1110223]
1110224,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,11102240020004,,[1110224]
1110225,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,11102250020004,,[1110225]
1110231,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,11102310020004,,[1110231]
1110232,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,11102320020004,,[1110232]
1110233,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,11102330020004,,[1110233]
1110234,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,11102340020004,,[1110234]
1110235,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,11102350020004,,[1110235]
1110301,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.1,11103010020004,,[1110301]
1110302,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.2,11103020020004,,[1110302]
1110303,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.3,11103030020004,,[1110303]
1110304,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.4,11103040020004,,[1110304]
1110305,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.5,11103050020004,,[1110305]
1110311,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,11103110020004,,[1110311]
1110312,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,11103120020004,,[1110312]
1110313,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,11103130020004,,[1110313]
1110314,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,11103140020004,,[1110314]
1110315,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,11103150020004,,[1110315]
1110321,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,11103210020004,,[1110321]
1110322,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,11103220020004,,[1110322]
1110323,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,11103230020004,,[1110323]
1110324,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,11103240020004,,[1110324]
1110325,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,11103250020004,,[1110325]
1110331,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.1,11103310020004,,[1110331]
1110332,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.2,11103320020004,,[1110332]
1110333,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.3,11103330020004,,[1110333]
1110334,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.4,11103340020004,,[1110334]
1110335,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.5,11103350020004,,[1110335]
1110401,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,11104010020004,,[1110401]
1110402,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,11104020020004,,[1110402]
1110403,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,11104030020004,,[1110403]
1110404,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,11104040020004,,[1110404]
1110405,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,11104050020004,,[1110405]
1110411,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,11104110020004,,[1110411]
1110412,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,11104120020004,,[1110412]
1110413,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,11104130020004,,[1110413]
1110414,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,11104140020004,,[1110414]
1110415,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,11104150020004,,[1110415]
1110421,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,11104210020004,,[1110421]
1110422,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,11104220020004,,[1110422]
1110423,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,11104230020004,,[1110423]
1110424,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,11104240020004,,[1110424]
1110425,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,11104250020004,,[1110425]
1110431,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,11104310020004,,[1110431]
1110432,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,11104320020004,,[1110432]
1110433,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,11104330020004,,[1110433]
1110434,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,11104340020004,,[1110434]
1110435,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,11104350020004,,[1110435]
1110501,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,11105010020004,,[1110501]
1110502,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,11105020020004,,[1110502]
1110503,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,11105030020004,,[1110503]
1110504,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,11105040020004,,[1110504]
1110505,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,11105050020004,,[1110505]
1110511,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,11105110020004,,[1110511]
