OID,Cid,TargetCid,SpawnerCid,Kind,Zone,Location
217,217,101001,0,Doodad,1000,"(X=360235.000000,Y=-133934.000000,Z=-522.000000)"
218,218,101001,0,Doodad,1000,"(X=361232.000000,Y=-132677.000000,Z=-516.000000)"
219,219,101001,0,Doodad,1000,"(X=360445.000000,Y=-132423.000000,Z=-521.000000)"
221,221,101001,0,Doodad,1000,"(X=360868.000000,Y=-131398.000000,Z=-526.000000)"
222,222,101001,0,Doodad,1000,"(X=361401.000000,Y=-133793.000000,Z=-515.000000)"
238,238,101001,0,Doodad,1000,"(X=358940.000000,Y=-131561.000000,Z=-525.000000)"
240,240,101001,0,Doodad,1000,"(X=359006.000000,Y=-132569.000000,Z=-521.000000)"
249,249,101001,0,Doodad,1000,"(X=376482.000000,Y=-141256.000000,Z=-345.000000)"
253,253,101001,0,Doodad,1000,"(X=379341.000000,Y=-141030.000000,Z=-335.000000)"
263,263,101001,0,Doodad,1000,"(X=378737.000000,Y=-131819.000000,Z=-344.000000)"
264,264,101001,0,Doodad,1000,"(X=376598.000000,Y=-131504.000000,Z=-337.000000)"
268,268,101001,0,Doodad,1000,"(X=383043.000000,Y=-138007.000000,Z=-349.000000)"
271,271,101001,0,Doodad,1000,"(X=377278.000000,Y=-134864.000000,Z=-346.000000)"
274,274,101001,0,Doodad,1000,"(X=378024.000000,Y=-140279.000000,Z=-338.000000)"
289,289,101001,0,Doodad,1000,"(X=382795.000000,Y=-128385.000000,Z=-355.000000)"
291,291,101001,0,Doodad,1000,"(X=379413.000000,Y=-131828.000000,Z=-345.000000)"
292,292,101001,0,Doodad,1000,"(X=383101.000000,Y=-137513.000000,Z=-347.000000)"
295,295,101001,0,Doodad,1000,"(X=383510.000000,Y=-138445.000000,Z=-349.000000)"
305,305,101001,0,Doodad,1000,"(X=379552.000000,Y=-129168.000000,Z=-351.000000)"
308,308,101001,0,Doodad,1000,"(X=379574.000000,Y=-131276.000000,Z=-346.000000)"
311,311,101001,0,Doodad,1000,"(X=383525.000000,Y=-128515.000000,Z=-365.000000)"
315,315,101001,0,Doodad,1000,"(X=374691.000000,Y=-135150.000000,Z=-354.000000)"
316,316,101001,0,Doodad,1000,"(X=383055.000000,Y=-128560.000000,Z=-360.000000)"
317,317,101001,0,Doodad,1000,"(X=375250.000000,Y=-135098.000000,Z=-345.000000)"
319,319,101001,0,Doodad,1000,"(X=377407.529558,Y=-130150.114172,Z=-347.000020)"
325,325,101001,0,Doodad,1000,"(X=377251.000000,Y=-134571.000000,Z=-346.000000)"
331,331,101001,0,Doodad,1000,"(X=377520.000000,Y=-140469.000000,Z=-345.000000)"
332,332,101001,0,Doodad,1000,"(X=383005.000000,Y=-128975.000000,Z=-355.000000)"
355,355,101001,0,Doodad,1000,"(X=386475.000000,Y=-135295.000000,Z=-335.000000)"
356,356,101001,0,Doodad,1000,"(X=385604.000000,Y=-137741.000000,Z=-349.000000)"
359,359,101001,0,Doodad,1000,"(X=386704.000000,Y=-140000.000000,Z=-349.000000)"
365,365,101001,0,Doodad,1000,"(X=390100.000000,Y=-139720.000000,Z=-360.000000)"
366,366,101001,0,Doodad,1000,"(X=386984.000000,Y=-140210.000000,Z=-349.000000)"
368,368,101001,0,Doodad,1000,"(X=386615.000000,Y=-134620.000000,Z=-345.000000)"
370,370,101001,0,Doodad,1000,"(X=390210.000000,Y=-139240.000000,Z=-360.000000)"
379,379,101001,0,Doodad,1000,"(X=390305.000000,Y=-140140.000000,Z=-360.000000)"
384,384,101001,0,Doodad,1000,"(X=385633.000000,Y=-137468.000000,Z=-351.000000)"
387,387,101001,0,Doodad,1000,"(X=386940.000000,Y=-135255.000000,Z=-345.000000)"
393,393,101001,0,Doodad,1000,"(X=350780.000000,Y=-155690.000000,Z=2430.000000)"
401,401,101001,0,Doodad,1000,"(X=351230.000000,Y=-158235.000000,Z=2425.000000)"
422,422,101001,0,Doodad,1000,"(X=356180.000000,Y=-160090.000000,Z=2435.000000)"
448,448,101001,0,Doodad,1000,"(X=355156.000000,Y=-154253.000000,Z=2435.000000)"
464,464,101001,0,Doodad,1000,"(X=355869.000000,Y=-153198.000000,Z=2438.000000)"
493,493,101001,0,Doodad,1000,"(X=382715.000000,Y=-180350.000000,Z=1870.000000)"
506,506,101001,0,Doodad,1000,"(X=378075.000000,Y=-180590.000000,Z=1870.000000)"
510,510,101001,0,Doodad,1000,"(X=375000.000000,Y=-182100.000000,Z=1870.000000)"
523,523,101001,0,Doodad,1000,"(X=380315.000000,Y=-179930.000000,Z=1865.000000)"
570,570,101001,0,Doodad,1000,"(X=369612.000000,Y=-169778.000000,Z=1867.000000)"
573,573,101001,0,Doodad,1000,"(X=370775.000000,Y=-163708.000000,Z=1360.000000)"
593,593,101001,0,Doodad,1000,"(X=366645.000000,Y=-154646.000000,Z=1447.000000)"
636,636,101001,0,Doodad,1000,"(X=370957.000000,Y=-163972.000000,Z=1359.000000)"
640,640,101001,0,Doodad,1000,"(X=371154.000000,Y=-164609.000000,Z=1357.000000)"
686,686,101001,0,Doodad,1000,"(X=378142.000000,Y=-168654.000000,Z=1366.000000)"
700,700,101001,0,Doodad,1000,"(X=375199.000000,Y=-176766.000000,Z=1869.000000)"
702,702,101001,0,Doodad,1000,"(X=383844.000000,Y=-169167.000000,Z=1357.000000)"
709,709,101001,0,Doodad,1000,"(X=378040.000000,Y=-175352.000000,Z=1883.000000)"
713,713,101001,0,Doodad,1000,"(X=380403.000000,Y=-175912.000000,Z=1885.000000)"
719,719,101001,0,Doodad,1000,"(X=377232.000000,Y=-168458.000000,Z=1362.000000)"
740,740,101001,0,Doodad,1000,"(X=383534.000000,Y=-168517.000000,Z=1366.000000)"
763,763,101001,0,Doodad,1000,"(X=373529.000000,Y=-175382.000000,Z=1881.000000)"
771,771,101001,0,Doodad,1000,"(X=382160.000000,Y=-160977.000000,Z=1362.000000)"
781,781,101001,0,Doodad,1000,"(X=380988.000000,Y=-163547.000000,Z=1359.000000)"
785,785,101001,0,Doodad,1000,"(X=373704.000000,Y=-163118.000000,Z=1357.000000)"
796,796,101001,0,Doodad,1000,"(X=382545.000000,Y=-161316.000000,Z=1357.000000)"
808,808,101001,0,Doodad,1000,"(X=377472.000000,Y=-164977.000000,Z=1357.000000)"
809,809,101001,0,Doodad,1000,"(X=374597.000000,Y=-163065.000000,Z=1358.000000)"
817,817,101001,0,Doodad,1000,"(X=380311.000000,Y=-163416.000000,Z=1358.000000)"
825,825,101001,0,Doodad,1000,"(X=383079.000000,Y=-160911.000000,Z=1357.000000)"
832,832,101001,0,Doodad,1000,"(X=374226.000000,Y=-163235.000000,Z=1357.000000)"
838,838,101001,0,Doodad,1000,"(X=373940.000000,Y=-163511.000000,Z=1357.000000)"
843,843,101001,0,Doodad,1000,"(X=380555.000000,Y=-162719.000000,Z=1361.000000)"
844,844,101001,0,Doodad,1000,"(X=378712.000000,Y=-164326.000000,Z=1358.000000)"
864,864,101001,0,Doodad,1000,"(X=379814.000000,Y=-162930.000000,Z=1362.000000)"
875,875,101001,0,Doodad,1000,"(X=380359.000000,Y=-163760.000000,Z=1360.000000)"
893,893,101001,0,Doodad,1000,"(X=386820.000000,Y=-167730.000000,Z=1355.000000)"
894,894,101001,0,Doodad,1000,"(X=384070.000000,Y=-168572.000000,Z=1357.000000)"
896,896,101001,0,Doodad,1000,"(X=387760.000000,Y=-167435.000000,Z=1355.000000)"
899,899,101001,0,Doodad,1000,"(X=387520.000000,Y=-166945.000000,Z=1360.000000)"
918,918,101001,0,Doodad,1000,"(X=384470.000000,Y=-169023.000000,Z=1358.000000)"
921,921,101001,0,Doodad,1000,"(X=390830.000000,Y=-165120.000000,Z=1350.000000)"
938,938,101001,0,Doodad,1000,"(X=390265.000000,Y=-162425.000000,Z=1355.000000)"
943,943,101001,0,Doodad,1000,"(X=391950.000000,Y=-163335.000000,Z=1355.000000)"
951,951,101001,0,Doodad,1000,"(X=390510.000000,Y=-162185.000000,Z=1370.000000)"
956,956,101001,0,Doodad,1000,"(X=390135.000000,Y=-162150.000000,Z=1355.000000)"
974,974,101001,0,Doodad,1000,"(X=392275.000000,Y=-163360.000000,Z=1355.000000)"
983,983,101001,0,Doodad,1000,"(X=391305.000000,Y=-165375.000000,Z=1360.000000)"
1003,1003,101001,0,Doodad,1000,"(X=392270.000000,Y=-163725.000000,Z=1355.000000)"
1009,1009,101001,0,Doodad,1000,"(X=391035.000000,Y=-165590.000000,Z=1355.000000)"
1011,1011,101001,0,Doodad,1000,"(X=368615.000000,Y=-149645.000000,Z=1445.000000)"
1018,1018,101001,0,Doodad,1000,"(X=363515.000000,Y=-141760.000000,Z=1450.000000)"
1026,1026,101001,0,Doodad,1000,"(X=359749.000000,Y=-153119.000000,Z=2435.000000)"
1036,1036,101001,0,Doodad,1000,"(X=366165.000000,Y=-146165.000000,Z=1445.000000)"
1117,1117,101001,0,Doodad,1000,"(X=361984.000000,Y=-148186.000000,Z=1447.000000)"
1120,1120,101001,0,Doodad,1000,"(X=366627.000000,Y=-152434.000000,Z=1447.000000)"
1130,1130,101001,0,Doodad,1000,"(X=362205.000000,Y=-149064.000000,Z=1457.000000)"
1142,1142,101001,0,Doodad,1000,"(X=378106.000000,Y=-146513.000000,Z=153.000000)"
1149,1149,101001,0,Doodad,1000,"(X=383890.000000,Y=-145861.000000,Z=141.000000)"
1155,1155,101001,0,Doodad,1000,"(X=379131.000000,Y=-144162.000000,Z=148.000000)"
1157,1157,101001,0,Doodad,1000,"(X=379598.000000,Y=-147718.000000,Z=147.000000)"
1158,1158,101001,0,Doodad,1000,"(X=377798.000000,Y=-146306.000000,Z=144.000000)"
1165,1165,101001,0,Doodad,1000,"(X=380184.000000,Y=-146684.000000,Z=147.000000)"
1166,1166,101001,0,Doodad,1000,"(X=379970.000000,Y=-147819.000000,Z=153.000000)"
1168,1168,101001,0,Doodad,1000,"(X=383682.000000,Y=-145048.000000,Z=139.000000)"
1170,1170,101001,0,Doodad,1000,"(X=384155.000000,Y=-145251.000000,Z=139.000000)"
275,275,101002,0,Doodad,1000,"(X=382795.000000,Y=-139407.000000,Z=-351.000000)"
327,327,101002,0,Doodad,1000,"(X=383005.000000,Y=-129695.000000,Z=-360.000000)"
329,329,101002,0,Doodad,1000,"(X=383980.000000,Y=-133425.000000,Z=-350.000000)"
354,354,101002,0,Doodad,1000,"(X=390085.000000,Y=-140000.000000,Z=-360.000000)"
369,369,101002,0,Doodad,1000,"(X=388580.000000,Y=-139980.000000,Z=-360.000000)"
373,373,101002,0,Doodad,1000,"(X=386408.000000,Y=-140069.000000,Z=-346.000000)"
377,377,101002,0,Doodad,1000,"(X=384385.000000,Y=-132225.000000,Z=-355.000000)"
392,392,101002,0,Doodad,1000,"(X=356410.000000,Y=-159770.000000,Z=2430.000000)"
405,405,101002,0,Doodad,1000,"(X=351475.000000,Y=-158425.000000,Z=2425.000000)"
426,426,101002,0,Doodad,1000,"(X=350690.000000,Y=-155375.000000,Z=2430.000000)"
428,428,101002,0,Doodad,1000,"(X=353915.000000,Y=-159985.000000,Z=2430.000000)"
435,435,101002,0,Doodad,1000,"(X=351405.000000,Y=-157805.000000,Z=2425.000000)"
445,445,101002,0,Doodad,1000,"(X=355438.000000,Y=-154694.000000,Z=2430.000000)"
449,449,101002,0,Doodad,1000,"(X=356050.000000,Y=-160220.000000,Z=2430.000000)"
450,450,101002,0,Doodad,1000,"(X=350555.000000,Y=-155625.000000,Z=2430.000000)"
455,455,101002,0,Doodad,1000,"(X=355841.000000,Y=-154342.000000,Z=2436.000000)"
470,470,101002,0,Doodad,1000,"(X=355559.000000,Y=-153103.000000,Z=2436.000000)"
479,479,101002,0,Doodad,1000,"(X=356258.000000,Y=-149111.000000,Z=2424.000000)"
496,496,101002,0,Doodad,1000,"(X=378385.000000,Y=-180860.000000,Z=1870.000000)"
497,497,101002,0,Doodad,1000,"(X=375225.000000,Y=-182275.000000,Z=1870.000000)"
512,512,101002,0,Doodad,1000,"(X=378120.000000,Y=-180230.000000,Z=1865.000000)"
522,522,101002,0,Doodad,1000,"(X=382915.000000,Y=-180490.000000,Z=1870.000000)"
525,525,101002,0,Doodad,1000,"(X=380285.000000,Y=-179730.000000,Z=1865.000000)"
531,531,101002,0,Doodad,1000,"(X=374800.000000,Y=-182120.000000,Z=1870.000000)"
537,537,101002,0,Doodad,1000,"(X=383090.000000,Y=-180255.000000,Z=1860.000000)"
545,545,101002,0,Doodad,1000,"(X=369912.000000,Y=-170385.000000,Z=1867.000000)"
547,547,101002,0,Doodad,1000,"(X=369490.000000,Y=-172932.000000,Z=1874.000000)"
548,548,101002,0,Doodad,1000,"(X=369281.000000,Y=-170138.000000,Z=1867.000000)"
564,564,101002,0,Doodad,1000,"(X=369098.000000,Y=-173478.000000,Z=1867.000000)"
614,614,101002,0,Doodad,1000,"(X=369819.000000,Y=-159925.000000,Z=863.000000)"
616,616,101002,0,Doodad,1000,"(X=359269.000000,Y=-155574.000000,Z=2436.000000)"
618,618,101002,0,Doodad,1000,"(X=359455.000000,Y=-155172.000000,Z=2436.000000)"
626,626,101002,0,Doodad,1000,"(X=366602.000000,Y=-155186.000000,Z=1451.000000)"
632,632,101002,0,Doodad,1000,"(X=367523.000000,Y=-154772.000000,Z=1447.000000)"
667,667,101002,0,Doodad,1000,"(X=383499.000000,Y=-167904.000000,Z=1361.000000)"
679,679,101002,0,Doodad,1000,"(X=377177.000000,Y=-178542.000000,Z=1867.000000)"
683,683,101002,0,Doodad,1000,"(X=373422.000000,Y=-174892.000000,Z=1881.000000)"
701,701,101002,0,Doodad,1000,"(X=381199.000000,Y=-167775.000000,Z=1361.000000)"
718,718,101002,0,Doodad,1000,"(X=376766.000000,Y=-173845.000000,Z=1867.000000)"
722,722,101002,0,Doodad,1000,"(X=377236.000000,Y=-174248.000000,Z=1867.000000)"
723,723,101002,0,Doodad,1000,"(X=374183.000000,Y=-174487.000000,Z=1881.000000)"
728,728,101002,0,Doodad,1000,"(X=374048.000000,Y=-173881.000000,Z=1867.000000)"
736,736,101002,0,Doodad,1000,"(X=382217.000000,Y=-167147.000000,Z=1357.000000)"
742,742,101002,0,Doodad,1000,"(X=381761.000000,Y=-167079.000000,Z=1357.000000)"
745,745,101002,0,Doodad,1000,"(X=377025.000000,Y=-178847.000000,Z=1867.000000)"
755,755,101002,0,Doodad,1000,"(X=376496.000000,Y=-174169.000000,Z=1867.000000)"
761,761,101002,0,Doodad,1000,"(X=381177.000000,Y=-167345.000000,Z=1357.000000)"
766,766,101002,0,Doodad,1000,"(X=378394.000000,Y=-164521.000000,Z=1357.000000)"
767,767,101002,0,Doodad,1000,"(X=374279.000000,Y=-163749.000000,Z=1357.000000)"
783,783,101002,0,Doodad,1000,"(X=377601.000000,Y=-164440.000000,Z=1357.000000)"
784,784,101002,0,Doodad,1000,"(X=377090.000000,Y=-165293.000000,Z=1357.000000)"
822,822,101002,0,Doodad,1000,"(X=379457.000000,Y=-159905.000000,Z=1357.000000)"
831,831,101002,0,Doodad,1000,"(X=378113.000000,Y=-164871.000000,Z=1365.000000)"
833,833,101002,0,Doodad,1000,"(X=373235.000000,Y=-164662.000000,Z=1357.000000)"
836,836,101002,0,Doodad,1000,"(X=372237.000000,Y=-164685.000000,Z=1361.000000)"
850,850,101002,0,Doodad,1000,"(X=379659.000000,Y=-160545.000000,Z=1357.000000)"
852,852,101002,0,Doodad,1000,"(X=373873.000000,Y=-164316.000000,Z=1357.000000)"
861,861,101002,0,Doodad,1000,"(X=379457.000000,Y=-160854.000000,Z=1357.000000)"
866,866,101002,0,Doodad,1000,"(X=373345.000000,Y=-163977.000000,Z=1357.000000)"
869,869,101002,0,Doodad,1000,"(X=382758.000000,Y=-160741.000000,Z=1357.000000)"
872,872,101002,0,Doodad,1000,"(X=380190.000000,Y=-160653.000000,Z=1357.000000)"
885,885,101002,0,Doodad,1000,"(X=388965.000000,Y=-168300.000000,Z=1355.000000)"
887,887,101002,0,Doodad,1000,"(X=391055.000000,Y=-166625.000000,Z=1350.000000)"
889,889,101002,0,Doodad,1000,"(X=387350.000000,Y=-167550.000000,Z=1350.000000)"
892,892,101002,0,Doodad,1000,"(X=389340.000000,Y=-168310.000000,Z=1355.000000)"
928,928,101002,0,Doodad,1000,"(X=390645.000000,Y=-162365.000000,Z=1355.000000)"
932,932,101002,0,Doodad,1000,"(X=390565.000000,Y=-165155.000000,Z=1350.000000)"
941,941,101002,0,Doodad,1000,"(X=390925.000000,Y=-164785.000000,Z=1355.000000)"
953,953,101002,0,Doodad,1000,"(X=390870.000000,Y=-161905.000000,Z=1355.000000)"
962,962,101002,0,Doodad,1000,"(X=390625.000000,Y=-166175.000000,Z=1355.000000)"
965,965,101002,0,Doodad,1000,"(X=392110.000000,Y=-163600.000000,Z=1355.000000)"
967,967,101002,0,Doodad,1000,"(X=386653.000000,Y=-162308.000000,Z=1365.000000)"
976,976,101002,0,Doodad,1000,"(X=386020.000000,Y=-161741.000000,Z=1362.000000)"
992,992,101002,0,Doodad,1000,"(X=385755.000000,Y=-161227.000000,Z=1357.000000)"
997,997,101002,0,Doodad,1000,"(X=387244.000000,Y=-162135.000000,Z=1356.000000)"
1000,1000,101002,0,Doodad,1000,"(X=390030.000000,Y=-161845.000000,Z=1365.000000)"
1001,1001,101002,0,Doodad,1000,"(X=391605.000000,Y=-163165.000000,Z=1355.000000)"
1016,1016,101002,0,Doodad,1000,"(X=363705.000000,Y=-142125.000000,Z=1450.000000)"
1017,1017,101002,0,Doodad,1000,"(X=364900.000000,Y=-150863.000000,Z=1447.000000)"
1033,1033,101002,0,Doodad,1000,"(X=362617.000000,Y=-145663.000000,Z=1449.000000)"
1043,1043,101002,0,Doodad,1000,"(X=366455.000000,Y=-146350.000000,Z=1445.000000)"
1065,1065,101002,0,Doodad,1000,"(X=361750.000000,Y=-145304.000000,Z=1449.000000)"
1071,1071,101002,0,Doodad,1000,"(X=364010.000000,Y=-150674.000000,Z=1454.000000)"
1080,1080,101002,0,Doodad,1000,"(X=364884.000000,Y=-150378.000000,Z=1447.000000)"
1087,1087,101002,0,Doodad,1000,"(X=368445.000000,Y=-149230.000000,Z=1445.000000)"
1091,1091,101002,0,Doodad,1000,"(X=365970.000000,Y=-146320.000000,Z=1450.000000)"
1108,1108,101002,0,Doodad,1000,"(X=368855.000000,Y=-149430.000000,Z=1445.000000)"
1121,1121,101002,0,Doodad,1000,"(X=361918.000000,Y=-145572.000000,Z=1452.000000)"
1125,1125,101002,0,Doodad,1000,"(X=363740.000000,Y=-141835.000000,Z=1450.000000)"
1144,1144,101002,0,Doodad,1000,"(X=383832.000000,Y=-144573.000000,Z=139.000000)"
1154,1154,101002,0,Doodad,1000,"(X=378403.000000,Y=-151766.000000,Z=959.000000)"
1167,1167,101002,0,Doodad,1000,"(X=379803.000000,Y=-145012.000000,Z=145.000000)"
399,399,101003,0,Doodad,1000,"(X=354300.000000,Y=-161160.000000,Z=2430.000000)"
403,403,101003,0,Doodad,1000,"(X=351640.000000,Y=-157535.000000,Z=2425.000000)"
408,408,101003,0,Doodad,1000,"(X=351405.000000,Y=-161435.000000,Z=2425.000000)"
416,416,101003,0,Doodad,1000,"(X=354385.000000,Y=-160875.000000,Z=2430.000000)"
434,434,101003,0,Doodad,1000,"(X=351325.000000,Y=-155620.000000,Z=2425.000000)"
441,441,101003,0,Doodad,1000,"(X=357969.000000,Y=-156458.000000,Z=2437.000000)"
446,446,101003,0,Doodad,1000,"(X=350890.000000,Y=-155500.000000,Z=2430.000000)"
447,447,101003,0,Doodad,1000,"(X=355713.000000,Y=-153539.000000,Z=2438.000000)"
456,456,101003,0,Doodad,1000,"(X=351745.000000,Y=-161475.000000,Z=2430.000000)"
457,457,101003,0,Doodad,1000,"(X=350635.000000,Y=-155135.000000,Z=2430.000000)"
458,458,101003,0,Doodad,1000,"(X=351650.000000,Y=-157845.000000,Z=2425.000000)"
459,459,101003,0,Doodad,1000,"(X=355423.000000,Y=-154359.000000,Z=2435.000000)"
461,461,101003,0,Doodad,1000,"(X=351220.000000,Y=-157945.000000,Z=2425.000000)"
491,491,101003,0,Doodad,1000,"(X=380530.000000,Y=-179730.000000,Z=1865.000000)"
498,498,101003,0,Doodad,1000,"(X=378775.000000,Y=-180640.000000,Z=1865.000000)"
503,503,101003,0,Doodad,1000,"(X=383130.000000,Y=-180685.000000,Z=1865.000000)"
509,509,101003,0,Doodad,1000,"(X=375340.000000,Y=-182510.000000,Z=1865.000000)"
517,517,101003,0,Doodad,1000,"(X=374930.000000,Y=-182390.000000,Z=1870.000000)"
526,526,101003,0,Doodad,1000,"(X=378380.000000,Y=-180520.000000,Z=1870.000000)"
527,527,101003,0,Doodad,1000,"(X=382935.000000,Y=-180130.000000,Z=1860.000000)"
532,532,101003,0,Doodad,1000,"(X=380815.000000,Y=-179845.000000,Z=1865.000000)"
551,551,101003,0,Doodad,1000,"(X=371022.000000,Y=-171807.000000,Z=1868.000000)"
567,567,101003,0,Doodad,1000,"(X=370007.000000,Y=-169327.000000,Z=1869.000000)"
568,568,101003,0,Doodad,1000,"(X=368615.000000,Y=-173308.000000,Z=1867.000000)"
588,588,101003,0,Doodad,1000,"(X=361475.000000,Y=-157776.000000,Z=2435.000000)"
592,592,101003,0,Doodad,1000,"(X=359983.000000,Y=-158490.000000,Z=2435.000000)"
601,601,101003,0,Doodad,1000,"(X=365300.000000,Y=-153822.000000,Z=1447.000000)"
606,606,101003,0,Doodad,1000,"(X=368690.000000,Y=-155135.000000,Z=1447.000000)"
610,610,101003,0,Doodad,1000,"(X=359739.000000,Y=-155906.000000,Z=2436.000000)"
619,619,101003,0,Doodad,1000,"(X=366891.000000,Y=-155801.000000,Z=1447.000000)"
625,625,101003,0,Doodad,1000,"(X=367303.000000,Y=-155199.000000,Z=1447.000000)"
638,638,101003,0,Doodad,1000,"(X=358590.000000,Y=-159002.000000,Z=2430.000000)"
643,643,101003,0,Doodad,1000,"(X=370195.000000,Y=-156332.000000,Z=1449.000000)"
644,644,101003,0,Doodad,1000,"(X=361308.000000,Y=-157282.000000,Z=2431.000000)"
646,646,101003,0,Doodad,1000,"(X=369415.825644,Y=-156297.887091,Z=1444.868081)"
659,659,101003,0,Doodad,1000,"(X=378516.000000,Y=-178234.000000,Z=1870.000000)"
670,670,101003,0,Doodad,1000,"(X=376760.000000,Y=-178862.000000,Z=1867.000000)"
672,672,101003,0,Doodad,1000,"(X=377397.000000,Y=-174651.000000,Z=1883.000000)"
675,675,101003,0,Doodad,1000,"(X=373672.000000,Y=-174511.000000,Z=1881.000000)"
677,677,101003,0,Doodad,1000,"(X=373952.000000,Y=-175161.000000,Z=1881.000000)"
691,691,101003,0,Doodad,1000,"(X=382058.000000,Y=-166498.000000,Z=1366.000000)"
706,706,101003,0,Doodad,1000,"(X=372606.000000,Y=-174603.000000,Z=1873.000000)"
712,712,101003,0,Doodad,1000,"(X=376696.000000,Y=-173390.000000,Z=1867.000000)"
715,715,101003,0,Doodad,1000,"(X=377361.000000,Y=-178035.000000,Z=1870.000000)"
786,786,101003,0,Doodad,1000,"(X=373886.000000,Y=-163803.000000,Z=1357.000000)"
802,802,101003,0,Doodad,1000,"(X=374899.000000,Y=-163741.000000,Z=1357.000000)"
815,815,101003,0,Doodad,1000,"(X=383598.000000,Y=-166327.000000,Z=1361.000000)"
856,856,101003,0,Doodad,1000,"(X=377343.000000,Y=-164157.000000,Z=1358.000000)"
874,874,101003,0,Doodad,1000,"(X=380120.000000,Y=-160264.000000,Z=1358.000000)"
890,890,101003,0,Doodad,1000,"(X=387450.000000,Y=-167970.000000,Z=1355.000000)"
900,900,101003,0,Doodad,1000,"(X=389175.000000,Y=-168555.000000,Z=1355.000000)"
927,927,101003,0,Doodad,1000,"(X=391265.000000,Y=-163535.000000,Z=1355.000000)"
931,931,101003,0,Doodad,1000,"(X=386588.000000,Y=-161202.000000,Z=1357.000000)"
985,985,101003,0,Doodad,1000,"(X=389360.000000,Y=-161935.000000,Z=1355.000000)"
1007,1007,101003,0,Doodad,1000,"(X=390730.000000,Y=-165465.000000,Z=1355.000000)"
1013,1013,101003,0,Doodad,1000,"(X=366775.000000,Y=-146055.000000,Z=1445.000000)"
1023,1023,101003,0,Doodad,1000,"(X=364565.000000,Y=-145825.000000,Z=1445.000000)"
1025,1025,101003,0,Doodad,1000,"(X=365381.000000,Y=-149858.000000,Z=1447.000000)"
1027,1027,101003,0,Doodad,1000,"(X=364292.000000,Y=-150085.000000,Z=1446.000000)"
1030,1030,101003,0,Doodad,1000,"(X=362625.000000,Y=-147835.000000,Z=1447.000000)"
1031,1031,101003,0,Doodad,1000,"(X=368680.000000,Y=-149320.000000,Z=1445.000000)"
1038,1038,101003,0,Doodad,1000,"(X=366977.000000,Y=-152937.000000,Z=1446.000000)"
1040,1040,101003,0,Doodad,1000,"(X=363680.000000,Y=-142365.000000,Z=1440.000000)"
1041,1041,101003,0,Doodad,1000,"(X=364310.000000,Y=-145660.000000,Z=1445.000000)"
1042,1042,101003,0,Doodad,1000,"(X=368410.000000,Y=-149525.000000,Z=1445.000000)"
1044,1044,101003,0,Doodad,1000,"(X=363675.000000,Y=-142975.000000,Z=1440.000000)"
1052,1052,101003,0,Doodad,1000,"(X=362132.000000,Y=-147222.000000,Z=1447.000000)"
1053,1053,101003,0,Doodad,1000,"(X=362895.000000,Y=-142090.000000,Z=1460.000000)"
1055,1055,101003,0,Doodad,1000,"(X=366280.000000,Y=-145930.000000,Z=1445.000000)"
1058,1058,101003,0,Doodad,1000,"(X=363992.000000,Y=-147376.000000,Z=1447.000000)"
1077,1077,101003,0,Doodad,1000,"(X=363000.000000,Y=-145361.000000,Z=1464.000000)"
1079,1079,101003,0,Doodad,1000,"(X=359174.000000,Y=-151343.000000,Z=2430.000000)"
1098,1098,101003,0,Doodad,1000,"(X=368275.000000,Y=-149305.000000,Z=1445.000000)"
1105,1105,101003,0,Doodad,1000,"(X=366140.000000,Y=-146545.000000,Z=1445.000000)"
1106,1106,101003,0,Doodad,1000,"(X=366461.000000,Y=-151882.000000,Z=1447.000000)"
1109,1109,101003,0,Doodad,1000,"(X=364665.000000,Y=-145580.000000,Z=1445.000000)"
1111,1111,101003,0,Doodad,1000,"(X=359183.000000,Y=-152273.000000,Z=2435.000000)"
110,110,102001,0,Doodad,1000,"(X=357253.000000,Y=-129459.000000,Z=-1033.000000)"
112,112,102001,0,Doodad,1000,"(X=351575.000000,Y=-127936.000000,Z=-1985.000000)"
124,124,102001,0,Doodad,1000,"(X=358149.000000,Y=-131502.000000,Z=-522.000000)"
150,150,102001,0,Doodad,1000,"(X=354229.000000,Y=-122202.000000,Z=-1986.000000)"
153,153,102001,0,Doodad,1000,"(X=357305.000000,Y=-127254.000000,Z=-1804.000000)"
202,202,102001,0,Doodad,1000,"(X=360455.000000,Y=-134316.000000,Z=-522.000000)"
203,203,102001,0,Doodad,1000,"(X=363369.000000,Y=-133666.000000,Z=-515.000000)"
207,207,102001,0,Doodad,1000,"(X=359377.000000,Y=-134581.000000,Z=-521.000000)"
209,209,102001,0,Doodad,1000,"(X=358633.000000,Y=-130449.000000,Z=-622.000000)"
211,211,102001,0,Doodad,1000,"(X=358669.000000,Y=-133242.000000,Z=-521.000000)"
214,214,102001,0,Doodad,1000,"(X=361252.000000,Y=-130922.000000,Z=-528.000000)"
220,220,102001,0,Doodad,1000,"(X=359943.000000,Y=-132866.000000,Z=-517.000000)"
226,226,102001,0,Doodad,1000,"(X=360070.000000,Y=-131697.000000,Z=-522.000000)"
227,227,102001,0,Doodad,1000,"(X=360536.000000,Y=-130907.000000,Z=-526.000000)"
228,228,102001,0,Doodad,1000,"(X=359360.000000,Y=-130468.000000,Z=-526.000000)"
