OID,Cid,Comment,Category,SaveLoad,RemoveConditions,KeepDurationOnChange,StatusChangeGroupCids,UiCategory,DefaultStatusChangeInfoCid,VariationStatusChangeInfoCids
1110503,1110503,1T 가죽 투구_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1110503,
1110504,1110504,1T 가죽 투구_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1110504,
1110505,1110505,1T 가죽 투구_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1110505,
1110511,1110511,1T 가죽 갑옷_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1110511,
1110512,1110512,1T 가죽 갑옷_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1110512,
1110513,1110513,1T 가죽 갑옷_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1110513,
1110514,1110514,1T 가죽 갑옷_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1110514,
1110515,1110515,1T 가죽 갑옷_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1110515,
1110521,1110521,1T 가죽 장갑_PVP 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1110521,
1110522,1110522,1T 가죽 장갑_PVP 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1110522,
1110523,1110523,1T 가죽 장갑_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1110523,
1110524,1110524,1T 가죽 장갑_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1110524,
1110525,1110525,1T 가죽 장갑_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1110525,
1110531,1110531,1T 가죽 신발_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1110531,
1110532,1110532,1T 가죽 신발_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1110532,
1110533,1110533,1T 가죽 신발_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1110533,
1110534,1110534,1T 가죽 신발_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1110534,
1110535,1110535,1T 가죽 신발_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1110535,
1110601,1110601,1T 가죽 투구_프록  Lv.1,Passive,FALSE,,FALSE,,None,1110601,
1110602,1110602,1T 가죽 투구_프록  Lv.2,Passive,FALSE,,FALSE,,None,1110602,
1110603,1110603,1T 가죽 투구_프록  Lv.3,Passive,FALSE,,FALSE,,None,1110603,
1110604,1110604,1T 가죽 투구_프록  Lv.4,Passive,FALSE,,FALSE,,None,1110604,
1110605,1110605,1T 가죽 투구_프록  Lv.5,Passive,FALSE,,FALSE,,None,1110605,
1110606,1110606,1T 가죽 투구_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1110606,
1110607,1110607,1T 가죽 투구_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1110607,
1110608,1110608,1T 가죽 투구_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1110608,
1110609,1110609,1T 가죽 투구_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1110609,
1110610,1110610,1T 가죽 투구_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1110610,
1110611,1110611,1T 가죽 갑옷_프록  Lv.1,Passive,FALSE,,FALSE,,None,1110611,
1110612,1110612,1T 가죽 갑옷_프록  Lv.2,Passive,FALSE,,FALSE,,None,1110612,
1110613,1110613,1T 가죽 갑옷_프록  Lv.3,Passive,FALSE,,FALSE,,None,1110613,
1110614,1110614,1T 가죽 갑옷_프록  Lv.4,Passive,FALSE,,FALSE,,None,1110614,
1110615,1110615,1T 가죽 갑옷_프록  Lv.5,Passive,FALSE,,FALSE,,None,1110615,
1110616,1110616,1T 가죽 갑옷_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1110616,
1110617,1110617,1T 가죽 갑옷_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1110617,
1110618,1110618,1T 가죽 갑옷_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1110618,
1110619,1110619,1T 가죽 갑옷_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1110619,
1110620,1110620,1T 가죽 갑옷_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1110620,
1110621,1110621,1T 가죽 장갑_프록  Lv.1,Passive,FALSE,,FALSE,,None,1110621,
1110622,1110622,1T 가죽 장갑_프록  Lv.2,Passive,FALSE,,FALSE,,None,1110622,
1110623,1110623,1T 가죽 장갑_프록  Lv.3,Passive,FALSE,,FALSE,,None,1110623,
1110624,1110624,1T 가죽 장갑_프록  Lv.4,Passive,FALSE,,FALSE,,None,1110624,
1110625,1110625,1T 가죽 장갑_프록  Lv.5,Passive,FALSE,,FALSE,,None,1110625,
1110631,1110631,1T 가죽 신발_프록  Lv.1,Passive,FALSE,,FALSE,,None,1110631,
1110632,1110632,1T 가죽 신발_프록  Lv.2,Passive,FALSE,,FALSE,,None,1110632,
1110633,1110633,1T 가죽 신발_프록  Lv.3,Passive,FALSE,,FALSE,,None,1110633,
1110634,1110634,1T 가죽 신발_프록  Lv.4,Passive,FALSE,,FALSE,,None,1110634,
1110635,1110635,1T 가죽 신발_프록  Lv.5,Passive,FALSE,,FALSE,,None,1110635,
1110636,1110636,1T 가죽 신발(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1110636,
1110637,1110637,1T 가죽 신발(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1110637,
1110638,1110638,1T 가죽 신발(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1110638,
1110639,1110639,1T 가죽 신발(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1110639,
1110640,1110640,1T 가죽 신발(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1110640,
1120001,1120001,2T 가죽 투구_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120001,
1120002,1120002,2T 가죽 투구_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120002,
1120003,1120003,2T 가죽 투구_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120003,
1120004,1120004,2T 가죽 투구_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120004,
1120005,1120005,2T 가죽 투구_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120005,
1120011,1120011,2T 가죽 갑옷_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120011,
1120012,1120012,2T 가죽 갑옷_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120012,
1120013,1120013,2T 가죽 갑옷_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120013,
1120014,1120014,2T 가죽 갑옷_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120014,
1120015,1120015,2T 가죽 갑옷_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120015,
1120021,1120021,2T 가죽 장갑_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120021,
1120022,1120022,2T 가죽 장갑_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120022,
1120023,1120023,2T 가죽 장갑_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120023,
1120024,1120024,2T 가죽 장갑_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120024,
1120025,1120025,2T 가죽 장갑_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120025,
1120031,1120031,2T 가죽 신발_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120031,
1120032,1120032,2T 가죽 신발_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120032,
1120033,1120033,2T 가죽 신발_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120033,
1120034,1120034,2T 가죽 신발_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120034,
1120035,1120035,2T 가죽 신발_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120035,
1120101,1120101,2T 가죽 투구_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120101,
1120102,1120102,2T 가죽 투구_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120102,
1120103,1120103,2T 가죽 투구_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120103,
1120104,1120104,2T 가죽 투구_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120104,
1120105,1120105,2T 가죽 투구_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120105,
1120111,1120111,2T 가죽 갑옷_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120111,
1120112,1120112,2T 가죽 갑옷_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120112,
1120113,1120113,2T 가죽 갑옷_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120113,
1120114,1120114,2T 가죽 갑옷_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120114,
1120115,1120115,2T 가죽 갑옷_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120115,
1120121,1120121,2T 가죽 장갑_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120121,
1120122,1120122,2T 가죽 장갑_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120122,
1120123,1120123,2T 가죽 장갑_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120123,
1120124,1120124,2T 가죽 장갑_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120124,
1120125,1120125,2T 가죽 장갑_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120125,
1120131,1120131,2T 가죽 신발_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120131,
1120132,1120132,2T 가죽 신발_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120132,
1120133,1120133,2T 가죽 신발_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120133,
1120134,1120134,2T 가죽 신발_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120134,
1120135,1120135,2T 가죽 신발_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120135,
1120201,1120201,2T 가죽 투구_마력 자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120201,
1120202,1120202,2T 가죽 투구_마력 자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120202,
1120203,1120203,2T 가죽 투구_마력 자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120203,
1120204,1120204,2T 가죽 투구_마력 자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120204,
1120205,1120205,2T 가죽 투구_마력 자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120205,
1120211,1120211,2T 가죽 갑옷_마력 자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120211,
1120212,1120212,2T 가죽 갑옷_마력 자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120212,
1120213,1120213,2T 가죽 갑옷_마력 자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120213,
1120214,1120214,2T 가죽 갑옷_마력 자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120214,
1120215,1120215,2T 가죽 갑옷_마력 자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120215,
1120221,1120221,2T 가죽 장갑_마력 자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120221,
1120222,1120222,2T 가죽 장갑_마력 자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120222,
1120223,1120223,2T 가죽 장갑_마력 자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120223,
1120224,1120224,2T 가죽 장갑_마력 자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120224,
1120225,1120225,2T 가죽 장갑_마력 자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120225,
1120231,1120231,2T 가죽 신발_마력 자연 회복력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1120231,
1120232,1120232,2T 가죽 신발_마력 자연 회복력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1120232,
1120233,1120233,2T 가죽 신발_마력 자연 회복력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1120233,
1120234,1120234,2T 가죽 신발_마력 자연 회복력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1120234,
1120235,1120235,2T 가죽 신발_마력 자연 회복력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1120235,
1120301,1120301,2T 가죽 투구_치명타 확률  Lv.1,Passive,FALSE,,FALSE,,None,1120301,
1120302,1120302,2T 가죽 투구_치명타 확률  Lv.2,Passive,FALSE,,FALSE,,None,1120302,
1120303,1120303,2T 가죽 투구_치명타 확률  Lv.3,Passive,FALSE,,FALSE,,None,1120303,
1120304,1120304,2T 가죽 투구_치명타 확률  Lv.4,Passive,FALSE,,FALSE,,None,1120304,
1120305,1120305,2T 가죽 투구_치명타 확률  Lv.5,Passive,FALSE,,FALSE,,None,1120305,
1120311,1120311,2T 가죽 갑옷_물리 피해 감소 & 마법 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1120311,
1120312,1120312,2T 가죽 갑옷_물리 피해 감소 & 마법 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1120312,
1120313,1120313,2T 가죽 갑옷_물리 피해 감소 & 마법 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1120313,
1120314,1120314,2T 가죽 갑옷_물리 피해 감소 & 마법 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1120314,
1120315,1120315,2T 가죽 갑옷_물리 피해 감소 & 마법 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1120315,
1120321,1120321,2T 가죽 장갑_물리 피해 증가 & 마법 피해 증가 Lv.1,Passive,FALSE,,FALSE,,None,1120321,
1120322,1120322,2T 가죽 장갑_물리 피해 증가 & 마법 피해 증가 Lv.2,Passive,FALSE,,FALSE,,None,1120322,
1120323,1120323,2T 가죽 장갑_물리 피해 증가 & 마법 피해 증가 Lv.3,Passive,FALSE,,FALSE,,None,1120323,
1120324,1120324,2T 가죽 장갑_물리 피해 증가 & 마법 피해 증가 Lv.4,Passive,FALSE,,FALSE,,None,1120324,
1120325,1120325,2T 가죽 장갑_물리 피해 증가 & 마법 피해 증가 Lv.5,Passive,FALSE,,FALSE,,None,1120325,
1120331,1120331,2T 가죽 신발_이동 속도  Lv.1,Passive,FALSE,,FALSE,,None,1120331,
1120332,1120332,2T 가죽 신발_이동 속도  Lv.2,Passive,FALSE,,FALSE,,None,1120332,
1120333,1120333,2T 가죽 신발_이동 속도  Lv.3,Passive,FALSE,,FALSE,,None,1120333,
1120334,1120334,2T 가죽 신발_이동 속도  Lv.4,Passive,FALSE,,FALSE,,None,1120334,
1120335,1120335,2T 가죽 신발_이동 속도  Lv.5,Passive,FALSE,,FALSE,,None,1120335,
1120401,1120401,2T 가죽 신발_PVE 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1120401,
1120402,1120402,2T 가죽 신발_PVE 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1120402,
1120403,1120403,2T 가죽 신발_PVE 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1120403,
1120404,1120404,2T 가죽 신발_PVE 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1120404,
1120405,1120405,2T 가죽 신발_PVE 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1120405,
1120411,1120411,2T 가죽 갑옷_PVE 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1120411,
1120412,1120412,2T 가죽 갑옷_PVE 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1120412,
1120413,1120413,2T 가죽 갑옷_PVE 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1120413,
1120414,1120414,2T 가죽 갑옷_PVE 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1120414,
1120415,1120415,2T 가죽 갑옷_PVE 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1120415,
1120421,1120421,2T 가죽 장갑_PVE 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1120421,
1120422,1120422,2T 가죽 장갑_PVE 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1120422,
1120423,1120423,2T 가죽 장갑_PVE 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1120423,
1120424,1120424,2T 가죽 장갑_PVE 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1120424,
1120425,1120425,2T 가죽 장갑_PVE 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1120425,
1120431,1120431,2T 가죽 갑옷_PVE 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1120431,
1120432,1120432,2T 가죽 갑옷_PVE 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1120432,
1120433,1120433,2T 가죽 갑옷_PVE 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1120433,
1120434,1120434,2T 가죽 갑옷_PVE 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1120434,
1120435,1120435,2T 가죽 갑옷_PVE 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1120435,
1120501,1120501,2T 가죽 신발_PVP 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1120501,
1120502,1120502,2T 가죽 신발_PVP 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1120502,
1120503,1120503,2T 가죽 신발_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1120503,
1120504,1120504,2T 가죽 신발_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1120504,
1120505,1120505,2T 가죽 신발_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1120505,
1120511,1120511,2T 가죽 갑옷_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1120511,
1120512,1120512,2T 가죽 갑옷_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1120512,
1120513,1120513,2T 가죽 갑옷_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1120513,
1120514,1120514,2T 가죽 갑옷_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1120514,
1120515,1120515,2T 가죽 갑옷_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1120515,
1120521,1120521,2T 가죽 장갑_PVP 피해 증가  Lv.1,Passive,FALSE,,FALSE,,None,1120521,
1120522,1120522,2T 가죽 장갑_PVP 피해 증가  Lv.2,Passive,FALSE,,FALSE,,None,1120522,
1120523,1120523,2T 가죽 장갑_PVP 피해 증가  Lv.3,Passive,FALSE,,FALSE,,None,1120523,
1120524,1120524,2T 가죽 장갑_PVP 피해 증가  Lv.4,Passive,FALSE,,FALSE,,None,1120524,
1120525,1120525,2T 가죽 장갑_PVP 피해 증가  Lv.5,Passive,FALSE,,FALSE,,None,1120525,
1120531,1120531,2T 가죽 갑옷_PVP 피해 감소  Lv.1,Passive,FALSE,,FALSE,,None,1120531,
1120532,1120532,2T 가죽 갑옷_PVP 피해 감소  Lv.2,Passive,FALSE,,FALSE,,None,1120532,
1120533,1120533,2T 가죽 갑옷_PVP 피해 감소  Lv.3,Passive,FALSE,,FALSE,,None,1120533,
1120534,1120534,2T 가죽 갑옷_PVP 피해 감소  Lv.4,Passive,FALSE,,FALSE,,None,1120534,
1120535,1120535,2T 가죽 갑옷_PVP 피해 감소  Lv.5,Passive,FALSE,,FALSE,,None,1120535,
1120601,1120601,2T 가죽 투구_프록  Lv.1,Passive,FALSE,,FALSE,,None,1120601,
1120602,1120602,2T 가죽 투구_프록  Lv.2,Passive,FALSE,,FALSE,,None,1120602,
1120603,1120603,2T 가죽 투구_프록  Lv.3,Passive,FALSE,,FALSE,,None,1120603,
1120604,1120604,2T 가죽 투구_프록  Lv.4,Passive,FALSE,,FALSE,,None,1120604,
1120605,1120605,2T 가죽 투구_프록  Lv.5,Passive,FALSE,,FALSE,,None,1120605,
1120606,1120606,2T 가죽 투구_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1120606,
1120607,1120607,2T 가죽 투구_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1120607,
1120608,1120608,2T 가죽 투구_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1120608,
1120609,1120609,2T 가죽 투구_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1120609,
1120610,1120610,2T 가죽 투구_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1120610,
1120611,1120611,2T 가죽 갑옷_프록  Lv.1,Passive,FALSE,,FALSE,,None,1120611,
1120612,1120612,2T 가죽 갑옷_프록  Lv.2,Passive,FALSE,,FALSE,,None,1120612,
1120613,1120613,2T 가죽 갑옷_프록  Lv.3,Passive,FALSE,,FALSE,,None,1120613,
1120614,1120614,2T 가죽 갑옷_프록  Lv.4,Passive,FALSE,,FALSE,,None,1120614,
1120615,1120615,2T 가죽 갑옷_프록  Lv.5,Passive,FALSE,,FALSE,,None,1120615,
1120616,1120616,2T 가죽 갑옷_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1120616,
1120617,1120617,2T 가죽 갑옷_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1120617,
1120618,1120618,2T 가죽 갑옷_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1120618,
1120619,1120619,2T 가죽 갑옷_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1120619,
1120620,1120620,2T 가죽 갑옷_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1120620,
1120621,1120621,2T 가죽 장갑_프록  Lv.1,Passive,FALSE,,FALSE,,None,1120621,
1120622,1120622,2T 가죽 장갑_프록  Lv.2,Passive,FALSE,,FALSE,,None,1120622,
1120623,1120623,2T 가죽 장갑_프록  Lv.3,Passive,FALSE,,FALSE,,None,1120623,
1120624,1120624,2T 가죽 장갑_프록  Lv.4,Passive,FALSE,,FALSE,,None,1120624,
1120625,1120625,2T 가죽 장갑_프록  Lv.5,Passive,FALSE,,FALSE,,None,1120625,
1120631,1120631,2T 가죽 신발_프록  Lv.1,Passive,FALSE,,FALSE,,None,1120631,
1120632,1120632,2T 가죽 신발_프록  Lv.2,Passive,FALSE,,FALSE,,None,1120632,
1120633,1120633,2T 가죽 신발_프록  Lv.3,Passive,FALSE,,FALSE,,None,1120633,
1120634,1120634,2T 가죽 신발_프록  Lv.4,Passive,FALSE,,FALSE,,None,1120634,
1120635,1120635,2T 가죽 신발_프록  Lv.5,Passive,FALSE,,FALSE,,None,1120635,
1120636,1120636,2T 가죽 신발(시작템)_프록  Lv.1,Buff,FALSE,[Dead],FALSE,,None,1120636,
1120637,1120637,2T 가죽 신발(시작템)_프록  Lv.2,Buff,FALSE,[Dead],FALSE,,None,1120637,
1120638,1120638,2T 가죽 신발(시작템)_프록  Lv.3,Buff,FALSE,[Dead],FALSE,,None,1120638,
1120639,1120639,2T 가죽 신발(시작템)_프록  Lv.4,Buff,FALSE,[Dead],FALSE,,None,1120639,
1120640,1120640,2T 가죽 신발(시작템)_프록  Lv.5,Buff,FALSE,[Dead],FALSE,,None,1120640,
1130001,1130001,3T 가죽 투구_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130001,
1130002,1130002,3T 가죽 투구_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130002,
1130003,1130003,3T 가죽 투구_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130003,
1130004,1130004,3T 가죽 투구_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130004,
1130005,1130005,3T 가죽 투구_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130005,
1130011,1130011,3T 가죽 갑옷_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130011,
1130012,1130012,3T 가죽 갑옷_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130012,
1130013,1130013,3T 가죽 갑옷_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130013,
1130014,1130014,3T 가죽 갑옷_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130014,
1130015,1130015,3T 가죽 갑옷_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130015,
1130021,1130021,3T 가죽 장갑_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130021,
1130022,1130022,3T 가죽 장갑_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130022,
1130023,1130023,3T 가죽 장갑_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130023,
1130024,1130024,3T 가죽 장갑_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130024,
1130025,1130025,3T 가죽 장갑_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130025,
1130031,1130031,3T 가죽 신발_최대 마력 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130031,
1130032,1130032,3T 가죽 신발_최대 마력 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130032,
1130033,1130033,3T 가죽 신발_최대 마력 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130033,
1130034,1130034,3T 가죽 신발_최대 마력 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130034,
1130035,1130035,3T 가죽 신발_최대 마력 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130035,
1130101,1130101,3T 가죽 투구_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130101,
1130102,1130102,3T 가죽 투구_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130102,
1130103,1130103,3T 가죽 투구_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130103,
1130104,1130104,3T 가죽 투구_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130104,
1130105,1130105,3T 가죽 투구_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130105,
1130111,1130111,3T 가죽 갑옷_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130111,
1130112,1130112,3T 가죽 갑옷_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130112,
1130113,1130113,3T 가죽 갑옷_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130113,
1130114,1130114,3T 가죽 갑옷_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130114,
1130115,1130115,3T 가죽 갑옷_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130115,
1130121,1130121,3T 가죽 장갑_주는 피해 증가 향상  Lv.1,Passive,FALSE,,FALSE,,None,1130121,
1130122,1130122,3T 가죽 장갑_주는 피해 증가 향상  Lv.2,Passive,FALSE,,FALSE,,None,1130122,
1130123,1130123,3T 가죽 장갑_주는 피해 증가 향상  Lv.3,Passive,FALSE,,FALSE,,None,1130123,
1130124,1130124,3T 가죽 장갑_주는 피해 증가 향상  Lv.4,Passive,FALSE,,FALSE,,None,1130124,
1130125,1130125,3T 가죽 장갑_주는 피해 증가 향상  Lv.5,Passive,FALSE,,FALSE,,None,1130125,
