root_id,root_type,root_name,nodeId,comment,desc_name,description,equipment_category,status_tag_condition_cids,anim_name,anim_weapon_state,global_cooltime,cooltime,aim,range,effective_range,adjust_within_range,ray_cast_skill_option,rotate_time,rotate_limit,cost_h_p,cost_h_pper,cost_m_p,cost_m_pper,cost_item_type,cost_item_count,first_notify_apply_selection,apply_selections,linked_skill,show_casting_bar,durability_consume,skill_casting
1110023,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,11100230020003,,공격 속도 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110024,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,11100240020003,,공격 속도 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110025,skill_root,1T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,11100250020003,,공격 속도 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110031,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.1,11100310020003,,공격 속도 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110032,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.2,11100320020003,,공격 속도 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110033,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.3,11100330020003,,공격 속도 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110034,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.4,11100340020003,,공격 속도 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110035,skill_root,1T 가죽 신발(시작템)_최대 마력 향상  Lv.5,11100350020003,,공격 속도 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110101,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,11101010020003,,치명타 피해 증가 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110102,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,11101020020003,,치명타 피해 증가 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110103,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,11101030020003,,치명타 피해 증가 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110104,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.4,11101040020003,,치명타 피해 증가 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110105,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,11101050020003,,치명타 피해 증가 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110111,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,11101110020003,,치명타 피해 증가 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110112,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,11101120020003,,치명타 피해 증가 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110113,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,11101130020003,,치명타 피해 증가 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110114,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,11101140020003,,치명타 피해 증가 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110115,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,11101150020003,,치명타 피해 증가 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110121,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,11101210020003,,치명타 피해 증가 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110122,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,11101220020003,,치명타 피해 증가 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110123,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,11101230020003,,치명타 피해 증가 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110124,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,11101240020003,,치명타 피해 증가 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110125,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,11101250020003,,치명타 피해 증가 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110131,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,11101310020003,,치명타 피해 증가 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110132,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,11101320020003,,치명타 피해 증가 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110133,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,11101330020003,,치명타 피해 증가 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110134,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,11101340020003,,치명타 피해 증가 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110135,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,11101350020003,,치명타 피해 증가 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110201,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,11102010020003,,마력 자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110202,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,11102020020003,,마력 자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110203,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,11102030020003,,마력 자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110204,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,11102040020003,,마력 자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110205,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,11102050020003,,마력 자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110211,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,11102110020003,,마력 자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110212,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,11102120020003,,마력 자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110213,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,11102130020003,,마력 자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110214,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,11102140020003,,마력 자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110215,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,11102150020003,,마력 자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110221,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,11102210020003,,마력 자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110222,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,11102220020003,,마력 자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110223,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,11102230020003,,마력 자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110224,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,11102240020003,,마력 자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110225,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,11102250020003,,마력 자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110231,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,11102310020003,,마력 자연 회복력 향상  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110232,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,11102320020003,,마력 자연 회복력 향상  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110233,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,11102330020003,,마력 자연 회복력 향상  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110234,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,11102340020003,,마력 자연 회복력 향상  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110235,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,11102350020003,,마력 자연 회복력 향상  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110301,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.1,11103010020003,,치명타 확률  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110302,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.2,11103020020003,,치명타 확률  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110303,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.3,11103030020003,,치명타 확률  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110304,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.4,11103040020003,,치명타 확률  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110305,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.5,11103050020003,,치명타 확률  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110311,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,11103110020003,,피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110312,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,11103120020003,,피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110313,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,11103130020003,,피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110314,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,11103140020003,,피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110315,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,11103150020003,,피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110321,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,11103210020003,,피해 증가Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110322,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,11103220020003,,피해 증가Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110323,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,11103230020003,,피해 증가Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110324,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,11103240020003,,피해 증가Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110325,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,11103250020003,,피해 증가Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110331,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.1,11103310020003,,이동 속도  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110332,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.2,11103320020003,,이동 속도  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110333,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.3,11103330020003,,이동 속도  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110334,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.4,11103340020003,,이동 속도  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110335,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.5,11103350020003,,이동 속도  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110401,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,11104010020003,,PVE 피해 증가  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110402,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,11104020020003,,PVE 피해 증가  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110403,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,11104030020003,,PVE 피해 증가  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110404,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,11104040020003,,PVE 피해 증가  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110405,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,11104050020003,,PVE 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110411,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,11104110020003,,PVE 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110412,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,11104120020003,,PVE 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110413,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,11104130020003,,PVE 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110414,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,11104140020003,,PVE 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110415,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,11104150020003,,PVE 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110421,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,11104210020003,,PVE 피해 증가  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110422,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,11104220020003,,PVE 피해 증가  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110423,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,11104230020003,,PVE 피해 증가  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110424,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,11104240020003,,PVE 피해 증가  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110425,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,11104250020003,,PVE 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110431,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,11104310020003,,PVE 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110432,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,11104320020003,,PVE 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110433,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,11104330020003,,PVE 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110434,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,11104340020003,,PVE 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110435,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,11104350020003,,PVE 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110501,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,11105010020003,,PVP 피해 증가  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110502,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,11105020020003,,PVP 피해 증가  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110503,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,11105030020003,,PVP 피해 증가  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110504,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,11105040020003,,PVP 피해 증가  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110505,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,11105050020003,,PVP 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110511,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,11105110020003,,PVP 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110512,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,11105120020003,,PVP 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110513,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,11105130020003,,PVP 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110514,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,11105140020003,,PVP 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110515,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,11105150020003,,PVP 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110521,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,11105210020003,,PVP 피해 증가  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110522,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,11105220020003,,PVP 피해 증가  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110523,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,11105230020003,,PVP 피해 증가  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110524,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,11105240020003,,PVP 피해 증가  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110525,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,11105250020003,,PVP 피해 증가  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110531,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,11105310020003,,PVP 피해 감소  Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110532,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,11105320020003,,PVP 피해 감소  Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110533,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,11105330020003,,PVP 피해 감소  Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110534,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,11105340020003,,PVP 피해 감소  Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110535,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,11105350020003,,PVP 피해 감소  Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110601,skill_root,1T 가죽 투구(시작템)_프록  Lv.1,11106010020003,,그림자 회피 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110602,skill_root,1T 가죽 투구(시작템)_프록  Lv.2,11106020020003,,그림자 회피 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110603,skill_root,1T 가죽 투구(시작템)_프록  Lv.3,11106030020003,,그림자 회피 Lv.3,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110604,skill_root,1T 가죽 투구(시작템)_프록  Lv.4,11106040020003,,그림자 회피 Lv.4,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110605,skill_root,1T 가죽 투구(시작템)_프록  Lv.5,11106050020003,,그림자 회피 Lv.5,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110606,skill_root,1T 가죽 투구(시작템)_프록  Lv.1,11106060020003,1T 가죽 투구(시작템)_프록  Lv.1,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,11106060020004,[],,false,0,
1110607,skill_root,1T 가죽 투구(시작템)_프록  Lv.2,11106070020003,1T 가죽 투구(시작템)_프록  Lv.1,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,11106070020004,[],,false,0,
1110608,skill_root,1T 가죽 투구(시작템)_프록  Lv.3,11106080020003,1T 가죽 투구(시작템)_프록  Lv.1,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,11106080020004,[],,false,0,
1110609,skill_root,1T 가죽 투구(시작템)_프록  Lv.4,11106090020003,1T 가죽 투구(시작템)_프록  Lv.1,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,11106090020004,[],,false,0,
1110610,skill_root,1T 가죽 투구(시작템)_프록  Lv.5,11106100020003,1T 가죽 투구(시작템)_프록  Lv.1,,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,11106100020004,[],,false,0,
1110611,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.1,11106110020003,,두꺼운 피부 Lv.1,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
1110612,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.2,11106120020003,,두꺼운 피부 Lv.2,,None,[],,None,0,0,Self,0,0,Option,Option,0,false,0,0,0,0,0,0,,[],,false,0,
