root_id,root_type,root_name,nodeId,comment,skill_damage,skill_heal,skill_mana,skill_leap,status_change_cids,remove_status_change_cids,skill_areas,skill_summons,projectiles,reset_cooldown_ids,totem_ids,field_object_ids,special_feature_category,channeling,f_x_name
1130607,skill_root,1T 가죽 투구(시작템)_프록  Lv.2,11306070020005,,[],[],[],[],[1130607],[],[],[],[],[],[],[],None,,
1130608,skill_root,1T 가죽 투구(시작템)_프록  Lv.3,11306080020005,,[],[],[],[],[1130608],[],[],[],[],[],[],[],None,,
1130609,skill_root,1T 가죽 투구(시작템)_프록  Lv.4,11306090020005,,[],[],[],[],[1130609],[],[],[],[],[],[],[],None,,
1130610,skill_root,1T 가죽 투구(시작템)_프록  Lv.5,11306100020005,,[],[],[],[],[1130610],[],[],[],[],[],[],[],None,,
1130616,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.1,11306160020005,,[],[],[],[],[1130616],[],[],[],[],[],[],[],None,,
1130617,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.2,11306170020005,,[],[],[],[],[1130617],[],[],[],[],[],[],[],None,,
1130618,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.3,11306180020005,,[],[],[],[],[1130618],[],[],[],[],[],[],[],None,,
1130619,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.4,11306190020005,,[],[],[],[],[1130619],[],[],[],[],[],[],[],None,,
1130620,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.5,11306200020005,,[],[],[],[],[1130620],[],[],[],[],[],[],[],None,,
1130626,skill_root,3T 가죽 장갑(시작템)_프록  Lv.1,11306260020005,,"[""11306260020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1130627,skill_root,3T 가죽 장갑(시작템)_프록  Lv.2,11306270020005,,"[""11306270020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1130628,skill_root,3T 가죽 장갑(시작템)_프록  Lv.3,11306280020005,,"[""11306280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1130629,skill_root,3T 가죽 장갑(시작템)_프록  Lv.4,11306290020005,,"[""11306290020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1130630,skill_root,3T 가죽 장갑(시작템)_프록  Lv.5,11306300020005,,"[""11306300020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1130636,skill_root,3T 가죽 신발(시작템)_프록  Lv.1,11306360020005,,[],[],[],[],[1130636],[],[],[],[],[],[],[],None,,
1130637,skill_root,3T 가죽 신발(시작템)_프록  Lv.2,11306370020005,,[],[],[],[],[1130637],[],[],[],[],[],[],[],None,,
1130638,skill_root,3T 가죽 신발(시작템)_프록  Lv.3,11306380020005,,[],[],[],[],[1130638],[],[],[],[],[],[],[],None,,
1130639,skill_root,3T 가죽 신발(시작템)_프록  Lv.4,11306390020005,,[],[],[],[],[1130639],[],[],[],[],[],[],[],None,,
1130640,skill_root,3T 가죽 신발(시작템)_프록  Lv.5,11306400020005,,[],[],[],[],[1130640],[],[],[],[],[],[],[],None,,
1200000,skill_root,3T 가죽 갑옷(시작템)_프록  Lv.5,12000000020005,,[],[],[],"[""12000000020006""]",[],[],[],[],[],[],[],[],Leap,,
1200001,skill_root,3T 가죽 장갑(시작템)_프록  Lv.1,12000010020005,진공 폭발Lv.1,[],[],[],"[""12000010020006""]",[],[],[],[],[],[],[],[],Pull,,
1200001,skill_effect_root,누이의 가호 회복,12000010030002,,[],"[""12000010030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200002,skill_root,3T 가죽 장갑(시작템)_프록  Lv.2,12000020020005,,[],[],[],"[""12000020020006""]",[],[],[],[],[],[],[],[],Pull,,
1200003,skill_root,3T 가죽 장갑(시작템)_프록  Lv.3,12000030020005,,[],[],[],"[""12000030020006""]",[],[],[],[],[],[],[],[],Pull,,
1200004,skill_root,3T 가죽 장갑(시작템)_프록  Lv.4,12000040020005,,[],[],[],"[""12000040020006""]",[],[],[],[],[],[],[],[],Pull,,
1200005,skill_root,3T 가죽 장갑(시작템)_프록  Lv.5,12000050020005,,[],[],[],"[""12000050020006""]",[],[],[],[],[],[],[],[],Pull,,
1200051,skill_root,3T 가죽 신발(시작템)_프록  Lv.1,12000510020005,누이의 가호 Lv.1,[],[],[],[],[1200051],[],[],[],[],[],[],[],None,,
1200051,skill_effect_root,누이의 가호 회복,12000510030002,,[],"[""12000510030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200052,skill_root,3T 가죽 신발(시작템)_프록  Lv.2,12000520020005,,[],[],[],[],[1200052],[],[],[],[],[],[],[],None,,
1200052,skill_effect_root,누이의 가호 회복,12000520030002,,[],"[""12000520030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200053,skill_root,3T 가죽 신발(시작템)_프록  Lv.3,12000530020005,,[],[],[],[],[1200053],[],[],[],[],[],[],[],None,,
1200053,skill_effect_root,누이의 가호 회복,12000530030002,,[],"[""12000530030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200054,skill_root,3T 가죽 신발(시작템)_프록  Lv.4,12000540020005,,[],[],[],[],[1200054],[],[],[],[],[],[],[],None,,
1200054,skill_effect_root,누이의 가호 회복,12000540030002,,[],"[""12000540030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200055,skill_root,3T 가죽 신발(시작템)_프록  Lv.5,12000550020005,,[],[],[],[],[1200055],[],[],[],[],[],[],[],None,,
1200055,skill_effect_root,누이의 가호 회복,12000550030002,,[],"[""12000550030003""]",[],[],[],[],[],[],[],[],[],[],None,,
1200101,skill_root,진공 폭발 Lv.공통 (사전용 스턴),12001010020005,강인한 의지,[],[],[],[],[1200101],[],[],[],[],[],[],[],None,,
1200102,skill_root,누이의 가호 Lv.1,12001020020005,강인한 의지,[],[],[],[],[1200102],[],[],[],[],[],[],[],None,,
1200103,skill_root,누이의 가호 Lv.2,12001030020005,강인한 의지,[],[],[],[],[1200103],[],[],[],[],[],[],[],None,,
1200104,skill_root,누이의 가호 Lv.3,12001040020005,강인한 의지,[],[],[],[],[1200104],[],[],[],[],[],[],[],None,,
1200105,skill_root,누이의 가호 Lv.4,12001050020005,강인한 의지,[],[],[],[],[1200105],[],[],[],[],[],[],[],None,,
1210606,skill_root,1T 판금 투구(시작템)_프록  Lv.1,12106060020005,,[],"[""12106060020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1210607,skill_root,1T 판금 투구(시작템)_프록  Lv.2,12106070020005,,[],"[""12106070020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1210608,skill_root,1T 판금 투구(시작템)_프록  Lv.3,12106080020005,,[],"[""12106080020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1210609,skill_root,1T 판금 투구(시작템)_프록  Lv.4,12106090020005,,[],"[""12106090020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1210610,skill_root,1T 판금 투구(시작템)_프록  Lv.5,12106100020005,,[],"[""12106100020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1210616,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12106160020005,,[],[],[],[],[1210616],[],[],[],[],[],[],[],None,,
1210617,skill_root,1T 판금 갑옷(시작템)_프록  Lv.2,12106170020005,,[],[],[],[],[1210617],[],[],[],[],[],[],[],None,,
1210618,skill_root,1T 판금 갑옷(시작템)_프록  Lv.3,12106180020005,,[],[],[],[],[1210618],[],[],[],[],[],[],[],None,,
1210619,skill_root,1T 판금 갑옷(시작템)_프록  Lv.4,12106190020005,,[],[],[],[],[1210619],[],[],[],[],[],[],[],None,,
1210620,skill_root,1T 판금 갑옷(시작템)_프록  Lv.5,12106200020005,,[],[],[],[],[1210620],[],[],[],[],[],[],[],None,,
1210626,skill_root,1T 판금 장갑(시작템)_프록  Lv.5,12106260020005,,"[""12106260020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1210627,skill_root,1T 판금 장갑(시작템)_프록  Lv.1,12106270020005,,"[""12106270020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1210628,skill_root,1T 판금 장갑(시작템)_프록  Lv.2,12106280020005,,"[""12106280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1210629,skill_root,1T 판금 장갑(시작템)_프록  Lv.3,12106290020005,,"[""12106290020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1210630,skill_root,1T 판금 장갑(시작템)_프록  Lv.4,12106300020005,,"[""12106300020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1210636,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12106360020005,,[],[],[],[],[1210636],[],[],[],[],[],[],[],None,,
1210637,skill_root,1T 판금 신발(시작템)_프록  Lv.2,12106370020005,,[],[],[],[],[1210637],[],[],[],[],[],[],[],None,,
1210638,skill_root,1T 판금 신발(시작템)_프록  Lv.3,12106380020005,,[],[],[],[],[1210638],[],[],[],[],[],[],[],None,,
1210639,skill_root,1T 판금 신발(시작템)_프록  Lv.4,12106390020005,,[],[],[],[],[1210639],[],[],[],[],[],[],[],None,,
1210640,skill_root,1T 판금 신발(시작템)_프록  Lv.5,12106400020005,,[],[],[],[],[1210640],[],[],[],[],[],[],[],None,,
1220606,skill_root,2T 판금 투구(시작템)_프록 Lv.1,12206060020005,,[],"[""12206060020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1220607,skill_root,2T 판금 투구(시작템)_프록 Lv.2,12206070020005,,[],"[""12206070020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1220608,skill_root,2T 판금 투구(시작템)_프록 Lv.3,12206080020005,,[],"[""12206080020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1220609,skill_root,2T 판금 투구(시작템)_프록 Lv.4,12206090020005,,[],"[""12206090020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1220610,skill_root,2T 판금 투구(시작템)_프록 Lv.5,12206100020005,,[],"[""12206100020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1220616,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206160020005,,[],[],[],[],[1220616],[],[],[],[],[],[],[],None,,
1220617,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206170020005,,[],[],[],[],[1220617],[],[],[],[],[],[],[],None,,
1220618,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206180020005,,[],[],[],[],[1220618],[],[],[],[],[],[],[],None,,
1220619,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206190020005,,[],[],[],[],[1220619],[],[],[],[],[],[],[],None,,
1220620,skill_root,1T 판금 갑옷(시작템)_프록  Lv.1,12206200020005,,[],[],[],[],[1220620],[],[],[],[],[],[],[],None,,
1220626,skill_root,2T 판금 장갑(시작템)_프록  Lv.1,12206260020005,,"[""12206260020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1220627,skill_root,2T 판금 장갑(시작템)_프록  Lv.2,12206270020005,,"[""12206270020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1220628,skill_root,2T 판금 장갑(시작템)_프록  Lv.3,12206280020005,,"[""12206280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1220629,skill_root,2T 판금 장갑(시작템)_프록  Lv.4,12206290020005,,"[""12206290020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1220630,skill_root,2T 판금 장갑(시작템)_프록  Lv.5,12206300020005,,"[""12206300020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1220636,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206360020005,,[],[],[],[],[1220636],[],[],[],[],[],[],[],None,,
1220637,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206370020005,,[],[],[],[],[1220637],[],[],[],[],[],[],[],None,,
1220638,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206380020005,,[],[],[],[],[1220638],[],[],[],[],[],[],[],None,,
1220639,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206390020005,,[],[],[],[],[1220639],[],[],[],[],[],[],[],None,,
1220640,skill_root,1T 판금 신발(시작템)_프록  Lv.1,12206400020005,,[],[],[],[],[1220640],[],[],[],[],[],[],[],None,,
1230606,skill_root,3T 판금 투구(시작템)_프록  Lv.1,12306060020005,,[],"[""12306060020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1230607,skill_root,3T 판금 투구(시작템)_프록  Lv.2,12306070020005,,[],"[""12306070020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1230608,skill_root,3T 판금 투구(시작템)_프록  Lv.3,12306080020005,,[],"[""12306080020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1230609,skill_root,3T 판금 투구(시작템)_프록  Lv.4,12306090020005,,[],"[""12306090020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1230610,skill_root,3T 판금 투구(시작템)_프록  Lv.5,12306100020005,,[],"[""12306100020006""]",[],[],[],[],[],[],[],[],[],[],None,,
1230616,skill_root,3T 판금 갑옷(시작템)_프록  Lv.1,12306160020005,,[],[],[],[],[1230616],[],[],[],[],[],[],[],None,,
1230617,skill_root,3T 판금 갑옷(시작템)_프록  Lv.2,12306170020005,,[],[],[],[],[1230617],[],[],[],[],[],[],[],None,,
1230618,skill_root,3T 판금 갑옷(시작템)_프록  Lv.3,12306180020005,,[],[],[],[],[1230618],[],[],[],[],[],[],[],None,,
1230619,skill_root,3T 판금 갑옷(시작템)_프록  Lv.4,12306190020005,,[],[],[],[],[1230619],[],[],[],[],[],[],[],None,,
1230620,skill_root,3T 판금 갑옷(시작템)_프록  Lv.5,12306200020005,,[],[],[],[],[1230620],[],[],[],[],[],[],[],None,,
1230626,skill_root,3T 판금 장갑(시작템)_프록  Lv.1,12306260020005,,"[""12306260020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1230627,skill_root,3T 판금 장갑(시작템)_프록  Lv.2,12306270020005,,"[""12306270020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1230628,skill_root,3T 판금 장갑(시작템)_프록  Lv.3,12306280020005,,"[""12306280020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1230629,skill_root,3T 판금 장갑(시작템)_프록  Lv.4,12306290020005,,"[""12306290020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1230630,skill_root,3T 판금 장갑(시작템)_프록  Lv.5,12306300020005,,"[""12306300020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
1230636,skill_root,3T 판금 신발(시작템)_프록  Lv.1,12306360020005,,[],[],[],[],[1230636],[],[],[],[],[],[],[],None,,
1230637,skill_root,3T 판금 신발(시작템)_프록  Lv.2,12306370020005,,[],[],[],[],[1230637],[],[],[],[],[],[],[],None,,
1230638,skill_root,3T 판금 신발(시작템)_프록  Lv.3,12306380020005,,[],[],[],[],[1230638],[],[],[],[],[],[],[],None,,
1230639,skill_root,3T 판금 신발(시작템)_프록  Lv.4,12306390020005,,[],[],[],[],[1230639],[],[],[],[],[],[],[],None,,
1230640,skill_root,3T 판금 신발(시작템)_프록  Lv.5,12306400020005,,[],[],[],[],[1230640],[],[],[],[],[],[],[],None,,
10010001,skill_root,캐릭터_누이신관 변신_평타,100100010020005,,"[""100100010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020005,,[],[],[],[],[29000013],[],[],[],[],[],[],[],None,,
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020007,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
10010002,skill_root,캐릭터_누이신관 변신_기도1,100100020020009,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020005,,[],[],[],[],[29000014],[],[],[],[],[],[],[],None,,
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020007,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
10010003,skill_root,캐릭터_누이신관 변신_기도2,100100030020009,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020005,,[],[],[],[],[29000015],[],[],[],[],[],[],[],None,,
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020007,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
10010004,skill_root,캐릭터_누이신관 변신_기도3,100100040020009,,[],[],[],[],[],[],[],[],[],[],[],[],None,,
20000001,skill_effect_root,몬스터_공용_출혈 대미지,200000010030002,,"[""200000010030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000101,skill_effect_root,몬스터_공용_출혈 Lv.1,200001010030002,,"[""200001010030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000102,skill_effect_root,몬스터_공용_출혈 Lv.2,200001020030002,,"[""200001020030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000103,skill_effect_root,몬스터_공용_출혈 Lv.3,200001030030002,,"[""200001030030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000104,skill_effect_root,몬스터_공용_출혈 Lv.4,200001040030002,,"[""200001040030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000105,skill_effect_root,몬스터_공용_출혈 Lv.5,200001050030002,,"[""200001050030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000106,skill_effect_root,몬스터_공용_출혈 Lv.6,200001060030002,,"[""200001060030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000107,skill_effect_root,몬스터_공용_출혈 Lv.7,200001070030002,,"[""200001070030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000108,skill_effect_root,몬스터_공용_출혈 Lv.8,200001080030002,,"[""200001080030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000109,skill_effect_root,몬스터_공용_출혈 Lv.9,200001090030002,,"[""200001090030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000110,skill_effect_root,몬스터_공용_출혈 Lv.10,200001100030002,,"[""200001100030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000201,skill_effect_root,몬스터_공용_중독 Lv.1,200002010030002,,"[""200002010030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000202,skill_effect_root,몬스터_공용_중독 Lv.2,200002020030002,,"[""200002020030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000203,skill_effect_root,몬스터_공용_중독 Lv.3,200002030030002,,"[""200002030030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000204,skill_effect_root,몬스터_공용_중독 Lv.4,200002040030002,,"[""200002040030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000205,skill_effect_root,몬스터_공용_중독 Lv.5,200002050030002,,"[""200002050030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000206,skill_effect_root,몬스터_공용_중독 Lv.6,200002060030002,,"[""200002060030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000207,skill_effect_root,몬스터_공용_중독 Lv.7,200002070030002,,"[""200002070030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000208,skill_effect_root,몬스터_공용_중독 Lv.8,200002080030002,,"[""200002080030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000209,skill_effect_root,몬스터_공용_중독 Lv.9,200002090030002,,"[""200002090030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000210,skill_effect_root,몬스터_공용_중독 Lv.10,200002100030002,,"[""200002100030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000601,skill_effect_root,몬스터_공용_불 붙음 Lv.1,200006010030002,,"[""200006010030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000602,skill_effect_root,몬스터_공용_불 붙음 Lv.2,200006020030002,,"[""200006020030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000603,skill_effect_root,몬스터_공용_불 붙음 Lv.3,200006030030002,,"[""200006030030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000604,skill_effect_root,몬스터_공용_불 붙음 Lv.4,200006040030002,,"[""200006040030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000605,skill_effect_root,몬스터_공용_불 붙음 Lv.5,200006050030002,,"[""200006050030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000606,skill_effect_root,몬스터_공용_불 붙음 Lv.6,200006060030002,,"[""200006060030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000607,skill_effect_root,몬스터_공용_불 붙음 Lv.7,200006070030002,,"[""200006070030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000608,skill_effect_root,몬스터_공용_불 붙음 Lv.8,200006080030002,,"[""200006080030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000609,skill_effect_root,몬스터_공용_불 붙음 Lv.9,200006090030002,,"[""200006090030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20000610,skill_effect_root,몬스터_공용_불 붙음 Lv.10,200006100030002,,"[""200006100030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150011,skill_root,몬스터_근접공격1 (물리/1Hit),201500110020005,,"[""201500110020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150012,skill_root,몬스터_근접공격2 (물리/1Hit),201500120020005,,"[""201500120020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150013,skill_root,몬스터_근접공격3 (물리/1Hit),201500130020005,,"[""201500130020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150014,skill_root,몬스터_근접공격1 (물리/1Hit/숏),201500140020005,,"[""201500140020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150015,skill_root,몬스터_근접공격2 (물리/1Hit/숏),201500150020005,,"[""201500150020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150016,skill_root,몬스터_근접공격3 (물리/1Hit/숏),201500160020005,,"[""201500160020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150021,skill_root,몬스터_근접공격1 (마법/1Hit),201500210020005,,"[""201500210020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150022,skill_root,몬스터_근접공격2 (마법/1Hit),201500220020005,,"[""201500220020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150023,skill_root,몬스터_근접공격3 (마법/1Hit),201500230020005,,"[""201500230020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150024,skill_root,몬스터_근접공격1 (마법/1Hit/숏),201500240020005,,"[""201500240020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150025,skill_root,몬스터_근접공격2 (마법/1Hit/숏),201500250020005,,"[""201500250020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20150026,skill_root,몬스터_근접공격3 (마법/1Hit/숏),201500260020005,,"[""201500260020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250011,skill_root,몬스터_원거리 공격_1(화살투사체/물리/1Hit),202500110020006,,"[""202500110020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250012,skill_root,몬스터_원거리 공격_2(화살투사체/물리/1Hit),202500120020006,,"[""202500120020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250013,skill_root,몬스터_원거리 공격_3(화살투사체/물리/1Hit),202500130020006,,"[""202500130020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250014,skill_root,몬스터_원거리 공격_1(마법투사체/물리/1Hit),202500140020006,,"[""202500140020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250015,skill_root,몬스터_원거리 공격_2(마법투사체/물리/1Hit),202500150020006,,"[""202500150020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250016,skill_root,몬스터_원거리 공격_3(마법투사체/물리/1Hit),202500160020006,,"[""202500160020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250021,skill_root,몬스터_원거리 공격_1(화살투사체/마법/1Hit),202500210020006,,"[""202500210020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250022,skill_root,몬스터_원거리 공격_2(화살투사체/마법/1Hit),202500220020006,,"[""202500220020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250023,skill_root,몬스터_원거리 공격_3(화살투사체/마법/1Hit),202500230020006,,"[""202500230020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250024,skill_root,몬스터_원거리 공격_1(마법투사체/마법/1Hit),202500240020006,,"[""202500240020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250025,skill_root,몬스터_원거리 공격_2(마법투사체/마법/1Hit),202500250020006,,"[""202500250020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20250026,skill_root,몬스터_원거리 공격_3(마법투사체/마법/1Hit),202500260020006,,"[""202500260020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20310001,skill_root,토템_폭발,203100010020005,,"[""203100010020006"",""203100010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20310001,skill_root,토템_폭발,203100010020008,,"[""203100010020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20310002,skill_root,접근 시 영역 회복 구슬,203100020020005,,[],[],[],[],[],[],"[""203100020020006""]",[],[],[],[],[],None,,
20310003,skill_root,스폰 시 지속 회복 영역,203100030020005,,[],[],[],[],[],[],"[""203100030020006""]",[],[],[],[],[],None,,
20310004,skill_root,접근 시 창꽂힘 영역,203100040020005,,[],[],[],[],[],[],"[""203100040020006""]",[],[],[],[],[],None,,
20410003,skill_root,몬스터 광폭화 광역 5M,204100030020005,,[],[],[],[],[20410003],[],[],[],[],[],[],[],None,,
20410004,skill_root,몬스터 광폭화 솔로,204100040020005,,[],[],[],[],[20410003],[],[],[],[],[],[],[],None,,
20450001,skill_root,토템_투사체 이속증가 버프,204500010020006,SC,[],[],[],[],[800014],[],[],[],[],[],[],[],None,,
20450001,skill_root,토템_투사체 이속증가 버프,204500010020007,연출제거,[],[],[],[],[],[800011],[],[],[],[],[],[],None,,
20450002,skill_root,토템_투사체 공속증가 버프,204500020020006,SC,[],[],[],[],[800015],[],[],[],[],[],[],[],None,,
20450002,skill_root,토템_투사체 공속증가 버프,204500020020007,연출제거,[],[],[],[],[],[800012],[],[],[],[],[],[],None,,
20450003,skill_root,토템_투사체 시전감소 버프,204500030020006,SC,[],[],[],[],[800016],[],[],[],[],[],[],[],None,,
20450003,skill_root,토템_투사체 시전감소 버프,204500030020007,연출제거,[],[],[],[],[],[800013],[],[],[],[],[],[],None,,
20550001,skill_root,원거리 투사체 필드 오브젝트 스폰,205500010020006,저주의 손길,[],[],[],[],[],[],[],[],[],[],[],[3],None,,
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020006,활 : 평타 (1타),"[""209500010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020011,충격 사격 (대미지),"[""209500010020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020013,,[],[],[],[],[],[300001],[],[],[],[],[],[],None,,
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020006,,"[""209500020020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020011,충격 사격 (대미지),"[""209500020020012""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020013,,[],[],[],[],[],[300001],[],[],[],[],[],[],None,,
20950011,skill_root,몬스터 PC타입 힐러 지팡이 : 평타 (1타),209500110020006,힐러 지팡이 : 평타 (2타),"[""209500110020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950012,skill_root,몬스터 PC타입 힐러 지팡이 : 평타 (2타),209500120020006,힐러 지팡이 : 평타 (2타),"[""209500120020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
20950021,skill_root,몬스터 PC타입 지팡이 : 평타 (1타),209500210020006,지팡이 : 평타 (1타),"[""209500210020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
