root_id,root_type,root_name,nodeId,id,name,comment,skill
1110105,skill_root,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,11101050020001,1110105,1T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,,11101050020002
1110111,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,11101110020001,1110111,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,,11101110020002
1110112,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,11101120020001,1110112,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,,11101120020002
1110113,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,11101130020001,1110113,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,,11101130020002
1110114,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,11101140020001,1110114,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,,11101140020002
1110115,skill_root,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,11101150020001,1110115,1T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,,11101150020002
1110121,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,11101210020001,1110121,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,,11101210020002
1110122,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,11101220020001,1110122,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,,11101220020002
1110123,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,11101230020001,1110123,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,,11101230020002
1110124,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,11101240020001,1110124,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,,11101240020002
1110125,skill_root,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,11101250020001,1110125,1T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,,11101250020002
1110131,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,11101310020001,1110131,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,,11101310020002
1110132,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,11101320020001,1110132,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,,11101320020002
1110133,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,11101330020001,1110133,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,,11101330020002
1110134,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,11101340020001,1110134,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,,11101340020002
1110135,skill_root,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,11101350020001,1110135,1T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,,11101350020002
1110201,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,11102010020001,1110201,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,,11102010020002
1110202,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,11102020020001,1110202,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,,11102020020002
1110203,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,11102030020001,1110203,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,,11102030020002
1110204,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,11102040020001,1110204,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,,11102040020002
1110205,skill_root,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,11102050020001,1110205,1T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,,11102050020002
1110211,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,11102110020001,1110211,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,,11102110020002
1110212,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,11102120020001,1110212,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,,11102120020002
1110213,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,11102130020001,1110213,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,,11102130020002
1110214,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,11102140020001,1110214,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,,11102140020002
1110215,skill_root,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,11102150020001,1110215,1T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,,11102150020002
1110221,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,11102210020001,1110221,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,,11102210020002
1110222,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,11102220020001,1110222,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,,11102220020002
1110223,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,11102230020001,1110223,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,,11102230020002
1110224,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,11102240020001,1110224,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,,11102240020002
1110225,skill_root,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,11102250020001,1110225,1T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,,11102250020002
1110231,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,11102310020001,1110231,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,,11102310020002
1110232,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,11102320020001,1110232,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,,11102320020002
1110233,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,11102330020001,1110233,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,,11102330020002
1110234,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,11102340020001,1110234,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,,11102340020002
1110235,skill_root,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,11102350020001,1110235,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,,11102350020002
1110301,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.1,11103010020001,1110301,1T 가죽 투구(시작템)_치명타 확률  Lv.1,,11103010020002
1110302,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.2,11103020020001,1110302,1T 가죽 투구(시작템)_치명타 확률  Lv.2,,11103020020002
1110303,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.3,11103030020001,1110303,1T 가죽 투구(시작템)_치명타 확률  Lv.3,,11103030020002
1110304,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.4,11103040020001,1110304,1T 가죽 투구(시작템)_치명타 확률  Lv.4,,11103040020002
1110305,skill_root,1T 가죽 투구(시작템)_치명타 확률  Lv.5,11103050020001,1110305,1T 가죽 투구(시작템)_치명타 확률  Lv.5,,11103050020002
1110311,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,11103110020001,1110311,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.1,,11103110020002
1110312,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,11103120020001,1110312,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.2,,11103120020002
1110313,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,11103130020001,1110313,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.3,,11103130020002
1110314,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,11103140020001,1110314,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.4,,11103140020002
1110315,skill_root,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,11103150020001,1110315,1T 가죽 갑옷(시작템)_물리 피해 감소 & 마법 피해 감소  Lv.5,,11103150020002
1110321,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,11103210020001,1110321,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.1,,11103210020002
1110322,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,11103220020001,1110322,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.2,,11103220020002
1110323,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,11103230020001,1110323,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.3,,11103230020002
1110324,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,11103240020001,1110324,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.4,,11103240020002
1110325,skill_root,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,11103250020001,1110325,1T 가죽 장갑(시작템)_물리 피해 증가 & 마법 피해 증가 Lv.5,,11103250020002
1110331,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.1,11103310020001,1110331,1T 가죽 신발(시작템)_이동 속도  Lv.1,,11103310020002
1110332,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.2,11103320020001,1110332,1T 가죽 신발(시작템)_이동 속도  Lv.2,,11103320020002
1110333,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.3,11103330020001,1110333,1T 가죽 신발(시작템)_이동 속도  Lv.3,,11103330020002
1110334,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.4,11103340020001,1110334,1T 가죽 신발(시작템)_이동 속도  Lv.4,,11103340020002
1110335,skill_root,1T 가죽 신발(시작템)_이동 속도  Lv.5,11103350020001,1110335,1T 가죽 신발(시작템)_이동 속도  Lv.5,,11103350020002
1110401,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,11104010020001,1110401,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,,11104010020002
1110402,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,11104020020001,1110402,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,,11104020020002
1110403,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,11104030020001,1110403,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,,11104030020002
1110404,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,11104040020001,1110404,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,,11104040020002
1110405,skill_root,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,11104050020001,1110405,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,,11104050020002
1110411,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,11104110020001,1110411,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,,11104110020002
1110412,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,11104120020001,1110412,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,,11104120020002
1110413,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,11104130020001,1110413,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,,11104130020002
1110414,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,11104140020001,1110414,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,,11104140020002
1110415,skill_root,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,11104150020001,1110415,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,,11104150020002
1110421,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,11104210020001,1110421,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,,11104210020002
1110422,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,11104220020001,1110422,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,,11104220020002
1110423,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,11104230020001,1110423,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,,11104230020002
1110424,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,11104240020001,1110424,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,,11104240020002
1110425,skill_root,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,11104250020001,1110425,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,,11104250020002
1110431,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,11104310020001,1110431,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,,11104310020002
1110432,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,11104320020001,1110432,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,,11104320020002
1110433,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,11104330020001,1110433,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,,11104330020002
1110434,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,11104340020001,1110434,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,,11104340020002
1110435,skill_root,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,11104350020001,1110435,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,,11104350020002
1110501,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,11105010020001,1110501,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,,11105010020002
1110502,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,11105020020001,1110502,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,,11105020020002
1110503,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,11105030020001,1110503,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,,11105030020002
1110504,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,11105040020001,1110504,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,,11105040020002
1110505,skill_root,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,11105050020001,1110505,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,,11105050020002
1110511,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,11105110020001,1110511,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,,11105110020002
1110512,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,11105120020001,1110512,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,,11105120020002
1110513,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,11105130020001,1110513,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,,11105130020002
1110514,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,11105140020001,1110514,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,,11105140020002
1110515,skill_root,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,11105150020001,1110515,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,,11105150020002
1110521,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,11105210020001,1110521,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,,11105210020002
1110522,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,11105220020001,1110522,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,,11105220020002
1110523,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,11105230020001,1110523,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,,11105230020002
1110524,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,11105240020001,1110524,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,,11105240020002
1110525,skill_root,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,11105250020001,1110525,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,,11105250020002
1110531,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,11105310020001,1110531,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,,11105310020002
1110532,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,11105320020001,1110532,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,,11105320020002
1110533,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,11105330020001,1110533,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,,11105330020002
1110534,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,11105340020001,1110534,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,,11105340020002
1110535,skill_root,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,11105350020001,1110535,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,,11105350020002
1110601,skill_root,1T 가죽 투구(시작템)_프록  Lv.1,11106010020001,1110601,1T 가죽 투구(시작템)_프록  Lv.1,,11106010020002
1110602,skill_root,1T 가죽 투구(시작템)_프록  Lv.2,11106020020001,1110602,1T 가죽 투구(시작템)_프록  Lv.2,,11106020020002
1110603,skill_root,1T 가죽 투구(시작템)_프록  Lv.3,11106030020001,1110603,1T 가죽 투구(시작템)_프록  Lv.3,,11106030020002
1110604,skill_root,1T 가죽 투구(시작템)_프록  Lv.4,11106040020001,1110604,1T 가죽 투구(시작템)_프록  Lv.4,,11106040020002
1110605,skill_root,1T 가죽 투구(시작템)_프록  Lv.5,11106050020001,1110605,1T 가죽 투구(시작템)_프록  Lv.5,,11106050020002
1110606,skill_root,1T 가죽 투구(시작템)_프록  Lv.1,11106060020001,1110606,1T 가죽 투구(시작템)_프록  Lv.1,,11106060020002
1110607,skill_root,1T 가죽 투구(시작템)_프록  Lv.2,11106070020001,1110607,1T 가죽 투구(시작템)_프록  Lv.2,,11106070020002
1110608,skill_root,1T 가죽 투구(시작템)_프록  Lv.3,11106080020001,1110608,1T 가죽 투구(시작템)_프록  Lv.3,,11106080020002
1110609,skill_root,1T 가죽 투구(시작템)_프록  Lv.4,11106090020001,1110609,1T 가죽 투구(시작템)_프록  Lv.4,,11106090020002
1110610,skill_root,1T 가죽 투구(시작템)_프록  Lv.5,11106100020001,1110610,1T 가죽 투구(시작템)_프록  Lv.5,,11106100020002
1110611,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.1,11106110020001,1110611,1T 가죽 갑옷(시작템)_프록  Lv.1,,11106110020002
1110612,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.2,11106120020001,1110612,1T 가죽 갑옷(시작템)_프록  Lv.2,,11106120020002
1110613,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.3,11106130020001,1110613,1T 가죽 갑옷(시작템)_프록  Lv.3,,11106130020002
1110614,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.4,11106140020001,1110614,1T 가죽 갑옷(시작템)_프록  Lv.4,,11106140020002
1110615,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.5,11106150020001,1110615,1T 가죽 갑옷(시작템)_프록  Lv.5,,11106150020002
1110616,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.1,11106160020001,1110616,1T 가죽 갑옷(시작템)_프록  Lv.1,,11106160020002
1110617,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.2,11106170020001,1110617,1T 가죽 갑옷(시작템)_프록  Lv.2,,11106170020002
1110618,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.3,11106180020001,1110618,1T 가죽 갑옷(시작템)_프록  Lv.3,,11106180020002
1110619,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.4,11106190020001,1110619,1T 가죽 갑옷(시작템)_프록  Lv.4,,11106190020002
1110620,skill_root,1T 가죽 갑옷(시작템)_프록  Lv.5,11106200020001,1110620,1T 가죽 갑옷(시작템)_프록  Lv.5,,11106200020002
1110621,skill_root,1T 가죽 장갑(시작템)_프록  Lv.1,11106210020001,1110621,1T 가죽 장갑(시작템)_프록  Lv.1,,11106210020002
1110622,skill_root,1T 가죽 장갑(시작템)_프록  Lv.2,11106220020001,1110622,1T 가죽 장갑(시작템)_프록  Lv.2,,11106220020002
1110623,skill_root,1T 가죽 장갑(시작템)_프록  Lv.3,11106230020001,1110623,1T 가죽 장갑(시작템)_프록  Lv.3,,11106230020002
1110624,skill_root,1T 가죽 장갑(시작템)_프록  Lv.4,11106240020001,1110624,1T 가죽 장갑(시작템)_프록  Lv.4,,11106240020002
1110625,skill_root,1T 가죽 장갑(시작템)_프록  Lv.5,11106250020001,1110625,1T 가죽 장갑(시작템)_프록  Lv.5,,11106250020002
1110626,skill_root,1T 가죽 장갑(시작템)_프록  Lv.1,11106260020001,1110626,1T 가죽 장갑(시작템)_프록  Lv.1,,11106260020002
1110627,skill_root,1T 가죽 장갑(시작템)_프록  Lv.2,11106270020001,1110627,1T 가죽 장갑(시작템)_프록  Lv.2,,11106270020002
1110628,skill_root,1T 가죽 장갑(시작템)_프록  Lv.3,11106280020001,1110628,1T 가죽 장갑(시작템)_프록  Lv.3,,11106280020002
1110629,skill_root,1T 가죽 장갑(시작템)_프록  Lv.4,11106290020001,1110629,1T 가죽 장갑(시작템)_프록  Lv.4,,11106290020002
1110630,skill_root,1T 가죽 장갑(시작템)_프록  Lv.5,11106300020001,1110630,1T 가죽 장갑(시작템)_프록  Lv.5,,11106300020002
1110631,skill_root,1T 가죽 신발(시작템)_프록  Lv.1,11106310020001,1110631,1T 가죽 신발(시작템)_프록  Lv.1,,11106310020002
1110632,skill_root,1T 가죽 신발(시작템)_프록  Lv.2,11106320020001,1110632,1T 가죽 신발(시작템)_프록  Lv.2,,11106320020002
1110633,skill_root,1T 가죽 신발(시작템)_프록  Lv.3,11106330020001,1110633,1T 가죽 신발(시작템)_프록  Lv.3,,11106330020002
1110634,skill_root,1T 가죽 신발(시작템)_프록  Lv.4,11106340020001,1110634,1T 가죽 신발(시작템)_프록  Lv.4,,11106340020002
1110635,skill_root,1T 가죽 신발(시작템)_프록  Lv.5,11106350020001,1110635,1T 가죽 신발(시작템)_프록  Lv.5,,11106350020002
1110636,skill_root,1T 가죽 신발(시작템)_프록  Lv.1,11106360020001,1110636,1T 가죽 신발(시작템)_프록  Lv.1,,11106360020002
1110637,skill_root,1T 가죽 신발(시작템)_프록  Lv.2,11106370020001,1110637,1T 가죽 신발(시작템)_프록  Lv.2,,11106370020002
1110638,skill_root,1T 가죽 신발(시작템)_프록  Lv.3,11106380020001,1110638,1T 가죽 신발(시작템)_프록  Lv.3,,11106380020002
1110639,skill_root,1T 가죽 신발(시작템)_프록  Lv.4,11106390020001,1110639,1T 가죽 신발(시작템)_프록  Lv.4,,11106390020002
1110640,skill_root,1T 가죽 신발(시작템)_프록  Lv.5,11106400020001,1110640,1T 가죽 신발(시작템)_프록  Lv.5,,11106400020002
1120001,skill_root,2T 가죽 투구(시작템)_최대 마력 향상  Lv.1,11200010020001,1120001,2T 가죽 투구(시작템)_최대 마력 향상  Lv.1,,11200010020002
1120002,skill_root,2T 가죽 투구(시작템)_최대 마력 향상  Lv.2,11200020020001,1120002,2T 가죽 투구(시작템)_최대 마력 향상  Lv.2,,11200020020002
1120003,skill_root,2T 가죽 투구(시작템)_최대 마력 향상  Lv.3,11200030020001,1120003,2T 가죽 투구(시작템)_최대 마력 향상  Lv.3,,11200030020002
1120004,skill_root,2T 가죽 투구(시작템)_최대 마력 향상  Lv.4,11200040020001,1120004,2T 가죽 투구(시작템)_최대 마력 향상  Lv.4,,11200040020002
1120005,skill_root,2T 가죽 투구(시작템)_최대 마력 향상  Lv.5,11200050020001,1120005,2T 가죽 투구(시작템)_최대 마력 향상  Lv.5,,11200050020002
1120011,skill_root,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,11200110020001,1120011,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,,11200110020002
1120012,skill_root,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,11200120020001,1120012,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,,11200120020002
1120013,skill_root,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,11200130020001,1120013,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,,11200130020002
1120014,skill_root,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,11200140020001,1120014,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,,11200140020002
1120015,skill_root,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,11200150020001,1120015,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,,11200150020002
1120021,skill_root,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,11200210020001,1120021,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,,11200210020002
1120022,skill_root,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,11200220020001,1120022,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,,11200220020002
1120023,skill_root,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,11200230020001,1120023,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,,11200230020002
1120024,skill_root,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,11200240020001,1120024,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,,11200240020002
1120025,skill_root,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,11200250020001,1120025,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,,11200250020002
1120031,skill_root,2T 가죽 신발(시작템)_최대 마력 향상  Lv.1,11200310020001,1120031,2T 가죽 신발(시작템)_최대 마력 향상  Lv.1,,11200310020002
1120032,skill_root,2T 가죽 신발(시작템)_최대 마력 향상  Lv.2,11200320020001,1120032,2T 가죽 신발(시작템)_최대 마력 향상  Lv.2,,11200320020002
1120033,skill_root,2T 가죽 신발(시작템)_최대 마력 향상  Lv.3,11200330020001,1120033,2T 가죽 신발(시작템)_최대 마력 향상  Lv.3,,11200330020002
1120034,skill_root,2T 가죽 신발(시작템)_최대 마력 향상  Lv.4,11200340020001,1120034,2T 가죽 신발(시작템)_최대 마력 향상  Lv.4,,11200340020002
1120035,skill_root,2T 가죽 신발(시작템)_최대 마력 향상  Lv.5,11200350020001,1120035,2T 가죽 신발(시작템)_최대 마력 향상  Lv.5,,11200350020002
1120101,skill_root,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,11201010020001,1120101,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,,11201010020002
1120102,skill_root,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,11201020020001,1120102,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,,11201020020002
1120103,skill_root,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,11201030020001,1120103,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,,11201030020002
