OID,Cid,Comment,StatModifiedCids,CrowdControls,IntervalSkillEffectId,Interval,ApplyEffectImmediately,ProcIds,AuraId,ShieldCid,AtApplyFXName,AtRemoveFXName,StateFXName,MountStateFXName,AnimName,AnimWeaponState,ApplyUiStringKey,ComboUi,PolymorphCid,ReplaceNormalSkillId
1030214,1030214,3T 천 갑옷_마력 자연 회복력 향상  Lv.4,[1030214],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030215,1030215,3T 천 갑옷_마력 자연 회복력 향상  Lv.5,[1030215],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030221,1030221,3T 천 장갑_마력 자연 회복력 향상  Lv.1,[1030221],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030222,1030222,3T 천 장갑_마력 자연 회복력 향상  Lv.2,[1030222],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030223,1030223,3T 천 장갑_마력 자연 회복력 향상  Lv.3,[1030223],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030224,1030224,3T 천 장갑_마력 자연 회복력 향상  Lv.4,[1030224],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030225,1030225,3T 천 장갑_마력 자연 회복력 향상  Lv.5,[1030225],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030231,1030231,3T 천 신발_마력 자연 회복력 향상  Lv.1,[1030231],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030232,1030232,3T 천 신발_마력 자연 회복력 향상  Lv.2,[1030232],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030233,1030233,3T 천 신발_마력 자연 회복력 향상  Lv.3,[1030233],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030234,1030234,3T 천 신발_마력 자연 회복력 향상  Lv.4,[1030234],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030235,1030235,3T 천 신발_마력 자연 회복력 향상  Lv.5,[1030235],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030301,1030301,3T 천 투구_마나 소모량 감소  Lv.1,[1030301],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030302,1030302,3T 천 투구_마나 소모량 감소  Lv.2,[1030302],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030303,1030303,3T 천 투구_마나 소모량 감소  Lv.3,[1030303],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030304,1030304,3T 천 투구_마나 소모량 감소  Lv.4,[1030304],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030305,1030305,3T 천 투구_마나 소모량 감소  Lv.5,[1030305],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030311,1030311,3T 천 갑옷_마법 피해 감소 향상  Lv.1,[1030311],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030312,1030312,3T 천 갑옷_마법 피해 감소 향상  Lv.2,[1030312],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030313,1030313,3T 천 갑옷_마법 피해 감소 향상  Lv.3,[1030313],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030314,1030314,3T 천 갑옷_마법 피해 감소 향상  Lv.4,[1030314],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030315,1030315,3T 천 갑옷_마법 피해 감소 향상  Lv.5,[1030315],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030321,1030321,3T 천 장갑_마법 피해 증가 향상  Lv.1,[1030321],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030322,1030322,3T 천 장갑_마법 피해 증가 향상  Lv.2,[1030322],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030323,1030323,3T 천 장갑_마법 피해 증가 향상  Lv.3,[1030323],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030324,1030324,3T 천 장갑_마법 피해 증가 향상  Lv.4,[1030324],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030325,1030325,3T 천 장갑_마법 피해 증가 향상  Lv.5,[1030325],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030331,1030331,3T 천 신발_치유력 향상  Lv.1,[1030331],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030332,1030332,3T 천 신발_치유력 향상  Lv.2,[1030332],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030333,1030333,3T 천 신발_치유력 향상  Lv.3,[1030333],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030334,1030334,3T 천 신발_치유력 향상  Lv.4,[1030334],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030335,1030335,3T 천 신발_치유력 향상  Lv.5,[1030335],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030401,1030401,3T 천 투구_PVE 피해 증가  Lv.1,[1030401],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030402,1030402,3T 천 투구_PVE 피해 증가  Lv.2,[1030402],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030403,1030403,3T 천 투구_PVE 피해 증가  Lv.3,[1030403],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030404,1030404,3T 천 투구_PVE 피해 증가  Lv.4,[1030404],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030405,1030405,3T 천 투구_PVE 피해 증가  Lv.5,[1030405],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030411,1030411,3T 천 갑옷_PVE 피해 감소  Lv.1,[1030411],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030412,1030412,3T 천 갑옷_PVE 피해 감소  Lv.2,[1030412],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030413,1030413,3T 천 갑옷_PVE 피해 감소  Lv.3,[1030413],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030414,1030414,3T 천 갑옷_PVE 피해 감소  Lv.4,[1030414],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030415,1030415,3T 천 갑옷_PVE 피해 감소  Lv.5,[1030415],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030421,1030421,3T 천 장갑_PVE 피해 증가  Lv.1,[1030421],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030422,1030422,3T 천 장갑_PVE 피해 증가  Lv.2,[1030422],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030423,1030423,3T 천 장갑_PVE 피해 증가  Lv.3,[1030423],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030424,1030424,3T 천 장갑_PVE 피해 증가  Lv.4,[1030424],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030425,1030425,3T 천 장갑_PVE 피해 증가  Lv.5,[1030425],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030431,1030431,3T 천 신발_PVE 피해 감소  Lv.1,[1030431],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030432,1030432,3T 천 신발_PVE 피해 감소  Lv.2,[1030432],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030433,1030433,3T 천 신발_PVE 피해 감소  Lv.3,[1030433],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030434,1030434,3T 천 신발_PVE 피해 감소  Lv.4,[1030434],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030435,1030435,3T 천 신발_PVE 피해 감소  Lv.5,[1030435],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030501,1030501,3T 천 투구_PVP 피해 증가  Lv.1,[1030501],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030502,1030502,3T 천 투구_PVP 피해 증가  Lv.2,[1030502],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030503,1030503,3T 천 투구_PVP 피해 증가  Lv.3,[1030503],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030504,1030504,3T 천 투구_PVP 피해 증가  Lv.4,[1030504],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030505,1030505,3T 천 투구_PVP 피해 증가  Lv.5,[1030505],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030511,1030511,3T 천 갑옷_PVP 피해 감소  Lv.1,[1030511],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030512,1030512,3T 천 갑옷_PVP 피해 감소  Lv.2,[1030512],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030513,1030513,3T 천 갑옷_PVP 피해 감소  Lv.3,[1030513],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030514,1030514,3T 천 갑옷_PVP 피해 감소  Lv.4,[1030514],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030515,1030515,3T 천 갑옷_PVP 피해 감소  Lv.5,[1030515],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030521,1030521,3T 천 장갑_PVP 피해 증가  Lv.1,[1030521],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030522,1030522,3T 천 장갑_PVP 피해 증가  Lv.2,[1030522],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030523,1030523,3T 천 장갑_PVP 피해 증가  Lv.3,[1030523],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030524,1030524,3T 천 장갑_PVP 피해 증가  Lv.4,[1030524],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030525,1030525,3T 천 장갑_PVP 피해 증가  Lv.5,[1030525],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030531,1030531,3T 천 신발_PVP 피해 감소  Lv.1,[1030531],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030532,1030532,3T 천 신발_PVP 피해 감소  Lv.2,[1030532],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030533,1030533,3T 천 신발_PVP 피해 감소  Lv.3,[1030533],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030534,1030534,3T 천 신발_PVP 피해 감소  Lv.4,[1030534],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030535,1030535,3T 천 신발_PVP 피해 감소  Lv.5,[1030535],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1030601,1030601,최후의 방벽 Lv.1,,,0,0,TRUE,[1010601],0,0,,,,,,None,,FALSE,,
1030602,1030602,최후의 방벽 Lv.2,,,0,0,TRUE,[1010602],0,0,,,,,,None,,FALSE,,
1030603,1030603,최후의 방벽 Lv.3,,,0,0,TRUE,[1010603],0,0,,,,,,None,,FALSE,,
1030604,1030604,최후의 방벽 Lv.4,,,0,0,TRUE,[1010604],0,0,,,,,,None,,FALSE,,
1030605,1030605,최후의 방벽 Lv.5,,,0,0,TRUE,[1010605],0,0,,,,,,None,,FALSE,,
1030606,1030606,최후의 방벽 Lv.1,,,0,0,TRUE,,0,1010606,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
1030607,1030607,최후의 방벽 Lv.2,,,0,0,TRUE,,0,1010607,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
1030608,1030608,최후의 방벽 Lv.3,,,0,0,TRUE,,0,1010608,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
1030609,1030609,최후의 방벽 Lv.4,,,0,0,TRUE,,0,1010609,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
1030610,1030610,최후의 방벽 Lv.5,,,0,0,TRUE,,0,1010610,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
1030611,1030611,마법 방어막 Lv.1,,,0,0,FALSE,[1010611],0,0,,,,,,None,,FALSE,,
1030612,1030612,마법 방어막 Lv.2,,,0,0,FALSE,[1010612],0,0,,,,,,None,,FALSE,,
1030613,1030613,마법 방어막 Lv.3,,,0,0,FALSE,[1010613],0,0,,,,,,None,,FALSE,,
1030614,1030614,마법 방어막 Lv.4,,,0,0,FALSE,[1010614],0,0,,,,,,None,,FALSE,,
1030615,1030615,마법 방어막 Lv.5,,,0,0,FALSE,[1010615],0,0,,,,,,None,,FALSE,,
1030616,1030616,마법 방어막 Lv.1,[1030616],,0,0,FALSE,,0,0,NS_Aura_Cloth_Robe2T_Cast,,NS_Aura_Cloth_Robe2T,,,None,,FALSE,,
1030617,1030617,마법 방어막 Lv.2,[1030617],,0,0,FALSE,,0,0,NS_Aura_Cloth_Robe2T_Cast,,NS_Aura_Cloth_Robe2T,,,None,,FALSE,,
1030618,1030618,마법 방어막 Lv.3,[1030618],,0,0,FALSE,,0,0,NS_Aura_Cloth_Robe2T_Cast,,NS_Aura_Cloth_Robe2T,,,None,,FALSE,,
1030619,1030619,마법 방어막 Lv.4,[1030619],,0,0,FALSE,,0,0,NS_Aura_Cloth_Robe2T_Cast,,NS_Aura_Cloth_Robe2T,,,None,,FALSE,,
1030620,1030620,마법 방어막 Lv.5,[1030620],,0,0,FALSE,,0,0,NS_Aura_Cloth_Robe2T_Cast,,NS_Aura_Cloth_Robe2T,,,None,,FALSE,,
1030621,1030621,유성 Lv.1,,,0,0,FALSE,[1010621],0,0,,,,,,None,,FALSE,,
1030622,1030622,유성 Lv.2,,,0,0,FALSE,[1010622],0,0,,,,,,None,,FALSE,,
1030623,1030623,유성 Lv.3,,,0,0,FALSE,[1010623],0,0,,,,,,None,,FALSE,,
1030624,1030624,유성 Lv.4,,,0,0,FALSE,[1010624],0,0,,,,,,None,,FALSE,,
1030625,1030625,유성 Lv.5,,,0,0,FALSE,[1010625],0,0,,,,,,None,,FALSE,,
1030631,1030631,전환의 숨 Lv.1,,,0,0,FALSE,[1010631],0,0,,,,,,None,,FALSE,,
1030632,1030632,전환의 숨 Lv.2,,,0,0,FALSE,[1010632],0,0,,,,,,None,,FALSE,,
1030633,1030633,전환의 숨 Lv.3,,,0,0,FALSE,[1010633],0,0,,,,,,None,,FALSE,,
1030634,1030634,전환의 숨 Lv.4,,,0,0,FALSE,[1010634],0,0,,,,,,None,,FALSE,,
1030635,1030635,전환의 숨 Lv.5,,,0,0,FALSE,[1010635],0,0,,,,,,None,,FALSE,,
1100001,1100001,숨 고르기  Lv.1,[1100001],,1100001,500,TRUE,,0,0,,,,,,None,,FALSE,,
1100002,1100002,숨 고르기  Lv.2,[1100001],,1100002,500,TRUE,,0,0,,,,,,None,,FALSE,,
1100003,1100003,숨 고르기  Lv.3,[1100001],,1100003,500,TRUE,,0,0,,,,,,None,,FALSE,,
1100004,1100004,숨 고르기  Lv.4,[1100001],,1100004,500,TRUE,,0,0,,,,,,None,,FALSE,,
1100005,1100005,숨 고르기  Lv.5,[1100001],,1100005,500,TRUE,,0,0,,,,,,None,,FALSE,,
1100051,1100051,멜리사라의 그림자  Lv.1,[1100051],,0,0,FALSE,,0,0,,,NS_H_SmokeAura2,,,None,,FALSE,,
1100052,1100052,멜리사라의 그림자  Lv.2,[1100051],,0,0,FALSE,,0,0,,,NS_H_SmokeAura2,,,None,,FALSE,,
1100053,1100053,멜리사라의 그림자  Lv.3,[1100051],,0,0,FALSE,,0,0,,,NS_H_SmokeAura2,,,None,,FALSE,,
1100054,1100054,멜리사라의 그림자  Lv.4,[1100051],,0,0,FALSE,,0,0,,,NS_H_SmokeAura2,,,None,,FALSE,,
1100055,1100055,멜리사라의 그림자  Lv.5,[1100051],,0,0,FALSE,,0,0,,,NS_H_SmokeAura2,,,None,,FALSE,,
1100101,1100101,물러서기 Lv.1,[1100101],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1100102,1100102,물러서기 Lv.2,[1100102],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1100103,1100103,물러서기 Lv.3,[1100103],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1100104,1100104,물러서기 Lv.4,[1100104],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1100105,1100105,물러서기 Lv.5,[1100105],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110001,1110001,1T 가죽 투구_공격 속도향상  Lv.1,[1110001],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110002,1110002,1T 가죽 투구_공격 속도향상  Lv.2,[1110002],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110003,1110003,1T 가죽 투구_공격 속도향상  Lv.3,[1110003],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110004,1110004,1T 가죽 투구_공격 속도향상  Lv.4,[1110004],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110005,1110005,1T 가죽 투구_공격 속도향상  Lv.5,[1110005],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110011,1110011,1T 가죽 갑옷_공격 속도향상  Lv.1,[1110011],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110012,1110012,1T 가죽 갑옷_공격 속도향상  Lv.2,[1110012],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110013,1110013,1T 가죽 갑옷_공격 속도향상  Lv.3,[1110013],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110014,1110014,1T 가죽 갑옷_공격 속도향상  Lv.4,[1110014],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110015,1110015,1T 가죽 갑옷_공격 속도향상  Lv.5,[1110015],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110021,1110021,1T 가죽 장갑_공격 속도향상  Lv.1,[1110021],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110022,1110022,1T 가죽 장갑_공격 속도향상  Lv.2,[1110022],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110023,1110023,1T 가죽 장갑_공격 속도향상  Lv.3,[1110023],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110024,1110024,1T 가죽 장갑_공격 속도향상  Lv.4,[1110024],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110025,1110025,1T 가죽 장갑_공격 속도향상  Lv.5,[1110025],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110031,1110031,1T 가죽 신발_공격 속도향상  Lv.1,[1110031],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110032,1110032,1T 가죽 신발_공격 속도향상  Lv.2,[1110032],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110033,1110033,1T 가죽 신발_공격 속도향상  Lv.3,[1110033],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110034,1110034,1T 가죽 신발_공격 속도향상  Lv.4,[1110034],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110035,1110035,1T 가죽 신발_공격 속도향상  Lv.5,[1110035],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110101,1110101,1T 가죽 투구_치명타 피해 증가 향상  Lv.1,[1110101],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110102,1110102,1T 가죽 투구_치명타 피해 증가 향상  Lv.2,[1110102],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110103,1110103,1T 가죽 투구_치명타 피해 증가 향상  Lv.3,[1110103],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110104,1110104,1T 가죽 투구_치명타 피해 증가 향상  Lv.4,[1110104],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110105,1110105,1T 가죽 투구_치명타 피해 증가 향상  Lv.5,[1110105],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110111,1110111,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.1,[1110111],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110112,1110112,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.2,[1110112],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110113,1110113,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.3,[1110113],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110114,1110114,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.4,[1110114],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110115,1110115,1T 가죽 갑옷_치명타 피해 증가 향상  Lv.5,[1110115],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110121,1110121,1T 가죽 장갑_치명타 피해 증가 향상  Lv.1,[1110121],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110122,1110122,1T 가죽 장갑_치명타 피해 증가 향상  Lv.2,[1110122],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110123,1110123,1T 가죽 장갑_치명타 피해 증가 향상  Lv.3,[1110123],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110124,1110124,1T 가죽 장갑_치명타 피해 증가 향상  Lv.4,[1110124],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110125,1110125,1T 가죽 장갑_치명타 피해 증가 향상  Lv.5,[1110125],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110131,1110131,1T 가죽 신발_치명타 피해 증가 향상  Lv.1,[1110131],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110132,1110132,1T 가죽 신발_치명타 피해 증가 향상  Lv.2,[1110132],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110133,1110133,1T 가죽 신발_치명타 피해 증가 향상  Lv.3,[1110133],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110134,1110134,1T 가죽 신발_치명타 피해 증가 향상  Lv.4,[1110134],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110135,1110135,1T 가죽 신발_치명타 피해 증가 향상  Lv.5,[1110135],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110201,1110201,1T 가죽 투구_마력 자연 회복력 향상  Lv.1,[1110201],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110202,1110202,1T 가죽 투구_마력 자연 회복력 향상  Lv.2,[1110202],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110203,1110203,1T 가죽 투구_마력 자연 회복력 향상  Lv.3,[1110203],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110204,1110204,1T 가죽 투구_마력 자연 회복력 향상  Lv.4,[1110204],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110205,1110205,1T 가죽 투구_마력 자연 회복력 향상  Lv.5,[1110205],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110211,1110211,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.1,[1110211],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110212,1110212,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.2,[1110212],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110213,1110213,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.3,[1110213],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110214,1110214,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.4,[1110214],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110215,1110215,1T 가죽 갑옷_마력 자연 회복력 향상  Lv.5,[1110215],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110221,1110221,1T 가죽 장갑_마력 자연 회복력 향상  Lv.1,[1110221],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110222,1110222,1T 가죽 장갑_마력 자연 회복력 향상  Lv.2,[1110222],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110223,1110223,1T 가죽 장갑_마력 자연 회복력 향상  Lv.3,[1110223],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110224,1110224,1T 가죽 장갑_마력 자연 회복력 향상  Lv.4,[1110224],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110225,1110225,1T 가죽 장갑_마력 자연 회복력 향상  Lv.5,[1110225],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110231,1110231,1T 가죽 신발_마력 자연 회복력 향상  Lv.1,[1110231],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110232,1110232,1T 가죽 신발_마력 자연 회복력 향상  Lv.2,[1110232],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110233,1110233,1T 가죽 신발_마력 자연 회복력 향상  Lv.3,[1110233],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110234,1110234,1T 가죽 신발_마력 자연 회복력 향상  Lv.4,[1110234],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110235,1110235,1T 가죽 신발_마력 자연 회복력 향상  Lv.5,[1110235],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110301,1110301,1T 가죽 투구_치명타 확률  Lv.1,[1110301],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110302,1110302,1T 가죽 투구_치명타 확률  Lv.2,[1110302],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110303,1110303,1T 가죽 투구_치명타 확률  Lv.3,[1110303],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110304,1110304,1T 가죽 투구_치명타 확률  Lv.4,[1110304],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110305,1110305,1T 가죽 투구_치명타 확률  Lv.5,[1110305],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110311,1110311,1T 가죽 갑옷_마법 피해 감소  Lv.1,[1110311],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110312,1110312,1T 가죽 갑옷_마법 피해 감소  Lv.2,[1110312],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110313,1110313,1T 가죽 갑옷_마법 피해 감소  Lv.3,[1110313],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110314,1110314,1T 가죽 갑옷_마법 피해 감소  Lv.4,[1110314],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110315,1110315,1T 가죽 갑옷_마법 피해 감소  Lv.5,[1110315],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110321,1110321,1T 가죽 장갑_물리 피해 증가 Lv.1,[1110321],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110322,1110322,1T 가죽 장갑_물리 피해 증가 Lv.2,[1110322],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110323,1110323,1T 가죽 장갑_물리 피해 증가 Lv.3,[1110323],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110324,1110324,1T 가죽 장갑_물리 피해 증가 Lv.4,[1110324],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110325,1110325,1T 가죽 장갑_물리 피해 증가 Lv.5,[1110325],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110331,1110331,1T 가죽 신발_이동 속도  Lv.1,[1110331],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110332,1110332,1T 가죽 신발_이동 속도  Lv.2,[1110332],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110333,1110333,1T 가죽 신발_이동 속도  Lv.3,[1110333],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110334,1110334,1T 가죽 신발_이동 속도  Lv.4,[1110334],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110335,1110335,1T 가죽 신발_이동 속도  Lv.5,[1110335],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110401,1110401,1T 가죽 투구_PVE 피해 증가  Lv.1,[1110401],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110402,1110402,1T 가죽 투구_PVE 피해 증가  Lv.2,[1110402],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110403,1110403,1T 가죽 투구_PVE 피해 증가  Lv.3,[1110403],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110404,1110404,1T 가죽 투구_PVE 피해 증가  Lv.4,[1110404],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110405,1110405,1T 가죽 투구_PVE 피해 증가  Lv.5,[1110405],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1110411,1110411,1T 가죽 갑옷_PVE 피해 감소  Lv.1,[1110411],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
