root_id,root_type,root_name,nodeId,comment,status_tag_condition_cids,chance,damage_type,cri_use,dodge_use,skill_d_m_g_minper,skill_d_m_g_maxper,skill_d_m_gadd,dot_d_m_gper,current_h_p_d_m_gper,max_h_p_d_m_gper,stack_status_change_cids,stack_d_m_gper,stack_d_m_gadd,is_remove_stack_status_change,f_x_name,cri_f_x_name
500202,skill_root,Q_질풍 가르기 Lv.2,5002020020011,,[],2000,Physical,false,false,1650,1650,0,0,0,0,[],0,0,false,Nu_Dagger_Whirlwind_Hit_01,
500203,skill_root,Q_질풍 가르기 Lv.3,5002030020011,,[],3000,Physical,false,false,1800,1800,0,0,0,0,[],0,0,false,Nu_Dagger_Whirlwind_Hit_01,
500204,skill_root,Q_질풍 가르기 Lv.4,5002040020011,,[],4000,Physical,false,false,1950,1950,0,0,0,0,[],0,0,false,Nu_Dagger_Whirlwind_Hit_01,
500205,skill_root,Q_질풍 가르기 Lv.5,5002050020011,,[],5000,Physical,false,false,2100,2100,0,0,0,0,[],0,0,false,Nu_Dagger_Whirlwind_Hit_01,
500306,skill_root,E_쌍수 달인_추가 피해 Lv.1,5003060020006,,[],1000,Physical,true,true,500,500,0,0,0,0,[],0,0,false,Nu_Dagger_Strong_Hit_01,Nu_Dagger_Strong_Hit_01
500307,skill_root,E_쌍수 달인_추가 피해 Lv.2,5003070020006,,[],2000,Physical,true,true,550,550,0,0,0,0,[],0,0,false,Nu_Dagger_Strong_Hit_01,Nu_Dagger_Strong_Hit_01
500308,skill_root,E_쌍수 달인_추가 피해 Lv.3,5003080020006,,[],3000,Physical,true,true,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_Strong_Hit_01,Nu_Dagger_Strong_Hit_01
500309,skill_root,E_쌍수 달인_추가 피해 Lv.4,5003090020006,,[],4000,Physical,true,true,650,650,0,0,0,0,[],0,0,false,Nu_Dagger_Strong_Hit_01,Nu_Dagger_Strong_Hit_01
500310,skill_root,E_쌍수 달인_추가 피해 Lv.5,5003100020006,,[],5000,Physical,true,true,700,700,0,0,0,0,[],0,0,false,Nu_Dagger_Strong_Hit_01,Nu_Dagger_Strong_Hit_01
500351,skill_root,R_암살자의 분노 Lv1,5003510020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Hit,
500351,skill_root,R_암살자의 분노 Lv1,5003510020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500352,skill_root,R_암살자의 분노 Lv2,5003520020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Hit,
500352,skill_root,R_암살자의 분노 Lv2,5003520020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500353,skill_root,R_암살자의 분노 Lv3,5003530020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Hit,
500353,skill_root,R_암살자의 분노 Lv3,5003530020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500354,skill_root,R_암살자의 분노 Lv4,5003540020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Hit,
500354,skill_root,R_암살자의 분노 Lv4,5003540020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500355,skill_root,R_암살자의 분노 Lv5,5003550020006,,[],1000,Physical,false,false,3000,3000,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Hit,
500355,skill_root,R_암살자의 분노 Lv5,5003550020011,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500401,skill_root,내리꽂기 Lv.1,5004010020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500451,skill_root,어둠의 일격 Lv.1,5004510020006,,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500451,skill_root,어둠의 일격 Lv.1,5004510020012,,[],1000,Physical,false,false,700,700,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500501,skill_root,단검 투척 Lv.1,5005010020010,얼음 화살 대미지,[],1000,Physical,false,false,1800,1800,0,0,0,0,[],0,0,false,NS_Hit_StaffICEstar1,
500506,skill_root,단검 투척_체력 20% 이하 추가 대미지 Lv.1,5005060020006,,[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500551,skill_root,난무 Lv.1,5005510020006,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500551,skill_root,난무 Lv.1,5005510020009,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500551,skill_root,난무 Lv.1,5005510020012,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500551,skill_root,난무 Lv.1,5005510020015,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500551,skill_root,난무 Lv.1,5005510020018,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Dagger_1T_R_Buff_Hit,
500601,skill_root,추격자의 발톱 Lv.1,5006010020006,,[],1000,Physical,false,false,2000,2000,0,0,0,0,[],0,0,false,Nu_Onehand_1T_W_Hit,
500656,skill_root,침묵의 일격_강화 평타 Lv.1,5006560020006,,[],1000,Physical,true,true,2000,2000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500701,skill_root,사방의 비수 Lv.1,5007010020006,,[],1000,Physical,false,false,2500,2500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500706,skill_root,사방의 비수_추가 대미지 Lv.1,5007060020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
500751,skill_root,유혈의 장막 Lv1,5007510020006,,[],1000,Physical,false,false,4500,4500,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
550551,skill_root,1티어 단검 R 스킬 Lv.1,5505510020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
700000,skill_root,충격파 Lv.1,7000000020006,,[],1000,Physical,false,false,800,800,0,0,0,0,[],0,0,false,Common_Normal09_Hit,Common_Normal09_Hit
700001,skill_root,충격파 Lv.2,7000010020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Common_Normal09_Hit,Common_Normal09_Hit
700002,skill_root,충격파 Lv.3,7000020020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Common_Normal09_Hit,Common_Normal09_Hit
700003,skill_root,충격파 Lv.4,7000030020006,,[],1000,Physical,false,false,1800,1800,0,0,0,0,[],0,0,false,Common_Normal09_Hit,Common_Normal09_Hit
700030,skill_root,지면 강타 Lv.1,7000300020006,,[],1000,Physical,false,false,600,600,0,0,0,0,[],0,0,false,Nu_Bow_MultyShoot_Hit_01,
700060,skill_root,돌진 Lv.1,7000600020006,,[],1000,Physical,false,false,900,900,0,0,0,0,[],0,0,false,Common_Normal01_Hit,
800000,skill_effect_root,자폭,8000000030003,,[],1000,Physical,false,false,100000,100000,0,0,0,0,[],0,0,false,,
1010626,skill_root,1T 천 장갑(시작템)_프록  Lv.1,10106260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1010627,skill_root,1T 천 장갑(시작템)_프록  Lv.2,10106270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1010628,skill_root,1T 천 장갑(시작템)_프록  Lv.3,10106280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1010629,skill_root,1T 천 장갑(시작템)_프록  Lv.4,10106290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1010630,skill_root,1T 천 장갑(시작템)_프록  Lv.5,10106300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1020626,skill_root,2T 천 장갑(시작템)_프록  Lv.1,10206260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1020627,skill_root,2T 천 장갑(시작템)_프록  Lv.2,10206270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1020628,skill_root,2T 천 장갑(시작템)_프록  Lv.3,10206280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1020629,skill_root,2T 천 장갑(시작템)_프록  Lv.4,10206290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1020630,skill_root,2T 천 장갑(시작템)_프록  Lv.5,10206300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1030626,skill_root,3T 천 장갑(시작템)_프록  Lv.1,10306260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1030627,skill_root,3T 천 장갑(시작템)_프록  Lv.2,10306270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1030628,skill_root,3T 천 장갑(시작템)_프록  Lv.3,10306280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1030629,skill_root,3T 천 장갑(시작템)_프록  Lv.4,10306290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1030630,skill_root,3T 천 장갑(시작템)_프록  Lv.5,10306300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Cloth_Meteor_Fire,
1110626,skill_root,1T 가죽 장갑(시작템)_프록  Lv.1,11106260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1110627,skill_root,1T 가죽 장갑(시작템)_프록  Lv.2,11106270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1110628,skill_root,1T 가죽 장갑(시작템)_프록  Lv.3,11106280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1110629,skill_root,1T 가죽 장갑(시작템)_프록  Lv.4,11106290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1110630,skill_root,1T 가죽 장갑(시작템)_프록  Lv.5,11106300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1120626,skill_root,2T 가죽 장갑(시작템)_프록  Lv.1,11206260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1120627,skill_root,2T 가죽 장갑(시작템)_프록  Lv.2,11206270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1120628,skill_root,2T 가죽 장갑(시작템)_프록  Lv.3,11206280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1120629,skill_root,2T 가죽 장갑(시작템)_프록  Lv.4,11206290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1120630,skill_root,2T 가죽 장갑(시작템)_프록  Lv.5,11206300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1130626,skill_root,3T 가죽 장갑(시작템)_프록  Lv.1,11306260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1130627,skill_root,3T 가죽 장갑(시작템)_프록  Lv.2,11306270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1130628,skill_root,3T 가죽 장갑(시작템)_프록  Lv.3,11306280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1130629,skill_root,3T 가죽 장갑(시작템)_프록  Lv.4,11306290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1130630,skill_root,3T 가죽 장갑(시작템)_프록  Lv.5,11306300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Leather_Meteor_Stone,
1210626,skill_root,1T 판금 장갑(시작템)_프록  Lv.5,12106260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1210627,skill_root,1T 판금 장갑(시작템)_프록  Lv.1,12106270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1210628,skill_root,1T 판금 장갑(시작템)_프록  Lv.2,12106280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1210629,skill_root,1T 판금 장갑(시작템)_프록  Lv.3,12106290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1210630,skill_root,1T 판금 장갑(시작템)_프록  Lv.4,12106300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1220626,skill_root,2T 판금 장갑(시작템)_프록  Lv.1,12206260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1220627,skill_root,2T 판금 장갑(시작템)_프록  Lv.2,12206270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1220628,skill_root,2T 판금 장갑(시작템)_프록  Lv.3,12206280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1220629,skill_root,2T 판금 장갑(시작템)_프록  Lv.4,12206290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1220630,skill_root,2T 판금 장갑(시작템)_프록  Lv.5,12206300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1230626,skill_root,3T 판금 장갑(시작템)_프록  Lv.1,12306260020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1230627,skill_root,3T 판금 장갑(시작템)_프록  Lv.2,12306270020006,,[],1000,Physical,false,false,1100,1100,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1230628,skill_root,3T 판금 장갑(시작템)_프록  Lv.3,12306280020006,,[],1000,Physical,false,false,1200,1200,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1230629,skill_root,3T 판금 장갑(시작템)_프록  Lv.4,12306290020006,,[],1000,Physical,false,false,1300,1300,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
1230630,skill_root,3T 판금 장갑(시작템)_프록  Lv.5,12306300020006,,[],1000,Physical,false,false,1400,1400,0,0,0,0,[],0,0,false,Nu_Glove2T_Metal_Electric_Thunder,
10010001,skill_root,캐릭터_누이신관 변신_평타,100100010020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20000001,skill_effect_root,몬스터_공용_출혈 대미지,200000010030003,,[],1000,Physical,false,false,100,100,100,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000101,skill_effect_root,몬스터_공용_출혈 Lv.1,200001010030003,,[],1000,Physical,false,false,10,10,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000102,skill_effect_root,몬스터_공용_출혈 Lv.2,200001020030003,,[],1000,Physical,false,false,20,20,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000103,skill_effect_root,몬스터_공용_출혈 Lv.3,200001030030003,,[],1000,Physical,false,false,30,30,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000104,skill_effect_root,몬스터_공용_출혈 Lv.4,200001040030003,,[],1000,Physical,false,false,40,40,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000105,skill_effect_root,몬스터_공용_출혈 Lv.5,200001050030003,,[],1000,Physical,false,false,50,50,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000106,skill_effect_root,몬스터_공용_출혈 Lv.6,200001060030003,,[],1000,Physical,false,false,60,60,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000107,skill_effect_root,몬스터_공용_출혈 Lv.7,200001070030003,,[],1000,Physical,false,false,70,70,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000108,skill_effect_root,몬스터_공용_출혈 Lv.8,200001080030003,,[],1000,Physical,false,false,80,80,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000109,skill_effect_root,몬스터_공용_출혈 Lv.9,200001090030003,,[],1000,Physical,false,false,90,90,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000110,skill_effect_root,몬스터_공용_출혈 Lv.10,200001100030003,,[],1000,Physical,false,false,100,100,0,0,0,0,[],0,0,true,Common_Normal01_Hit,Common_Normal01_Hit
20000201,skill_effect_root,몬스터_공용_중독 Lv.1,200002010030003,,[],1000,Physical,false,false,10,10,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000202,skill_effect_root,몬스터_공용_중독 Lv.2,200002020030003,,[],1000,Physical,false,false,20,20,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000203,skill_effect_root,몬스터_공용_중독 Lv.3,200002030030003,,[],1000,Physical,false,false,30,30,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000204,skill_effect_root,몬스터_공용_중독 Lv.4,200002040030003,,[],1000,Physical,false,false,40,40,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000205,skill_effect_root,몬스터_공용_중독 Lv.5,200002050030003,,[],1000,Physical,false,false,50,50,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000206,skill_effect_root,몬스터_공용_중독 Lv.6,200002060030003,,[],1000,Physical,false,false,60,60,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000207,skill_effect_root,몬스터_공용_중독 Lv.7,200002070030003,,[],1000,Physical,false,false,70,70,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000208,skill_effect_root,몬스터_공용_중독 Lv.8,200002080030003,,[],1000,Physical,false,false,80,80,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000209,skill_effect_root,몬스터_공용_중독 Lv.9,200002090030003,,[],1000,Physical,false,false,90,90,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000210,skill_effect_root,몬스터_공용_중독 Lv.10,200002100030003,,[],1000,Physical,false,false,100,100,0,0,0,0,[],0,0,true,Common_Normal07_Hit,Common_Normal07_Hit
20000601,skill_effect_root,몬스터_공용_불 붙음 Lv.1,200006010030003,,[],1000,Physical,false,false,10,10,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000602,skill_effect_root,몬스터_공용_불 붙음 Lv.2,200006020030003,,[],1000,Physical,false,false,20,20,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000603,skill_effect_root,몬스터_공용_불 붙음 Lv.3,200006030030003,,[],1000,Physical,false,false,30,30,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000604,skill_effect_root,몬스터_공용_불 붙음 Lv.4,200006040030003,,[],1000,Physical,false,false,40,40,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000605,skill_effect_root,몬스터_공용_불 붙음 Lv.5,200006050030003,,[],1000,Physical,false,false,50,50,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000606,skill_effect_root,몬스터_공용_불 붙음 Lv.6,200006060030003,,[],1000,Physical,false,false,60,60,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000607,skill_effect_root,몬스터_공용_불 붙음 Lv.7,200006070030003,,[],1000,Physical,false,false,70,70,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000608,skill_effect_root,몬스터_공용_불 붙음 Lv.8,200006080030003,,[],1000,Physical,false,false,80,80,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000609,skill_effect_root,몬스터_공용_불 붙음 Lv.9,200006090030003,,[],1000,Physical,false,false,90,90,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20000610,skill_effect_root,몬스터_공용_불 붙음 Lv.10,200006100030003,,[],1000,Physical,false,false,100,100,0,0,0,0,[],0,0,true,Common_Normal10_Hit,Common_Normal10_Hit
20150011,skill_root,몬스터_근접공격1 (물리/1Hit),201500110020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20150012,skill_root,몬스터_근접공격2 (물리/1Hit),201500120020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150013,skill_root,몬스터_근접공격3 (물리/1Hit),201500130020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150014,skill_root,몬스터_근접공격1 (물리/1Hit/숏),201500140020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20150015,skill_root,몬스터_근접공격2 (물리/1Hit/숏),201500150020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150016,skill_root,몬스터_근접공격3 (물리/1Hit/숏),201500160020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150021,skill_root,몬스터_근접공격1 (마법/1Hit),201500210020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150022,skill_root,몬스터_근접공격2 (마법/1Hit),201500220020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20150023,skill_root,몬스터_근접공격3 (마법/1Hit),201500230020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20150024,skill_root,몬스터_근접공격1 (마법/1Hit/숏),201500240020006,,[],1000,Physical,false,false,1000,1000,0,0,0,0,[],0,0,false,,
20150025,skill_root,몬스터_근접공격2 (마법/1Hit/숏),201500250020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20150026,skill_root,몬스터_근접공격3 (마법/1Hit/숏),201500260020006,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250011,skill_root,몬스터_원거리 공격_1(화살투사체/물리/1Hit),202500110020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250012,skill_root,몬스터_원거리 공격_2(화살투사체/물리/1Hit),202500120020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250013,skill_root,몬스터_원거리 공격_3(화살투사체/물리/1Hit),202500130020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250014,skill_root,몬스터_원거리 공격_1(마법투사체/물리/1Hit),202500140020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250015,skill_root,몬스터_원거리 공격_2(마법투사체/물리/1Hit),202500150020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250016,skill_root,몬스터_원거리 공격_3(마법투사체/물리/1Hit),202500160020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250021,skill_root,몬스터_원거리 공격_1(화살투사체/마법/1Hit),202500210020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250022,skill_root,몬스터_원거리 공격_2(화살투사체/마법/1Hit),202500220020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250023,skill_root,몬스터_원거리 공격_3(화살투사체/마법/1Hit),202500230020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Critical01_Hit
20250024,skill_root,몬스터_원거리 공격_1(마법투사체/마법/1Hit),202500240020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250025,skill_root,몬스터_원거리 공격_2(마법투사체/마법/1Hit),202500250020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20250026,skill_root,몬스터_원거리 공격_3(마법투사체/마법/1Hit),202500260020007,,[],1000,Physical,false,true,1000,1000,0,0,0,0,[],0,0,false,,
20310001,skill_root,토템_폭발,203100010020006,,[800029],1000,Physical,false,false,1,1,1,0,0,0,[],0,0,false,Common_Normal10_Hit,Common_Normal10_Hit
20310001,skill_root,토템_폭발,203100010020007,,[800029],1000,Physical,false,false,3000,3000,5000,0,0,0,[],0,0,false,Common_Normal10_Hit,Common_Normal10_Hit
20310001,skill_root,토템_폭발,203100010020009,,[],1000,Physical,false,false,100000,100000,0,0,0,0,[],0,0,false,Common_Normal10_Hit,Common_Normal10_Hit
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020007,활 : 평타 (1타),[],1000,Physical,true,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Normal01_Hit
20950001,skill_root,몬스터 PC타입 활 : 평타 (1타),209500010020012,충격 사격 (대미지),[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,NS_StrongHit01,
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020007,,[],1000,Physical,true,true,1000,1000,0,0,0,0,[],0,0,false,Common_Normal01_Hit,Common_Normal01_Hit
20950002,skill_root,몬스터 PC타입 활 : 평타 (2타),209500020020012,충격 사격 (대미지),[],1000,Physical,false,false,1500,1500,0,0,0,0,[],0,0,false,NS_StrongHit01,
20950011,skill_root,몬스터 PC타입 힐러 지팡이 : 평타 (1타),209500110020007,힐러 지팡이 : 평타 (2타),[],1000,Physical,true,true,1000,1000,0,0,0,0,[],0,0,false,NS_Hit_StaffNormal,NS_Hit_StaffNormal
